,A,I,P,T,U,dates,Total,E
130,0.19559682124787217,0.028235349974635268,0.5671423837139675,0.16909066262526265,0.03993478243826234,2005Q1,1686239.06,0.7362330463392301
131,0.1914924033608873,0.024928755741519867,0.5540191752529915,0.19669945437279954,0.032860211271801644,2005Q2,1661537.4000000001,0.7507186296257912
132,0.18551446969367255,0.02533004717204842,0.5523108755551156,0.20129180575267397,0.035552801826489414,2005Q3,1700740.22,0.7536026813077896
133,0.18702968966895536,0.02501538998352831,0.5438711796078174,0.20583683345339152,0.03824690728630742,2005Q4,1720290.99,0.7497080130612089
134,0.19059976218615282,0.02731087175741075,0.536428986552852,0.21170450478803446,0.03395587471554994,2006Q1,1704635.81,0.7481334913408866
135,0.19074144488301853,0.022296037711715063,0.5317498167549579,0.2174454064548028,0.03776729419550563,2006Q2,1688763.29,0.7491952232097607
136,0.19023086034315162,0.027999293646323448,0.533048715091582,0.21321570658824163,0.03550542433070122,2006Q3,1696543.87,0.7462644216798237
137,0.18816379260063917,0.029205234531398862,0.5299402812367233,0.21817966893220275,0.03451102269903605,2006Q4,1689130.7599999998,0.748119950168926
138,0.185385834415612,0.031866810587740206,0.5433345313799091,0.20116804468455235,0.03824477893218635,2007Q1,1715069.6600000001,0.7445025760644614
139,0.1868426235952402,0.03152415652216483,0.5546557149911925,0.19433341043532604,0.032644094456076495,2007Q2,1722782.97,0.7489891254265184
140,0.18750489053859398,0.02598599599971991,0.5561401215014713,0.19537796236492874,0.034991029595286105,2007Q3,1738433.27,0.7515180838664001
141,0.18551960506185167,0.028609002442167967,0.5566772829781416,0.19164001769692027,0.037554091820918636,2007Q4,1763854.9299999997,0.7483173006750619
142,0.18335856747820345,0.02889218922764125,0.5514101332317978,0.1911407130411589,0.045198397021198745,2008Q1,1773932.38,0.7425508462729566
143,0.18134910932211168,0.02706774949056587,0.5427364455934585,0.1880396192962927,0.06080707629757126,2008Q2,1750942.76,0.7307760648897512
144,0.18111612601296356,0.02926221984088092,0.5427385295948198,0.17580398198828484,0.0710791425630509,2008Q3,1770505.46,0.7185425115831047
145,0.1795475534226426,0.03067054771152449,0.52708324878014,0.16853493607823453,0.09416371400745835,2008Q4,1782901.32,0.6956181848583746
146,0.16060198687619207,0.027171614559748602,0.5250918140302738,0.1512701065461878,0.13586447798759768,2009Q1,1792296.8800000001,0.6763619205764616
147,0.16236858970509785,0.02765776352579049,0.5111920177094355,0.15308118473313415,0.14570044432654203,2009Q2,1791085.8900000001,0.6642732024425696
148,0.15888967965478362,0.03699431704651989,0.5075330248415987,0.151753034840174,0.1448299436169238,2009Q3,1773512.67,0.6592860596817727
149,0.14995439175243877,0.034676946314214044,0.5140264699399584,0.1518597887477875,0.14948240324560136,2009Q4,1779513.67,0.6658862586877459
150,0.1556493764430063,0.03282754846379193,0.5048070303161508,0.15002450627622638,0.15669153850082454,2010Q1,1770444.4200000002,0.6548315365923771
151,0.16016203046776895,0.029583060678819953,0.5108900534257046,0.15342065603784358,0.14594419938986286,2010Q2,1758116.26,0.6643107094635482
