,A,I,P,T,U,dates,Total,E
130,0.07669505690683699,0.37097703388883124,0.3115521857686207,0.14603283146661009,0.09474289196910086,2005Q1,821088.5100000001,0.4575850172352308
131,0.08722080793315493,0.34586317166254593,0.3179742605581366,0.1704570257598742,0.07848473408628841,2005Q2,807543.5399999999,0.48843128631801086
132,0.0724942286584918,0.3569665099849454,0.3299881873498289,0.17466994625869964,0.06588112774803437,2005Q3,826952.45,0.5046581336085285
133,0.07339599009924476,0.3503792788009718,0.3286042927329241,0.17619606690768264,0.07142437145917678,2005Q4,834699.96,0.5048003596406067
134,0.06960127929926456,0.329237443973658,0.32185628008754374,0.19442114987267803,0.0848838467668557,2006Q1,854836.73,0.5162774299602219
135,0.0684606255688587,0.3301469997657354,0.3154014392204111,0.19206940932181826,0.09392152612317653,2006Q2,836916.98,0.5074708485422293
136,0.0666780325470557,0.34418636408661185,0.32706290729060905,0.17505973040004724,0.08701296567567621,2006Q3,839940.7999999999,0.5021226376906563
137,0.0672474624823418,0.31641043101188365,0.3351637767193261,0.1930881216119699,0.08809020817447857,2006Q4,835249.36,0.528251898331296
138,0.06642606353963787,0.3207993184969308,0.34133423525678713,0.17626649135034456,0.09517389135629971,2007Q1,844979.32,0.5176007266071317
139,0.07424595867316301,0.324175804003432,0.3607400579758481,0.17115646488868075,0.06968171445887622,2007Q2,828027.5599999999,0.5318965228645288
140,0.0764362403145376,0.3248298990678022,0.3570024407039945,0.16292857356020335,0.0788028463534623,2007Q3,834705.89,0.5199310142641979
141,0.06843541190660243,0.30350563689461735,0.3659445503910173,0.18089988423112827,0.08121451657663473,2007Q4,840355.4299999999,0.5468444346221456
142,0.07363509664680955,0.2908493641404421,0.36112660589903095,0.18886981182512966,0.08551912148858765,2008Q1,848762.1100000001,0.5499964177241606
143,0.07134758677964335,0.2864207866016209,0.37846010610140673,0.169576441458645,0.09419507905868396,2008Q2,855285.55,0.5480365475600517
144,0.07031713675818067,0.3004794184201058,0.38188356999145284,0.15282721862624435,0.09449265620401623,2008Q3,861003.6300000001,0.5347107886176972
145,0.0638935286080585,0.2668419328934656,0.38367856822272695,0.16460212183336786,0.12098384844238125,2008Q4,874741.6399999999,0.5482806900560947
146,0.05679357933831823,0.2570867607435155,0.3908542315765908,0.1502432920154804,0.14502213632609512,2009Q1,865484.63,0.5410975235920712
147,0.0666873736685477,0.2492858949480335,0.38996874575986445,0.13790265213876332,0.15615533348479105,2009Q2,879541.46,0.5278713978986278
148,0.06285273863933234,0.2590994024646555,0.39704622553948327,0.13542869935287366,0.14557293400365512,2009Q3,861446.9500000001,0.5324749248923569
149,0.061980263087863835,0.2474001124915206,0.3903935860369316,0.14498505880362522,0.1552409795800588,2009Q4,876492.73,0.5353786448405567
150,0.06612833448568271,0.2432002014346282,0.39382012490914553,0.13063352257512825,0.16621781659541532,2010Q1,866027.86,0.5244536474842738
151,0.06476869897814383,0.25105507194909493,0.39419086194826536,0.13080670603114908,0.1591786610933468,2010Q2,858853.75,0.5249975679794144
152,0.04742868803922195,0.2366773200167485,0.406034349541482,0.14004582301303012,0.1698138193895175,2010Q3,859563.73,0.5460801725545121
153,0.055511114955331196,0.22016524193865278,0.3971596025385855,0.14711298612552529,0.18005105444190517,2010Q4,847448.3,0.5442725886641108
154,0.0560701721957035,0.21722318176447664,0.39389036457054877,0.1317979440651118,0.20101833740415928,2011Q1,832914.51,0.5256883086356605
155,0.05487936351218348,0.20226687230470114,0.38735487669036534,0.16089328803981914,0.19460559945293082,2011Q2,821877.79,0.5482481647301845
156,0.05592256162898571,0.2225339206478032,0.3800241354269847,0.1666981925871141,0.17482118970911223,2011Q3,831590.8400000001,0.5467223280140988
157,0.06388023926881055,0.21359275077443726,0.3989470723234094,0.13582390637955868,0.18775603125378412,2011Q4,850181.85,0.5347709787029681
158,0.06664472910053827,0.19984101944546598,0.3910878561603501,0.13580908231077693,0.20661731298286873,2012Q1,833334.62,0.526896938471127
