
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  31563274    4360959   90804544   26469562    6108920 | 159307259 
       131 |  30219481    3974550   88884675   29831584    4972909 | 157883199 
       132 |  29970839    3817043   90619968   31624698    5641629 | 161674177 
       133 |  30434535    3990441   90541234   32931069    5746216 | 163643495 
       134 |  30880810    4170647   88636932   33578224    5488654 | 162755267 
       135 |  30988080    3507119   86784374   34430781    5935145 | 161645499 
       136 |  31186719    4500335   87334638   33684940    5377887 | 162084519 
       137 |  30804442    4620132   86926408   34380741    5281392 | 162013115 
       138 |  30393811    4939099   90097340   31865816    6074296 | 163370362 
       139 |  30633196    4926928   92040682   31241345    4933283 | 163775434 
       140 |  31266974    4122412   93010971   31627490    5565073 | 165592920 
       141 |  31301892    4622447   94190978   31537487    5898399 | 167551203 
       142 |  31277552    4595453   93835096   31404425    7360715 | 168473241 
       143 |  30840737    4285919   91560275   31031580    9539624 | 167258135 
       144 |  31252820    4824362   92788426   28904922   11885492 | 169656022 
       145 |  31014146    4802077   91299206   28449482   15484344 | 171049255 
       146 |  27863218    4338909   90343708   26165211   22712416 | 171423462 
       147 |  28168664    4550843   87976479   26062928   24666817 | 171425731 
       148 |  27435961    5942793   86267590   25650349   24135260 | 169431953 
       149 |  25850418    5845208   88275975   25177402   24717192 | 169866195 
       150 |  26374304    5303408   85673712   25458874   25195878 | 168006176 
       151 |  26901007    4922944   86974891   24975195   24011808 | 167785845 
       152 |  26061601    4560495   87472356   24887392   25283865 | 168265709 
       153 |  25259575    4191767   88588716   24388302   25928452 | 168356812 
       154 |  24640087    4012964   84790436   25780880   26404710 | 165629077 
       155 |  24222092    4485390   85147735   25552373   26160334 | 165567924 
       156 |  23367684    4606997   85118887   25770307   27806342 | 166670217 
       157 |  23899911    4308837   83732324   25114629   28832077 | 165887778 
       158 |  22875967    4561890   84764405   23214410   30919578 | 166336250 
       159 |  22860532    4161161   81937708   22348800   31211937 | 162520138 
       160 |  23163868    4513733   81480915   21742573   31081333 | 161982422 
       161 |  22396105    4707967   80686979   20389266   31212532 | 159392849 
       162 |  21554737    3840739   80578644   20696923   31247024 | 157918067 
       163 |  23294123    4315279   78101490   21625137   28659215 | 155995244 
       164 |  22784283    4278150   77500790   20704647   28810055 | 154077925 
       165 |  20736969    3385411   77665641   24865698   27808292 | 154462011 
       166 |  20293815    4294742   76505795   22242339   28637829 | 151974520 
       167 |  20795276    3684714   77346026   22415102   25085673 | 149326791 
       168 |  21129652    4207517   76902707   23296758   24058533 | 149595167 
       169 |  22043378    3378663   77296005   23411771   22636130 | 148765947 
       170 |  21952057    3492101   76464608   22365924   23631666 | 147906356 
       171 |  21680152    2971459   77013043   24503072   20065902 | 146233628 
       172 |  21912600    3641851   77432727   25328175   17197227 | 145512580 
       173 |  21453612    3306089   76880530   23992200   17954859 | 143587290 
       174 |  19933417    2764446   76677945   22411358   17495106 | 139282272 
       175 |  20521131    3143454   76736882   22071768   15165774 | 137639009 
       176 |  20618738    2289843   76863283   21119183   14534409 | 135425456 
       177 |  20651768    2604531   73662789   20917669   13825563 | 131662320 
       178 |  19860912    3476955   72320845   21345084   12552870 | 129556666 
       179 |  18697990    3668338   70832937   21658652   12190328 | 127048245 
       180 |  18392978    3248457   70608153   21995659   11356641 | 125601888 
       181 |  17004749    3423773   71793532   21795229   11702398 | 125719681 
       182 |  17783241    3414652   72042017   20462147   11032825 | 124734882 
       183 |  17705789    3969359   71242848   20168719    9170988 | 122257703 
       184 |  17304794    3840318   68588572   19355463    9017721 | 118106868 
       185 |  17826775    2831574   65324596   20695036    9692768 | 116370749 
       186 |  18379360    3008336   64926887   19472386    8555307 | 114342276 
       187 |  18089554    2767117   66420563   20633072    7824862 | 115735168 
       188 |  17850828    3391250   64570187   19352067    7510029 | 112674361 
       189 |  16588319    3217787   64312896   18689754    7991134 | 110799890 
       190 |  16264863    4316704   62622989   17426576    8309154 | 108940286 
       191 |  15457471    6914062   60582388   13137044   10025210 | 106116175 
       192 |  14406121    4499481   60834520   15540276    9075986 | 104356384 
       193 |  13533974    3858633   61598752   15839685    9068209 | 103899253 
       194 |  12837715    5051710   58061022   14647853    8799766 |  99398066 
       195 |  12010577    3746390   59311500   14290639    7484479 |  96843585 
       196 |  11308388    3407960   57246994   14987966    8118470 |  95069778 
       197 |  12620361    3726727   55457741   13871297    7250210 |  92926336 
       198 |  13923713    3462299   52771057   12083404    8569450 |  90809923 
       199 |  13107272    3851746   54369889   11490166    6502832 |  89321905 
       200 |  12157384    4927830   55382205   10018758    5789090 |  88275267 
       201 |  12579776    3760686   56501324    8505050    6544974 |  87891810 
-----------+-------------------------------------------------------+----------
     Total |1612418914  292456362 5569941882 1665102743 1112523467 | 1.025e+10 
