
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  20560311    2809056   56800580   14598619    3528788 |  98297354 
       131 |  18723575    2299553   55648028   16537114    2659485 |  95867755 
       132 |  18699036    2007849   58649217   17624057    3242549 | 100222708 
       133 |  19689724    2338136   56145141   18284501    2642646 |  99100148 
       134 |  19985929    2112487   54283241   18699763    2918168 |  97999588 
       135 |  20094213    1511024   53723782   19470552    3230901 |  98030472 
       136 |  20871308    2387076   54548949   18912457    2757835 |  99477625 
       137 |  20521417    2636647   54146589   19455263    2998684 |  99758600 
       138 |  20290741    2672061   56985172   17218179    3317046 | 100483199 
       139 |  19994765    2604259   59331019   17054166    2829476 | 101813685 
       140 |  20433879    2315007   60404149   16817302    3089490 | 103059827 
       141 |  20454213    2558270   61247685   16414106    3348281 | 104022555 
       142 |  20780253    2373827   59792673   16626884    4164662 | 103738299 
       143 |  20528619    2474896   58313724   16887889    5020662 | 103225790 
       144 |  21078721    2630026   58927807   15457160    6567982 | 104661696 
       145 |  20757047    2937279   57315697   14120904    8171524 | 103302451 
       146 |  18120541    2516943   57458572   13211961   12621403 | 103929420 
       147 |  17934425    2919764   56500932   14416970   13877789 | 105649880 
       148 |  16966149    3361618   55065807   14133253   14527943 | 104054770 
       149 |  16375965    3006702   56925817   13743943   14609328 | 104661755 
       150 |  17443141    3002754   55355940   14486085   14228330 | 104516250 
       151 |  17889240    2742796   56859269   13558165   13620680 | 104670150 
       152 |  18259042    2733665   55676189   13685874   14361471 | 104716241 
       153 |  18261781    2549587   56758351   13523339   14323805 | 105416863 
       154 |  16965387    2314695   56611886   15081057   14892251 | 105865276 
       155 |  17011818    2709488   55860875   14353005   14718514 | 104653700 
       156 |  16710837    2867637   55773197   14703091   16600429 | 106655191 
       157 |  17180606    2784888   54734949   14711983   16417851 | 105830277 
       158 |  15947209    2783435   55413463   14234796   18813687 | 107192590 
       159 |  16175888    2920834   54269215   13993706   18459957 | 105819600 
       160 |  16086512    2383958   55047941   13570551   18348365 | 105437327 
       161 |  15633704    2564620   56416976   12618898   18218898 | 105453096 
       162 |  15504633    2096982   54820014   13016981   19293663 | 104732273 
       163 |  16564776    2474769   53118101   13929001   17841051 | 103927698 
       164 |  16160898    2614338   53362376   12830506   18146082 | 103114200 
       165 |  15008855    2449772   53552602   15201092   17038038 | 103250359 
       166 |  14539927    2585713   52736319   13404519   18234788 | 101501266 
       167 |  15111257    1829218   53102697   14214052   15308295 |  99565519 
       168 |  14962922    2284145   53830552   15000913   15392683 | 101471215 
       169 |  16012083    1815581   53790258   14965117   14833657 | 101416696 
       170 |  15758512    2036119   53647832   14178175   15311468 | 100932106 
       171 |  15492741    1896566   53683034   14836784   12501656 |  98410781 
       172 |  15561372    2291916   55209975   15774098   10325215 |  99162576 
       173 |  15365281    2187373   54722272   15815252   11296420 |  99386598 
       174 |  14737643    2037706   53529111   13948019   10918239 |  95170718 
       175 |  14840295    2087365   53093976   13700130    9638779 |  93360545 
       176 |  15052472    1734765   52575588   12886762    8986064 |  91235651 
       177 |  14888508    1902249   50577853   13327152    8508908 |  89204670 
       178 |  14339447    2000944   50152360   13517965    7923476 |  87934192 
       179 |  13811327    2428564   48821116   13759951    7119397 |  85940355 
       180 |  13500534    2021082   49229400   14311526    6867890 |  85930432 
       181 |  12792707    2400709   50094151   13690319    7386928 |  86364814 
       182 |  13177940    2476804   50316808   12104391    7136992 |  85212935 
       183 |  12738279    2515362   50440100   12873000    5969821 |  84536562 
       184 |  11895304    2728338   49033301   12179546    5452841 |  81289330 
       185 |  12162542    1871339   46968103   13353800    5961544 |  80317328 
       186 |  11944770    2292369   46047077   12708570    5087695 |  78080481 
       187 |  12368226    1859834   46929626   13024190    4884998 |  79066874 
       188 |  12108033    2154214   46195035   12431484    4897402 |  77786168 
       189 |  11314705    1913737   46791596   12294649    5656690 |  77971377 
       190 |  11463086    2997974   45093393   11473948    5389436 |  76417837 
       191 |  11349846    4441750   43024864    9143556    6241572 |  74201588 
       192 |  10290474    3025265   43739987   10333708    5073082 |  72462516 
       193 |   9925356    2073127   43792273   10204086    6112270 |  72107112 
       194 |   9358859    2497146   42716747    9445571    5473730 |  69492053 
       195 |   9016103    2581137   43508103    9282809    4318872 |  68707024 
       196 |   8662173    2181927   42166280    9534795    5266515 |  67811690 
       197 |   9512321    2021024   41219421    8834720    4095650 |  65683136 
       198 |  10595561    2009374   38153885    7849984    5085677 |  63694481 
       199 |  10107314    2705949   38201105    6952158    3921919 |  61888445 
       200 |   9371357    2990647   38965865    6003021    4069203 |  61400093 
       201 |  10134876    2538525   39376339    5693964    4413733 |  62157437 
-----------+-------------------------------------------------------+----------
     Total |1113929311  175882555 3747322327  986235857  666511219 |6689881269 
