
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       208        954        752        367        241 |     2,522 
       131 |       211        895        723        384        211 |     2,424 
       132 |       188        902        720        369        167 |     2,346 
       133 |       191        843        739        384        186 |     2,343 
       134 |       194        858        781        439        237 |     2,509 
       135 |       213        898        807        453        223 |     2,594 
       136 |       204        901        797        440        207 |     2,549 
       137 |       199        837        820        459        223 |     2,538 
       138 |       199        858        854        469        248 |     2,628 
       139 |       201        870        880        451        180 |     2,582 
       140 |       201        885        881        409        204 |     2,580 
       141 |       194        800        894        469        232 |     2,589 
       142 |       204        799        922        485        211 |     2,621 
       143 |       200        780        948        452        232 |     2,612 
       144 |       194        770        946        388        249 |     2,547 
       145 |       169        702        957        412        313 |     2,553 
       146 |       164        660        996        384        369 |     2,573 
       147 |       182        655      1,011        359        388 |     2,595 
       148 |       188        696      1,063        364        377 |     2,688 
       149 |       189        677      1,069        387        412 |     2,734 
       150 |       194        684      1,057        372        419 |     2,726 
       151 |       185        704      1,055        347        414 |     2,705 
       152 |       147        670      1,067        349        422 |     2,655 
       153 |       153        603      1,036        371        433 |     2,596 
       154 |       164        597      1,020        336        483 |     2,600 
       155 |       161        534        976        376        472 |     2,519 
       156 |       147        565        948        398        432 |     2,490 
       157 |       164        509        941        314        485 |     2,413 
       158 |       164        470        917        312        509 |     2,372 
       159 |       130        461        868        303        493 |     2,255 
       160 |       122        475        832        306        471 |     2,206 
       161 |       125        425        828        282        495 |     2,155 
       162 |       116        409        827        265        513 |     2,130 
       163 |       129        403        825        269        494 |     2,120 
       164 |       130        402        814        259        502 |     2,107 
       165 |       124        395        801        272        519 |     2,111 
       166 |       128        366        782        257        491 |     2,024 
       167 |       138        397        769        268        449 |     2,021 
       168 |       140        410        784        280        401 |     2,015 
       169 |       128        384        801        237        447 |     1,997 
       170 |       145        366        783        214        453 |     1,961 
       171 |       133        348        746        238        404 |     1,869 
       172 |       114        365        684        263        354 |     1,780 
       173 |       108        373        678        247        365 |     1,771 
       174 |       111        384        648        248        348 |     1,739 
       175 |       108        380        683        264        334 |     1,769 
       176 |       114        389        643        261        300 |     1,707 
       177 |       128        376        621        253        301 |     1,679 
       178 |       131        382        607        250        285 |     1,655 
       179 |       128        361        618        243        242 |     1,592 
       180 |       140        364        585        231        188 |     1,508 
       181 |       145        340        582        244        227 |     1,538 
       182 |       134        372        578        246        225 |     1,555 
       183 |       122        330        585        271        226 |     1,534 
       184 |       108        322        559        280        219 |     1,488 
       185 |       118        334        573        282        225 |     1,532 
       186 |       126        346        582        295        225 |     1,574 
       187 |       120        303        602        295        233 |     1,553 
       188 |        99        309        573        261        243 |     1,485 
       189 |       100        279        518        281        226 |     1,404 
       190 |        87        310        521        253        178 |     1,349 
       191 |        71        352        447        194        133 |     1,197 
       192 |        71        282        450        179        173 |     1,155 
       193 |        74        247        433        203        176 |     1,133 
       194 |        73        232        404        190        141 |     1,040 
       195 |        65        216        382        179        143 |       985 
       196 |        68        208        349        179        126 |       930 
       197 |        65        215        329        194        141 |       944 
       198 |        90        219        299        180        135 |       923 
       199 |        82        225        354        172        129 |       962 
       200 |        92        212        345        117        126 |       892 
       201 |        83        240        395        107        106 |       931 
-----------+-------------------------------------------------------+----------
     Total |    10,135     36,084     52,664     21,811     21,784 |   142,478 
