
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  96246471  171434634  239517741  147601161   58860555 | 713660562 
       131 |  92206607  167548355  242996952  158953666   57012172 | 718717752 
       132 |  92787042  167138294  246434048  165151909   48025412 | 719536705 
       133 |  94782729  164478879  245810716  161072088   52014981 | 718159393 
       134 |  94557326  166835597  253529749  155660452   51260401 | 721843525 
       135 |  97613776  167870606  252452348  161183066   46789887 | 725909683 
       136 |  93418109  166569237  258123720  167240838   45274827 | 730626731 
       137 |  93742211  169754817  259199618  163890653   44039970 | 730627269 
       138 |  93150010  175038041  261739378  156591774   46201265 | 732720468 
       139 |  94549245  172987124  268246563  157930979   44802703 | 738516614 
       140 |  96481675  170794136  269367391  160399347   45581245 | 742623794 
       141 |  97294330  174468120  269742845  152077218   50240186 | 743822699 
       142 |  99581751  172601534  272151762  143240181   57254701 | 744829929 
       143 |  99322946  171031576  277081182  136224433   64840698 | 748500835 
       144 |  97710988  166650402  272532099  135155805   73673030 | 745722324 
       145 |  96537950  172126261  265271435  119107492   90656808 | 743699946 
       146 |  88097955  174571429  265263266  102928868  114064621 | 744926139 
       147 |  83644573  177459031  261707571  101482169  120144950 | 744438294 
       148 |  82036290  180907969  256177869  103834663  121203479 | 744160270 
       149 |  78013822  182856862  253000706  100962508  127387030 | 742220928 
       150 |  79374018  183954769  246607532   94995858  134447798 | 739379975 
       151 |  79082128  176818270  248224112  101701325  136094769 | 741920604 
       152 |  80172320  176673667  244529837  106648981  131845756 | 739870561 
       153 |  77941327  182061181  239239153  100853108  137205669 | 737300438 
       154 |  77218679  185237662  236002394   96501103  141950017 | 736909855 
       155 |  78944692  183320275  236888152   99452989  143578118 | 742184226 
       156 |  75907721  180815272  232983091  105161232  145764160 | 740631476 
       157 |  77059730  182514950  227719467   96962941  154272064 | 738529152 
       158 |  77192423  187076909  224736360   85331000  166406376 | 740743068 
       159 |  77561814  184212891  225379692   84809191  166989268 | 738952856 
       160 |  80944978  181544599  223294555   86674363  169331232 | 741789727 
       161 |  77699800  186437842  218585451   79621145  175200456 | 737544694 
       162 |  79724836  188205480  213353239   72439323  183342754 | 737065632 
       163 |  80130618  189375929  211322189   78862218  175539651 | 735230605 
       164 |  79754370  181469432  211030370   87025501  171282636 | 730562309 
       165 |  78886533  187583464  210939080   80192773  172494463 | 730096313 
       166 |  79949521  191670200  207451734   75886293  175391885 | 730349633 
       167 |  78340032  188083603  216674271   85681564  165402660 | 734182130 
       168 |  80688973  183211392  218949889   92377711  158290010 | 733517975 
       169 |  80788289  183593784  217781076   86774347  161817596 | 730755092 
       170 |  79853227  186600372  218609038   85669840  159407032 | 730139509 
       171 |  80454249  185319956  221778584   93691844  148566924 | 729811557 
       172 |  80175938  181226478  226968850  102709423  142289660 | 733370349 
       173 |  79988454  187721176  224558852  100786569  139248998 | 732304049 
       174 |  82083662  187878305  225637745   99992145  137619363 | 733211220 
       175 |  81812835  187853473  228844959  104370542  133953665 | 736835474 
       176 |  80782676  184644552  226257267  112869906  129922430 | 734476831 
       177 |  81289126  188416287  226941647  110345038  128790168 | 735782266 
       178 |  80804562  190196430  232344973  105501913  127581391 | 736429269 
       179 |  83006660  189493779  237498255  110924379  116069933 | 736993006 
       180 |  83328005  182669975  237898454  121644228  110613740 | 736154402 
       181 |  80171790  190359200  241377544  114172378  111137126 | 737218038 
       182 |  80793643  193974264  240270542  111646416  111361851 | 738046716 
       183 |  80474206  189841018  247502039  118236739  102054502 | 738108504 
       184 |  80187178  186191590  248825667  123791694   99279459 | 738275588 
       185 |  82021852  189698751  250793462  118992181   99282828 | 740789074 
       186 |  80527082  197492058  253593510  114455874   97460648 | 743529172 
       187 |  81425793  192775746  260402372  118454811   94757800 | 747816522 
       188 |  81166641  190343294  266245747  124379401   92081464 | 754216547 
       189 |  82608889  193161473  270408508  120531246   94089761 | 760799877 
       190 |  84007163  198224720  268719714  112642204   98317040 | 761910841 
       191 |  83566991  225180842  263547877   93122878  102679196 | 768097784 
       192 |  82770126  204087095  268971069  107726303  113145985 | 776700578 
       193 |  85718715  201960972  271503232  107784777  114638436 | 781606132 
       194 |  87036747  207180848  273222396  103310009  111091094 | 781841094 
       195 |  86130563  198084190  280214088  113744788  109091066 | 787264695 
       196 |  86444100  186450848  291539369  120778927  106595042 | 791808286 
       197 |  89050588  195493331  289791840  120436476   95044760 | 789816995 
       198 |  84255833  196240086  300890734  115968034   95616858 | 792971545 
       199 |  86616204  191349435  316536939  106721725   87223404 | 788447707 
       200 |  86294732  183126963  336350164  102131965   83943787 | 791847611 
       201 |  84665059  192269261  345895165   84259685   90288435 | 797377605 
-----------+-------------------------------------------------------+----------
     Total |6088651897  1.327e+10  1.800e+10 8150436574 8109220105 | 5.362e+10 
