
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       123        197        641        350        174 |     1,485 
       131 |       126        185        653        364        157 |     1,485 
       132 |       106        192        624        377        135 |     1,434 
       133 |       101        164        627        387        145 |     1,424 
       134 |       104        174        665        412        153 |     1,508 
       135 |       108        180        689        474        150 |     1,601 
       136 |       108        182        693        468        144 |     1,595 
       137 |       110        168        694        436        139 |     1,547 
       138 |       109        199        742        449        135 |     1,634 
       139 |       118        186        742        452        138 |     1,636 
       140 |       116        187        741        437        113 |     1,594 
       141 |       100        195        722        483        149 |     1,649 
       142 |        96        171        757        437        162 |     1,623 
       143 |       108        158        759        480        149 |     1,654 
       144 |       110        180        747        449        137 |     1,623 
       145 |        95        169        752        427        162 |     1,605 
       146 |        78        160        783        386        207 |     1,614 
       147 |        76        156        748        386        208 |     1,574 
       148 |        94        198        748        397        213 |     1,650 
       149 |        98        193        741        384        244 |     1,660 
       150 |        94        196        766        347        263 |     1,666 
       151 |        83        177        769        381        290 |     1,700 
       152 |        90        176        782        382        297 |     1,727 
       153 |        86        187        780        356        282 |     1,691 
       154 |        82        180        740        371        277 |     1,650 
       155 |        73        165        748        371        294 |     1,651 
       156 |        75        164        701        397        297 |     1,634 
       157 |        77        161        634        356        325 |     1,553 
       158 |        78        178        637        333        338 |     1,564 
       159 |        75        155        652        329        379 |     1,590 
       160 |        76        142        627        335        394 |     1,574 
       161 |        75        154        614        311        386 |     1,540 
       162 |        67        159        615        290        398 |     1,529 
       163 |        78        150        603        309        395 |     1,535 
       164 |        78        145        594        315        374 |     1,506 
       165 |        92        131        573        312        385 |     1,493 
       166 |        81        132        534        297        378 |     1,422 
       167 |        90        134        531        325        391 |     1,471 
       168 |        93        135        522        318        374 |     1,442 
       169 |        86        131        495        330        364 |     1,406 
       170 |        90        132        457        303        401 |     1,383 
       171 |        84        134        487        320        338 |     1,363 
       172 |        88        134        517        338        311 |     1,388 
       173 |        70        134        534        335        297 |     1,370 
       174 |        70        126        539        297        307 |     1,339 
       175 |        68        158        529        298        273 |     1,326 
       176 |        68        135        517        308        271 |     1,299 
       177 |        68        131        470        332        242 |     1,243 
       178 |        69        132        451        323        239 |     1,214 
       179 |        81        152        477        351        205 |     1,266 
       180 |        81        148        487        354        223 |     1,293 
       181 |        80        162        468        334        215 |     1,259 
       182 |        79        152        475        311        231 |     1,248 
       183 |        78        159        463        314        197 |     1,211 
       184 |        77        177        435        317        202 |     1,208 
       185 |        71        151        458        305        193 |     1,178 
       186 |        70        144        466        319        186 |     1,185 
       187 |        63        149        482        327        186 |     1,207 
       188 |        67        151        475        355        196 |     1,244 
       189 |        68        144        483        349        166 |     1,210 
       190 |        72        145        462        318        164 |     1,161 
       191 |        61        183        409        253        172 |     1,078 
       192 |        73        137        433        275        198 |     1,116 
       193 |        69        116        403        294        189 |     1,071 
       194 |        55        130        392        281        182 |     1,040 
       195 |        52        119        431        280        170 |     1,052 
       196 |        63        129        397        274        151 |     1,014 
       197 |        59        131        400        305        111 |     1,006 
       198 |        54        116        404        289        141 |     1,004 
       199 |        53        111        429        281        115 |       989 
       200 |        45        112        445        209        119 |       930 
       201 |        49        104        443        202        104 |       902 
-----------+-------------------------------------------------------+----------
     Total |     5,908     11,184     41,903     24,951     16,790 |   100,736 
