
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |   6126165    1233734   27074696    8947801    1253574 |  44635970 
       131 |   6919976    1178111   26320234    8752609    1758776 |  44929706 
       132 |   6482783    1131226   25189932   10509479    1406266 |  44719686 
       133 |   6149936    1112644   27021898   10375801    1460467 |  46120746 
       134 |   6112722    1302766   26370581    9919775    1702251 |  45408095 
       135 |   5888957    1095798   27137552   10287804    2447701 |  46857812 
       136 |   6335765    1417174   26163851    9973949    2144733 |  46035472 
       137 |   6745667    1470567   27110343   10225390    1783681 |  47335648 
       138 |   6890846    1006246   26612600    9988233    1967563 |  46465488 
       139 |   7835595    1141184   27437588   10220117    1885106 |  48519590 
       140 |   8178599    1179518   28602970    9274438    1483911 |  48719436 
       141 |   7725143    1193667   28944926    9558197    1785079 |  49207012 
       142 |   7129922     800322   29981354    9638712    2187385 |  49737695 
       143 |   6926917     893416   29364221    9941174    2754621 |  49880349 
       144 |   6774221    1891247   29894783   10014382    3028948 |  51603581 
       145 |   6783729    1131539   29562420    8635612    4969718 |  51083018 
       146 |   6801922    1249953   27930685    6390850    6824220 |  49197630 
       147 |   6328009    1442632   28786510    7595440    6672450 |  50825041 
       148 |   6294171    1587236   29164979    7759679    6413884 |  51219949 
       149 |   6670640    1149277   28537737    8805778    6098356 |  51261788 
       150 |   6666140    1236177   29315265    7871644    6352189 |  51441415 
       151 |   6636124     795835   28665070    7285379    7188576 |  50570984 
       152 |   6250523    1341200   28844501    7853615    6584235 |  50874074 
       153 |   6085093    1062889   28680624    7232487    6842103 |  49903196 
       154 |   5290496    1289527   29641007    7834901    7214918 |  51270849 
       155 |   5023326    1177468   28253933    7623792    6464777 |  48543296 
       156 |   4383509     964189   27167255    7410749    6444608 |  46370310 
       157 |   4159927     756659   25980135    7261159    7450298 |  45608178 
       158 |   4517413     929947   23734848    6501478    8161107 |  43844793 
       159 |   5067225    1038616   22422729    6712462    6893850 |  42134882 
       160 |   4641134     801105   22493999    6423510    6444064 |  40803812 
       161 |   5067036    1382817   21841812    6654372    6600435 |  41546472 
       162 |   5342651    1199590   22666618    6298917    6356238 |  41864014 
       163 |   5797690     991474   22283577    6184008    6027938 |  41284687 
       164 |   5416454    1257240   21980291    7093743    5585497 |  41333225 
       165 |   4833749    1059760   21612967    6839615    5876270 |  40222361 
       166 |   4397140    1654311   22694004    6041482    5640838 |  40427775 
       167 |   4246133    1333107   21080785    6648572    5085915 |  38394512 
       168 |   4242062    1085998   20589338    6661241    5870304 |  38448943 
       169 |   4374596     741772   19355459    6458715    5687263 |  36617805 
       170 |   4324084    1243917   18420012    7246082    5249329 |  36483424 
       171 |   4328058     695308   18383185    8059399    4404575 |  35870525 
       172 |   3794137     938884   18101167    7070102    4259382 |  34163672 
       173 |   4003955     883366   18365554    6673400    3020257 |  32946532 
       174 |   4101628     665102   18466866    6811714    3161588 |  33206898 
       175 |   3267271     880530   17486869    6778683    3093949 |  31507302 
       176 |   3492476     942163   16291133    7118534    2542217 |  30386523 
       177 |   3172273    1238248   16000059    7452900    2186174 |  30049654 
       178 |   3641176    1147696   16134936    7450862    2521079 |  30895749 
       179 |   3668128     887219   16794663    6318191    3024663 |  30692864 
       180 |   3895110    1303461   17074899    6146466    2678632 |  31098568 
       181 |   3613296     862407   16432769    5862341    2759540 |  29530353 
       182 |   3895194     808032   17238047    5564384    2500325 |  30005982 
       183 |   4306667     943117   17602855    6250585    2524710 |  31627934 
       184 |   3675578     851026   17493960    6784795    2269043 |  31074402 
       185 |   4046698    1115358   16829524    7215798    1678860 |  30886238 
       186 |   4081010     825467   18762994    6018101    1713641 |  31401213 
       187 |   2808578     936946   19280535    5721102    1852786 |  30599947 
       188 |   2686739    1033549   17799960    6065993    1450768 |  29037009 
       189 |   3321191    1088065   17999181    5803633    2113361 |  30325431 
       190 |   3325146    1522783   19046242    5994961    2058479 |  31947611 
       191 |   3196570    1892935   18178820    4509171    3562159 |  31339655 
       192 |   3617081    1272497   17727834    5056420    3040630 |  30714462 
       193 |   3212396    1161235   18598660    4600236    2033965 |  29606492 
       194 |   3902747    1605140   19081016    4605331    2594791 |  31789025 
       195 |   3958512    1123547   19479701    5082502    2294593 |  31938855 
       196 |   4032080     902146   19307412    5128148    1744349 |  31114135 
       197 |   3170973    1842399   20398752    3800925    1741811 |  30954860 
       198 |   3632059    1644254   22303701    4064129     905407 |  32549550 
       199 |   3375315    1381016   22991727    4051470    1736992 |  33536520 
       200 |   3749768    2031533   21428248    3329020    1463155 |  32001724 
       201 |   3649138    1959052   21318405    2563898    2514758 |  32005251 
-----------+-------------------------------------------------------+----------
     Total | 354485138   84336336 1637333763  510906337  269496081 |2856557655 
