
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  74998796   13429709  198976433   56887938   14860964 | 359153840 
       131 |  72949946   12555564  200960156   62530494   12134224 | 361130384 
       132 |  73061521   13465710  202212408   63204172   13216968 | 365160779 
       133 |  76190003   13473404  203018797   65366794   12455986 | 370504984 
       134 |  76951390   13473485  202952419   66398894   13337946 | 373114134 
       135 |  79785515   12494851  201749770   67247476   13350440 | 374628052 
       136 |  80573444   13892815  202060294   65490266   13006372 | 375023191 
       137 |  81227624   14774126  201652936   65498294   12629160 | 375782140 
       138 |  80476134   13474797  207728525   62361143   13724330 | 377764929 
       139 |  82365164   12947678  211545420   61877360   11825949 | 380561571 
       140 |  82363888   12508311  212801485   62495465   13217207 | 383386356 
       141 |  80741574   12779136  214360742   61384818   15128633 | 384394903 
       142 |  78898574   12732060  215854504   61768135   18365121 | 387618394 
       143 |  78290482   11791964  217165997   60910374   21767039 | 389925856 
       144 |  78549500   13552709  216837724   58608732   26743649 | 394292314 
       145 |  77099182   14031437  214001436   57208630   34408784 | 396749469 
       146 |  70571005   13257902  212977110   50633089   49277115 | 396716221 
       147 |  70481823   13183266  210850968   52384970   51754780 | 398655807 
       148 |  71626930   15510643  208774651   51228372   51008841 | 398149437 
       149 |  70476380   15482689  209867231   50324596   52346380 | 398497276 
       150 |  71065982   14307872  208895480   48780182   57266120 | 400315636 
       151 |  72348999   13514672  213742256   49474694   54246409 | 403327030 
       152 |  71660412   13232704  214391409   50474473   55950452 | 405709450 
       153 |  71562097   13260287  215685469   48896964   56330725 | 405735542 
       154 |  70035186   13760097  213773872   49359327   59496318 | 406424800 
       155 |  68141207   14601674  214507844   50701764   59039230 | 406991719 
       156 |  68111878   14344447  213715627   50681845   60871976 | 407725773 
       157 |  68712560   14521759  209312472   51198513   64700907 | 408446211 
       158 |  67040382   14036762  210555180   47226269   67931643 | 406790236 
       159 |  66949905   13467857  205379324   45501074   71961241 | 403259401 
       160 |  68941320   13359070  205808829   43313381   73879633 | 405302233 
       161 |  68321687   12983254  202941277   43269977   74061166 | 401577361 
       162 |  68589333   12682143  202313703   40870111   75585823 | 400041113 
       163 |  68346065   13791167  200615291   42928499   72893761 | 398574783 
       164 |  67747965   13300546  198682063   43551859   72701092 | 395983525 
       165 |  66297344   12158490  199963574   48399030   69619486 | 396437924 
       166 |  66073058   13580826  197840754   46616692   71188657 | 395299987 
       167 |  65317090   12078309  200122316   49179879   65511219 | 392208813 
       168 |  66652249   13813808  201347347   49747439   60831525 | 392392368 
       169 |  68836310   12350671  205030531   49847052   59339573 | 395404137 
       170 |  67208959   12390706  205996696   48734237   60479564 | 394810162 
       171 |  67446734   10240288  207339442   53698355   52997700 | 391722519 
       172 |  68782877   12453688  206662776   53165044   47871032 | 388935417 
       173 |  67718532   11720121  209080827   52709533   47447741 | 388676754 
       174 |  67063722   11211264  212810286   49903782   48122369 | 389111423 
       175 |  67476565   11218021  213617361   50097419   44312611 | 386721977 
       176 |  66982894   11612094  215591563   52814196   39689143 | 386689890 
       177 |  66454566   12210617  215895665   51147453   38624453 | 384332754 
       178 |  66432625   13732137  214167888   48579246   39056384 | 381968280 
       179 |  66640081   13220037  213776704   52180447   33387874 | 379205143 
       180 |  66856971   14679111  213463671   52113977   30952291 | 378066021 
       181 |  65697590   13326235  216377330   53153724   32045830 | 380600709 
       182 |  66554966   12843855  218348032   50096034   32877903 | 380720790 
       183 |  65718778   13245253  219302392   50689157   30017654 | 378973234 
       184 |  65827006   13099838  218686862   50360973   27893118 | 375867797 
       185 |  67020822   12181456  215909294   52835171   26535955 | 374482698 
       186 |  66718894   11867509  217574847   50865460   26421008 | 373447718 
       187 |  64780294   10875491  218628772   51717414   26050626 | 372052597 
       188 |  64472298   13165404  217084870   50083469   25220576 | 370026617 
       189 |  64334679   11559337  216806771   47999356   25828271 | 366528414 
       190 |  64335112   16350524  213408764   44418055   25423107 | 363935562 
       191 |  62963283   23868980  208470345   36760708   28967661 | 361030977 
       192 |  61193012   16723659  211202532   41475406   27247489 | 357842098 
       193 |  62117016   15427131  210628989   42127239   25159704 | 355460079 
       194 |  61530615   17141784  211871362   39087967   25676904 | 355308632 
       195 |  61978746   14259914  213856480   40786907   22409911 | 353291958 
       196 |  59782100   13482214  213598844   41607586   24613335 | 353084079 
       197 |  62777437   12631135  213289607   40582004   21803757 | 351083940 
       198 |  63766738   13482826  209724113   36685083   22172894 | 345831654 
       199 |  63440818   13147670  213425302   33719985   18905092 | 342638867 
       200 |  59097788   14816388  217865564   28622470   18694766 | 339096976 
       201 |  57940015   13165152  218936271   25577253   21079054 | 336697745 
-----------+-------------------------------------------------------+----------
     Total |4979542437  969308510  1.514e+10 3628224146 2785952621 | 2.751e+10 
