
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  53906201    7400280  145186625   40074884    9620378 | 256188368 
       131 |  51585212    6813645  145331181   45047625    7965111 | 256742774 
       132 |  50767618    7579982  147251207   45654403    9326656 | 260579866 
       133 |  51407740    7827480  147737139   47929839    8491773 | 263393971 
       134 |  52243740    7763971  145849127   48292810    9286423 | 263436071 
       135 |  52897590    7156827  144055167   48951969    9224016 | 262285569 
       136 |  53739258    8434815  143503268   47900261    8891156 | 262468758 
       137 |  54675112    8542582  142504733   48867465    8283044 | 262872936 
       138 |  54599391    7654815  148232085   45783722    9313188 | 265583201 
       139 |  56910087    7491254  150126109   44687938    8206219 | 267421607 
       140 |  56856701    7163612  152637975   44835272    8498139 | 269991699 
       141 |  56644968    7462693  154517861   44159741    9454277 | 272239540 
       142 |  55563549    7382416  154696591   44370940   12107699 | 274121195 
       143 |  54988899    7249062  154241030   43250063   14414394 | 274143448 
       144 |  55428767    7762861  153722996   41666704   17893480 | 276474808 
       145 |  53895872    7872107  151252642   40500281   23818186 | 277339088 
       146 |  49049938    7688136  149461263   37180114   33874055 | 277253506 
       147 |  48668890    7750905  147651816   37165549   36048987 | 277286147 
       148 |  49515799    9414472  145230797   36706562   36004602 | 276872232 
       149 |  48133940    9213108  146334947   36238077   37292840 | 277212912 
       150 |  48527984    8547879  145109618   36526829   39128791 | 277841101 
       151 |  48451270    7800261  146864501   36536822   37538462 | 277191316 
       152 |  47198119    7871200  146063766   36725564   39556808 | 277415457 
       153 |  47409203    7385304  147293571   36153303   39210538 | 277451919 
       154 |  45223964    7629965  144964884   37682394   40530757 | 276031964 
       155 |  42923545    8042195  145359501   37953823   41136793 | 275415857 
       156 |  41856665    7798444  145409366   37835312   42650627 | 275550414 
       157 |  43437144    8085525  140958078   37361380   45396765 | 275238892 
       158 |  42942910    7797765  142595867   34977840   46716998 | 275031380 
       159 |  42167537    7490452  139815023   33405167   47953019 | 270831198 
       160 |  43520283    7654722  139558971   32082468   48627445 | 271443889 
       161 |  42428887    7568030  137291155   30724776   49904365 | 267917213 
       162 |  42476105    6767998  137061319   29871370   49122853 | 265299645 
       163 |  43624715    7126155  135546486   31738686   46685603 | 264721645 
       164 |  42580176    7370893  134654468   31284830   46627041 | 262517408 
       165 |  41304564    5865254  136162010   35406275   44906311 | 263644414 
       166 |  40858598    7674947  132506008   33263192   46183801 | 260486546 
       167 |  41552403    6689912  133775065   34728084   41594274 | 258339738 
       168 |  42640231    7146129  133520464   35832302   39196903 | 258336029 
       169 |  42917954    5895335  135281745   35829349   38775440 | 258699823 
       170 |  42807833    6159120  135142818   35566078   39002078 | 258677927 
       171 |  42864727    5211242  136781004   39131635   32916713 | 256905321 
       172 |  43467894    6378794  136440561   39912244   28949121 | 255148614 
       173 |  41505592    5675722  137751630   38330491   29722045 | 252985480 
       174 |  40847247    5134119  138829352   36657876   28834639 | 250303233 
       175 |  41388060    6022739  137652486   36112936   27507172 | 248683393 
       176 |  40307200    5518632  139367783   37191783   24939972 | 247325370 
       177 |  40444616    5873601  137446231   35460040   24164646 | 243389134 
       178 |  39848502    6828333  135459425   34640964   23259830 | 240037054 
       179 |  38345435    6750242  134997676   36882630   20655678 | 237631661 
       180 |  37958757    7016500  134616424   37236805   19108156 | 235936642 
       181 |  36061043    6571668  137756256   36889305   19101102 | 236379374 
       182 |  37311373    6175046  137516615   34420919   19192108 | 234616061 
       183 |  37135387    6712203  137229967   34407571   16417737 | 231902865 
       184 |  36313726    6560865  135505022   33251868   16533993 | 228165474 
       185 |  37351137    6157167  131912890   35872503   16179912 | 227473609 
       186 |  37612860    6513426  131107832   34490076   15455637 | 225179831 
       187 |  37155276    5435812  131638722   34975234   15122121 | 224327165 
       188 |  37340325    7047046  128389765   33998880   14612141 | 221388157 
       189 |  36787625    5898162  129127537   32062408   14689960 | 218565692 
       190 |  35449286    8425568  127128726   29274847   15151756 | 215430183 
       191 |  33652708   12896779  122324666   23955026   17416841 | 210246020 
       192 |  32710770    8893385  125261148   26916157   15407657 | 209189117 
       193 |  32097100    7638909  125080159   27357877   14437384 | 206611429 
       194 |  30833626    9016345  123039047   25488602   15062852 | 203440472 
       195 |  31054530    7116748  122608933   24860836   13086715 | 198727762 
       196 |  28321588    7011337  121556469   26431247   14132153 | 197452794 
       197 |  28931530    7119453  121076763   25396970   12498755 | 195023471 
       198 |  30513799    6978188  117588445   22167207   13480705 | 190728344 
       199 |  29957869    6845213  119984102   20218399   10942297 | 187947880 
       200 |  28278046    8610097  121261669   17640886    9989165 | 185779863 
       201 |  28854480    6465591  122837335   14983712   10531541 | 183672659 
-----------+-------------------------------------------------------+----------
     Total |3089031476  524491440 9943733883 2567367997 1797960799 | 1.792e+10 
