ten_y | Coefficient std t p_stat lower_95 upper_95q50                     |
            other_ten_y |   .1522337    .002864    53.15   0.000     .1466204    .1578471
                 ttrend |   .0557235   .0056293     9.90   0.000     .0446902    .0667568
                ttrend2 |  -.0007827   .0000907    -8.63   0.000    -.0009604   -.0006049
                        |
     mother_10#c.ttrend |
                     1  |  -.0174812   .0069731    -2.51   0.012    -.0311483   -.0038142
                        |
    mother_10#c.ttrend2 |
                     1  |   .0007071    .000113     6.26   0.000     .0004857    .0009286
                        |
                  covid |
                     1  |  -.5567632   .1244089    -4.48   0.000    -.8006012   -.3129251
                     2  |   -.335012   .1338118    -2.50   0.012    -.5972794   -.0727445
                     3  |  -.3763552    .132916    -2.83   0.005     -.636867   -.1158435
                        |
            1.mother_10 |   -.041332   .0886256    -0.47   0.641    -.2150359    .1323719
                        |
        covid#mother_10 |
                   1 1  |  -.2439078   .1613044    -1.51   0.131      -.56006    .0722445
                   2 1  |  -1.340446   .1630063    -8.22   0.000    -1.659934   -1.020958
                   3 1  |  -1.765188    .202073    -8.74   0.000    -2.161246    -1.36913
                        |
                 35.age |   1.838255   .0324962    56.57   0.000     1.774563    1.901946
                        |
    part_time#mother_10 |
                   1 0  |  -2.378972   .0634592   -37.49   0.000     -2.50335   -2.254593
                   1 1  |  -1.435968   .0434773   -33.03   0.000    -1.521182   -1.350754
                        |
      college#mother_10 |
                   1 0  |   .4599944   .0536638     8.57   0.000     .3548148    .5651741
                   1 1  |   1.751926   .0538074    32.56   0.000     1.646465    1.857387
                        |
      less_hs#mother_10 |
                   1 0  |  -.8491004   .2696858    -3.15   0.002    -1.377677   -.3205233
                   1 1  |  -1.508488   .0635382   -23.74   0.000    -1.633021   -1.383955
                        |
     other_se#mother_10 |
                   1 0  |  -.1616077   .0731553    -2.21   0.027    -.3049902   -.0182252
                   1 1  |   .1957742   .0553607     3.54   0.000     .0872687    .3042797
                        |
other_college#mother_10 |
                   1 0  |    -.15658   .0585427    -2.67   0.007    -.2713222   -.0418379
                   1 1  |   .4861394   .0393233    12.36   0.000     .4090667     .563212
                        |
other_less_hs#mother_10 |
                   1 0  |  -.2417287   .1621458    -1.49   0.136    -.5595301    .0760727
                   1 1  |  -1.094379   .0516264   -21.20   0.000    -1.195566   -.9931928
                        |
                  _cons |   2.626359   .0668759    39.27   0.000     2.495284    2.757434
