ten_y | Coefficient std t p_stat lower_95 upper_95q25              |
          ttrend |  -.0115616   .0008739   -13.23   0.000    -.0132746   -.0098487
                 |
  sexo1#c.ttrend |
              1  |   .0216805   .0016032    13.52   0.000     .0185383    .0248227
                 |
   sexo1#c.urate |
              0  |   .0233117    .003543     6.58   0.000     .0163675    .0302558
              1  |   .0662577   .0033159    19.98   0.000     .0597586    .0727568
                 |
            act1 |
              1  |   2.566897   .0918346    27.95   0.000     2.386904    2.746891
              2  |   2.973886   .0750577    39.62   0.000     2.826775    3.120997
              3  |     3.4372   .0859838    39.97   0.000     3.268674    3.605726
              4  |   .4098851   .0333229    12.30   0.000     .3445731    .4751971
              5  |   2.125129   .0634634    33.49   0.000     2.000743    2.249516
              6  |   1.873481   .0563254    33.26   0.000     1.763085    1.983877
              7  |   2.975111   .0684803    43.44   0.000     2.840891     3.10933
              8  |    5.92698   .0627744    94.42   0.000     5.803944    6.050016
              9  |   1.916667   .1569074    12.22   0.000     1.609132    2.224201
                 |
      covid#act1 |
            1 0  |   .6365734   .2084125     3.05   0.002     .2280906    1.045056
            1 1  |  -.6019356   .2653421    -2.27   0.023    -1.121999   -.0818724
            1 2  |  -.0133983   .2286378    -0.06   0.953    -.4615222    .4347256
            1 3  |   .1110953   .3121661     0.36   0.722    -.5007418    .7229323
            1 4  |   .7266883    .127906     5.68   0.000     .4759961    .9773805
            1 5  |   .0759396   .1810587     0.42   0.675    -.2789304    .4308096
            1 6  |   .0036734   .1377402     0.03   0.979    -.2662937    .2736405
            1 7  |   .4759583   .2564656     1.86   0.063    -.0267073    .9786239
            1 8  |   1.042927   .6189339     1.69   0.092    -.1701668     2.25602
            1 9  |   1.784402   .3500551     5.10   0.000     1.098304    2.470501
            2 0  |   .6462984   .1547225     4.18   0.000     .3430465    .9495504
            2 1  |   .0929169    .352884     0.26   0.792     -.598726    .7845598
            2 2  |  -.2710511   .3351081    -0.81   0.419    -.9278537    .3857516
            2 3  |  -.0409014   .3672531    -0.11   0.911    -.7607074    .6789046
            2 4  |   1.126283   .2008697     5.61   0.000     .7325842    1.519982
            2 5  |   1.187836   .2053258     5.79   0.000     .7854027    1.590268
            2 6  |  -.2271828   .1771752    -1.28   0.200    -.5744413    .1200757
            2 7  |   .3513704   .3091228     1.14   0.256    -.2545019    .9572426
            2 8  |  -.5306819   .6964856    -0.76   0.446    -1.895775    .8344108
            2 9  |   1.979632   1.020201     1.94   0.052    -.0199338    3.979197
            3 0  |   .8302722   .2164525     3.84   0.000     .4060312    1.254513
            3 1  |    .565932   .5402096     1.05   0.295     -.492864    1.624728
            3 2  |   .1897192   .5025114     0.38   0.706    -.7951894    1.174628
            3 3  |    .682608   .2550805     2.68   0.007     .1826571    1.182559
            3 4  |   1.716045   .2039543     8.41   0.000       1.3163     2.11579
            3 5  |    1.37181   .3233386     4.24   0.000     .7380748    2.005544
            3 6  |  -.2536733   .2030793    -1.25   0.212    -.6517031    .1443566
            3 7  |   .3551614   .2637293     1.35   0.178    -.1617407    .8720636
            3 8  |  -2.096708   .3367857    -6.23   0.000    -2.756799   -1.436617
            3 9  |   .7925967    .772845     1.03   0.305    -.7221582    2.307352
                 |
      sexo1#act1 |
            1 0  |  -1.652394    .074247   -22.26   0.000    -1.797916   -1.506872
            1 1  |  -1.947694   .1446725   -13.46   0.000    -2.231248    -1.66414
            1 2  |  -.6591306   .1905911    -3.46   0.001    -1.032684   -.2855773
            1 3  |  -1.669434   .2411004    -6.92   0.000    -2.141984   -1.196884
            1 4  |   .3033148   .1903998     1.59   0.111    -.0698635    .6764931
            1 5  |  -2.021619   .0971569   -20.81   0.000    -2.212043   -1.831194
            1 6  |  -.3746456   .1447932    -2.59   0.010    -.6584363    -.090855
            1 7  |  -1.748397   .1258219   -13.90   0.000    -1.995005    -1.50179
            1 8  |   -3.89111   .1011894   -38.45   0.000    -4.089438   -3.692781
            1 9  |  -2.632831   .1558806   -16.89   0.000    -2.938353    -2.32731
                 |
covid#sexo1#act1 |
          1 1 0  |  -.6849593   .2381935    -2.88   0.004    -1.151812   -.2181065
          1 1 1  |  -.0242164   .3736114    -0.06   0.948    -.7564845    .7080516
          1 1 2  |  -.1552215   .7087676    -0.22   0.827    -1.544387    1.233944
          1 1 3  |  -1.552476   .7422957    -2.09   0.036    -3.007355   -.0975966
          1 1 4  |  -1.283663   .9924336    -1.29   0.196    -3.228806    .6614799
          1 1 5  |  -.1065584   .2443256    -0.44   0.663    -.5854298    .3723131
          1 1 6  |  -.1796168   .7388488    -0.24   0.808     -1.62774    1.268507
          1 1 7  |  -.8797797   .2745739    -3.20   0.001    -1.417937   -.3416224
          1 1 8  |  -1.682661   .6662192    -2.53   0.012    -2.988432   -.3768894
          1 1 9  |  -1.255435   .3525444    -3.56   0.000    -1.946412   -.5644576
          2 1 0  |  -.8475652   .1718029    -4.93   0.000    -1.184294   -.5108363
          2 1 1  |   -.602043   .5900073    -1.02   0.308    -1.758441    .5543551
          2 1 2  |   .0279028   .7680461     0.04   0.971    -1.477447    1.533252
          2 1 3  |   -1.45012    .524842    -2.76   0.006    -2.478796   -.4214443
          2 1 4  |  -1.312739   .3776221    -3.48   0.001    -2.052868   -.5726101
          2 1 5  |  -1.228341    .226714    -5.42   0.000    -1.672694   -.7839875
          2 1 6  |  -.8667119   .6038489    -1.44   0.151    -2.050239    .3168155
          2 1 7  |  -1.098411   .4203263    -2.61   0.009    -1.922239   -.2745833
          2 1 8  |  -.1835808   .7476986    -0.25   0.806     -1.64905    1.281888
          2 1 9  |   -1.44186   1.060145    -1.36   0.174    -3.519715    .6359962
          3 1 0  |  -.6983335   .2339587    -2.98   0.003    -1.156886   -.2397808
          3 1 1  |  -1.096679   .5386917    -2.04   0.042      -2.1525   -.0408577
          3 1 2  |  -1.166018   1.196771    -0.97   0.330    -3.511657    1.179621
          3 1 3  |  -2.160866   .4409303    -4.90   0.000    -3.025077   -1.296655
          3 1 4  |  -.9497001   .8599752    -1.10   0.269    -2.635228    .7358277
          3 1 5  |  -.8291091    .319583    -2.59   0.009    -1.455483   -.2027351
          3 1 6  |  -.5594288   .4043788    -1.38   0.167       -1.352    .2331426
          3 1 7  |  -1.709034   .3186832    -5.36   0.000    -2.333644   -1.084424
          3 1 8  |   1.123716   .3406494     3.30   0.001     .4560522    1.791379
          3 1 9  |  -.9302205   .7981323    -1.17   0.244    -2.494538    .6340969
                 |
           _cons |   .3873269   .0624028     6.21   0.000     .2650191    .5096348
