ten_y | Coefficient std t p_stat lower_95 upper_95q75                  |
              ttrend |  -.0158103   .0013598   -11.63   0.000    -.0184754   -.0131452
                     |
      sexo1#c.ttrend |
                  1  |   .0304122   .0022634    13.44   0.000     .0259761    .0348483
                     |
       sexo1#c.urate |
                  0  |  -.0155281   .0032555    -4.77   0.000    -.0219088   -.0091473
                  1  |  -.0676299   .0042845   -15.78   0.000    -.0760275   -.0592323
                     |
            occgroup |
                  2  |    1.53689   .0667686    23.02   0.000     1.406026    1.667755
                  3  |   2.643374   .0729674    36.23   0.000      2.50036    2.786388
                  4  |   .3977032   .0496802     8.01   0.000     .3003314     .495075
                  5  |   -3.21311   .1358912   -23.64   0.000    -3.479453   -2.946767
                     |
      covid#occgroup |
                1 1  |   .4376055    .303799     1.44   0.150    -.1578323    1.033043
                1 2  |   .7102862   .2163434     3.28   0.001     .2862591    1.134313
                1 3  |  -.1461973   .1298155    -1.13   0.260    -.4006321    .1082375
                1 4  |   1.123235   .2596313     4.33   0.000     .6143651    1.632105
                1 5  |  -1.349285   .8760715    -1.54   0.124    -3.066361    .3677911
                2 1  |   .7811968    .384764     2.03   0.042     .0270699    1.535324
                2 2  |   1.988284   .1839795    10.81   0.000     1.627689    2.348878
                2 3  |  -.4455102   .3062208    -1.45   0.146    -1.045695    .1546743
                2 4  |   1.133494   .3850099     2.94   0.003     .3788847    1.888102
                2 5  |   1.494306   .5583064     2.68   0.007     .4000411    2.588572
                3 1  |   .5687933   .3758429     1.51   0.130    -.1678485    1.305435
                3 2  |   1.717486   .3523045     4.88   0.000     1.026979    2.407993
                3 3  |   .5754762   .4663342     1.23   0.217     -.338526    1.489478
                3 4  |    .690006   .3552273     1.94   0.052    -.0062299    1.386242
                3 5  |   1.967486   .4546437     4.33   0.000     1.076397    2.858575
                     |
      sexo1#occgroup |
                1 1  |   .8015237   .1100801     7.28   0.000     .5857696    1.017278
                1 2  |  -.3661939   .1470803    -2.49   0.013    -.6544673   -.0779206
                1 3  |  -2.845231   .1376154   -20.68   0.000    -3.114954   -2.575509
                1 4  |  -.0871363   .1798888    -0.48   0.628    -.4397134    .2654408
                1 5  |  -1.434388    .138638   -10.35   0.000    -1.706114   -1.162661
                     |
covid#sexo1#occgroup |
              1 1 1  |  -.7817238   .3212808    -2.43   0.015    -1.411425   -.1520222
              1 1 2  |  -1.182774   .3062441    -3.86   0.000    -1.783004   -.5825443
              1 1 3  |   1.425862   .2975778     4.79   0.000     .8426176    2.009106
              1 1 4  |   .2644061   .4393808     0.60   0.547    -.5967682    1.125581
              1 1 5  |   1.704188   1.108941     1.54   0.124    -.4693056    3.877681
              2 1 1  |  -1.170299   .3971708    -2.95   0.003    -1.948743   -.3918555
              2 1 2  |  -2.289366   .2600047    -8.81   0.000    -2.798968   -1.779764
              2 1 3  |   1.433649   .4170115     3.44   0.001     .6163176     2.25098
              2 1 4  |  -.0316393   .7005985    -0.05   0.964    -1.404793    1.341515
              2 1 5  |  -2.325207    .961299    -2.42   0.016    -4.209326   -.4410869
              3 1 1  |  -1.268686    .405522    -3.13   0.002    -2.063498   -.4738739
              3 1 2  |   -1.78773   .5849757    -3.06   0.002    -2.934266   -.6411932
              3 1 3  |   .0613452   .6356555     0.10   0.923    -1.184522    1.307213
              3 1 4  |  -.1376955   1.177833    -0.12   0.907    -2.446215    2.170824
              3 1 5  |  -2.218357   1.187957    -1.87   0.062    -4.546721    .1100065
                     |
               _cons |   12.73513   .0739005   172.33   0.000     12.59029    12.87998
