ten_y | Coefficient std t p_stat lower_95 upper_95q50                     |
            other_ten_y |   .2420222   .0041542    58.26   0.000       .23388    .2501643
                 ttrend |   .0416275   .0064672     6.44   0.000     .0289519    .0543031
                ttrend2 |  -.0006577   .0001045    -6.30   0.000    -.0008624    -.000453
                        |
     father_10#c.ttrend |
                     1  |   .0020392   .0087134     0.23   0.815    -.0150387    .0191172
                        |
    father_10#c.ttrend2 |
                     1  |    .000019   .0001452     0.13   0.896    -.0002655    .0003035
                        |
                  covid |
                     1  |  -.1792744   .1958388    -0.92   0.360    -.5631137    .2045649
                     2  |   .0813546   .2470934     0.33   0.742    -.4029425    .5656517
                     3  |   .1104338    .191515     0.58   0.564    -.2649311    .4857986
                        |
            1.father_10 |   .3002801   .1262964     2.38   0.017     .0527422     .547818
                        |
        covid#father_10 |
                   1 1  |   .0785752   .2587233     0.30   0.761    -.4285163    .5856667
                   2 1  |   .0719886   .3395072     0.21   0.832    -.5934372    .7374144
                   3 1  |   .0069584   .2875393     0.02   0.981    -.5566116    .5705284
                        |
                 35.age |   1.851399   .0302592    61.18   0.000     1.792092    1.910707
                        |
    part_time#father_10 |
                   1 0  |  -3.282889   .1028639   -31.91   0.000      -3.4845   -3.081279
                   1 1  |  -3.843349   .0634741   -60.55   0.000    -3.967757   -3.718941
                        |
      college#father_10 |
                   1 0  |  -.0970776    .067301    -1.44   0.149    -.2289859    .0348308
                   1 1  |   .5483122   .0574379     9.55   0.000     .4357353    .6608891
                        |
      less_hs#father_10 |
                   1 0  |  -1.101443   .1570403    -7.01   0.000    -1.409238   -.7936479
                   1 1  |  -1.823199   .1118857   -16.30   0.000    -2.042493   -1.603906
                        |
     other_se#father_10 |
                   1 0  |  -.0077844   .0977841    -0.08   0.937    -.1994389      .18387
                   1 1  |  -.0394896   .0611665    -0.65   0.519    -.1593745    .0803953
                        |
other_college#father_10 |
                   1 0  |    .641434   .0654474     9.80   0.000     .5131586    .7697094
                   1 1  |    .787249   .0631312    12.47   0.000     .6635133    .9109846
                        |
other_less_hs#father_10 |
                   1 0  |  -.7190518   .2077333    -3.46   0.001    -1.126204   -.3118996
                   1 1  |  -.7405681   .0938823    -7.89   0.000    -.9245752   -.5565611
                        |
                  _cons |   2.922204   .0987412    29.59   0.000     2.728673    3.115734
