ten_y | Coefficient std t p_stat lower_95 upper_95q50                  |
              ttrend |  -.0069913   .0014474    -4.83   0.000    -.0098281   -.0041544
                     |
      sexo1#c.ttrend |
                  1  |   .0378948   .0019028    19.92   0.000     .0341654    .0416242
                     |
       sexo1#c.urate |
                  0  |   .0460594   .0039512    11.66   0.000     .0383151    .0538036
                  1  |   .0185775   .0034469     5.39   0.000     .0118218    .0253333
                     |
             1.sexo1 |    .190511   .0828945     2.30   0.022     .0280403    .3529818
              35.age |   2.353357   .0405067    58.10   0.000     2.273965    2.432749
                     |
           sexo1#age |
               1 35  |  -.2088062   .0593221    -3.52   0.000    -.3250757   -.0925367
                     |
            occgroup |
                  2  |   .3303592   .0577047     5.72   0.000     .2172596    .4434587
                  3  |   .7807383   .0885215     8.82   0.000     .6072389    .9542377
                  4  |  -1.787045   .0708393   -25.23   0.000    -1.925888   -1.648202
                  5  |  -4.556907   .0748046   -60.92   0.000    -4.703521   -4.410292
                     |
      covid#occgroup |
                1 1  |  -.8680869    .221435    -3.92   0.000    -1.302093    -.434081
                1 2  |  -.1755811   .4550244    -0.39   0.700    -1.067415     .716253
                1 3  |   1.138478   .2805044     4.06   0.000     .5886976    1.688258
                1 4  |  -.4115344    .254798    -1.62   0.106    -.9109308     .087862
                1 5  |   -.259468   .1385627    -1.87   0.061    -.5310467    .0121107
                2 1  |   -.750877   .3388041    -2.22   0.027    -1.414923   -.0868312
                2 2  |  -.2886708   .4112286    -0.70   0.483    -1.094666    .5173249
                2 3  |   .7576179    .373807     2.03   0.043     .0249676    1.490268
                2 4  |  -.0274681   .2032067    -0.14   0.892    -.4257471    .3708109
                2 5  |   .9486198   .2730026     3.47   0.001      .413543    1.483697
                3 1  |  -.7665888   .3360643    -2.28   0.023    -1.425265   -.1079129
                3 2  |  -.5113939   .3229758    -1.58   0.113    -1.144417    .1216289
                3 3  |  -.6036131   .4846335    -1.25   0.213     -1.55348    .3462538
                3 4  |     .10601   .1820581     0.58   0.560    -.2508184    .4628385
                3 5  |   1.400698    .388119     3.61   0.000     .6399969      2.1614
                     |
      sexo1#occgroup |
                1 2  |  -.8966185   .0815131   -11.00   0.000    -1.056382   -.7368553
                1 3  |  -3.523218   .0943512   -37.34   0.000    -3.708144   -3.338293
                1 4  |  -.7966423   .1594376    -5.00   0.000    -1.109135   -.4841495
                1 5  |   -.938552   .0888287   -10.57   0.000    -1.112654   -.7644505
                     |
covid#sexo1#occgroup |
              1 1 1  |  -.0578383   .2680018    -0.22   0.829    -.5831137    .4674372
              1 1 2  |  -1.209592   .6849765    -1.77   0.077    -2.552125    .1329411
              1 1 3  |  -1.065258   .3621982    -2.94   0.003    -1.775156   -.3553609
              1 1 4  |   .0692963   .7789601     0.09   0.929    -1.457442    1.596035
              1 1 5  |  -.8155496   .2811821    -2.90   0.004    -1.366658   -.2644413
              2 1 1  |   -.459874   .5678265    -0.81   0.418    -1.572797    .6530487
              2 1 2  |  -2.022487   .5719724    -3.54   0.000    -3.143536   -.9014389
              2 1 3  |  -1.962825   .4256998    -4.61   0.000    -2.797184   -1.128466
              2 1 4  |  -2.129703    .374592    -5.69   0.000    -2.863892   -1.395514
              2 1 5  |  -2.519361    .317425    -7.94   0.000    -3.141505   -1.897218
              3 1 1  |  -1.839833   .3392278    -5.42   0.000    -2.504709   -1.174956
              3 1 2  |  -1.603462   .3627706    -4.42   0.000    -2.314482   -.8924426
              3 1 3  |  -.5590428   .5217065    -1.07   0.284    -1.581572    .4634861
              3 1 4  |  -2.550277   .2533036   -10.07   0.000    -3.046744    -2.05381
              3 1 5  |  -2.994411   .3603329    -8.31   0.000    -3.700653    -2.28817
                     |
               _cons |   5.565445   .0447467   124.38   0.000     5.477743    5.653147
