ten_y | Coefficient std t p_stat lower_95 upper_95q25                  |
              ttrend |  -.0078465   .0005569   -14.09   0.000     -.008938    -.006755
                     |
      sexo1#c.ttrend |
                  1  |   .0046548   .0010341     4.50   0.000     .0026279    .0066816
                     |
       sexo1#c.urate |
                  0  |   .0343643    .002462    13.96   0.000     .0295388    .0391898
                  1  |   .0609565   .0035897    16.98   0.000     .0539207    .0679922
                     |
            occgroup |
                  2  |  -.2144902    .082619    -2.60   0.009    -.3764218   -.0525586
                  3  |  -.6836769   .0933874    -7.32   0.000    -.8667144   -.5006394
                  4  |  -1.426632   .0426576   -33.44   0.000     -1.51024   -1.343024
                  5  |  -2.328923    .035514   -65.58   0.000     -2.39853   -2.259317
                     |
      covid#occgroup |
                1 1  |  -.3265177   .2414406    -1.35   0.176    -.7997368    .1467015
                1 2  |   .0895187   .2895599     0.31   0.757    -.4780134    .6570508
                1 3  |   .7022909   .2336827     3.01   0.003     .2442771    1.160305
                1 4  |   .5888315   .1331438     4.42   0.000     .3278721     .849791
                1 5  |   .2642038   .0906546     2.91   0.004     .0865225    .4418851
                2 1  |  -.1143758   .3940858    -0.29   0.772    -.8867767    .6580251
                2 2  |  -.3165523   .4890105    -0.65   0.517    -1.275004    .6418992
                2 3  |   .7862542   .3048404     2.58   0.010     .1887726    1.383736
                2 4  |   .7792096    .219346     3.55   0.000     .3492955    1.209124
                2 5  |   .4633447   .1645756     2.82   0.005     .1407795    .7859099
                3 1  |   .6798969   .2842209     2.39   0.017     .1228293    1.236965
                3 2  |  -.3557848   .4355627    -0.82   0.414     -1.20948    .4979101
                3 3  |   .1969072   .3886456     0.51   0.612    -.5648309    .9586453
                3 4  |   .1898625    .137421     1.38   0.167    -.0794801    .4592051
                3 5  |   .5086483   .0914749     5.56   0.000     .3293592    .6879374
                     |
      sexo1#occgroup |
                1 1  |  -.0877887   .0928566    -0.95   0.344     -.269786    .0942085
                1 2  |  -.7736491   .1065141    -7.26   0.000    -.9824148   -.5648835
                1 3  |  -1.381674   .0852605   -16.21   0.000    -1.548783   -1.214565
                1 4  |  -.7388739   .0860059    -8.59   0.000    -.9074439   -.5703039
                1 5  |  -.4771404   .0468067   -10.19   0.000    -.5688806   -.3854002
                     |
covid#sexo1#occgroup |
              1 1 1  |  -.8937716   .2559879    -3.49   0.000    -1.395503   -.3920401
              1 1 2  |  -.2335035   .2416852    -0.97   0.334     -.707202     .240195
              1 1 3  |  -.4766822   .2042118    -2.33   0.020    -.8769336   -.0764308
              1 1 4  |  -.5447318   .3164821    -1.72   0.085    -1.165031    .0755672
              1 1 5  |  -.1312158   .1360701    -0.96   0.335    -.3979107    .1354791
              2 1 1  |  -.6631811   .4303112    -1.54   0.123    -1.506583    .1802209
              2 1 2  |  -.1390256   .5402485    -0.26   0.797    -1.197903    .9198515
              2 1 3  |  -.5083747   .3920226    -1.30   0.195    -1.276732    .2599824
              2 1 4  |  -1.019948   .4755325    -2.14   0.032    -1.951983   -.0879135
              2 1 5  |  -.4447526   .1799085    -2.47   0.013      -.79737   -.0921352
              3 1 1  |  -.9815749   .4302314    -2.28   0.023     -1.82482   -.1383295
              3 1 2  |  -.5655736   .4366206    -1.30   0.195    -1.421342    .2901946
              3 1 3  |  -.0210229    .418592    -0.05   0.960    -.8414555    .7994096
              3 1 4  |  -.4138231   .2708471    -1.53   0.127    -.9446783    .1170322
              3 1 5  |  -.3420514   .1061712    -3.22   0.001    -.5501449   -.1339579
                     |
               _cons |   2.433104   .0525572    46.29   0.000     2.330093    2.536115
