ten_y | Coefficient std t p_stat lower_95 upper_95q25            |
        ttrend |  -.0107893   .0012479    -8.65   0.000    -.0132351   -.0083435
               |
sexo1#c.ttrend |
            1  |   .0072807   .0017412     4.18   0.000     .0038679    .0106935
               |
 sexo1#c.urate |
            0  |   .0549462   .0048501    11.33   0.000     .0454401    .0644524
            1  |   .0845917   .0041355    20.46   0.000     .0764862    .0926971
               |
         covid |
            1  |   .5188294   .0776931     6.68   0.000     .3665525    .6711064
            2  |   .7767911   .1437658     5.40   0.000     .4950128    1.058569
            3  |   .4272917    .123235     3.47   0.001     .1857534      .66883
               |
       1.sexo1 |  -.7109504   .0770401    -9.23   0.000    -.8619476   -.5599533
               |
   covid#sexo1 |
          1 1  |  -.4983933    .132479    -3.76   0.000    -.7580497   -.2387369
          2 1  |   -.779969    .185813    -4.20   0.000    -1.144159    -.415779
          3 1  |  -.5085308   .1487875    -3.42   0.001    -.8001514   -.2169102
               |
         _cons |   .9634762   .0578004    16.67   0.000     .8501886    1.076764
