ten_y | Coefficient std t p_stat lower_95 upper_95q25                  |
              ttrend |  -.0107388   .0006627   -16.21   0.000    -.0120376     -.00944
                     |
      sexo1#c.ttrend |
                  1  |   .0123256   .0009361    13.17   0.000     .0104909    .0141603
                     |
       sexo1#c.urate |
                  0  |   .0344852   .0029391    11.73   0.000     .0287247    .0402458
                  1  |   .0548869   .0020442    26.85   0.000     .0508804    .0588934
                     |
             1.sexo1 |  -.0628663   .0883779    -0.71   0.477    -.2360843    .1103517
              35.age |    .781067   .0305716    25.55   0.000     .7211476    .8409864
                     |
           sexo1#age |
               1 35  |  -.0874945   .0377118    -2.32   0.020    -.1614085   -.0135805
                     |
            occgroup |
                  2  |  -.4743903   .0585178    -8.11   0.000    -.5890833   -.3596972
                  3  |  -.6635146   .0779903    -8.51   0.000    -.8163733    -.510656
                  4  |  -2.150398   .0534208   -40.25   0.000    -2.255101   -2.045695
                  5  |  -3.264799   .0450773   -72.43   0.000    -3.353149   -3.176448
                     |
      covid#occgroup |
                1 1  |  -.7408164   .1534745    -4.83   0.000    -1.041622    -.440011
                1 2  |   .0004535   .1238657     0.00   0.997    -.2423196    .2432266
                1 3  |   .8251777   .2226461     3.71   0.000     .3887981    1.261557
                1 4  |   .4359903   .0932296     4.68   0.000     .2532632    .6187174
                1 5  |   .4717159   .0780206     6.05   0.000      .318798    .6246338
                2 1  |  -.8088128   .1630426    -4.96   0.000    -1.128371   -.4892542
                2 2  |    .236484    .203532     1.16   0.245    -.1624326    .6354006
                2 3  |   .8073966   .2196041     3.68   0.000     .3769792    1.237814
                2 4  |   .6634962   .0942681     7.04   0.000     .4787336    .8482589
                2 5  |   .6945632   .0828576     8.38   0.000     .5321649    .8569616
                3 1  |  -.0499375   .2040477    -0.24   0.807    -.4498649    .3499899
                3 2  |   .4244528   .2321258     1.83   0.067    -.0305068    .8794123
                3 3  |  -.0220224   .2381355    -0.09   0.926    -.4887607    .4447159
                3 4  |    .603153   .1328717     4.54   0.000     .3427285    .8635775
                3 5  |   .7771403   .1763129     4.41   0.000     .4315723    1.122708
                     |
      sexo1#occgroup |
                1 2  |  -.8455378   .0689923   -12.26   0.000    -.9807606   -.7103149
                1 3  |  -2.215951   .0990188   -22.38   0.000    -2.410025   -2.021877
                1 4  |  -.9231051    .081416   -11.34   0.000    -1.082678   -.7635322
                1 5  |  -.5296283   .0593501    -8.92   0.000    -.6459527   -.4133038
                     |
covid#sexo1#occgroup |
              1 1 1  |  -.1822955   .2069775    -0.88   0.378    -.5879652    .2233742
              1 1 2  |  -.4183341   .2360452    -1.77   0.076    -.8809755    .0443073
              1 1 3  |  -.6149223   .2279237    -2.70   0.007    -1.061646   -.1681988
              1 1 4  |  -.1512806   .2249822    -0.67   0.501     -.592239    .2896777
              1 1 5  |  -.4660827   .0811466    -5.74   0.000    -.6251276   -.3070378
              2 1 1  |  -.2595746   .2759411    -0.94   0.347    -.8004108    .2812616
              2 1 2  |  -.7080376   .2595096    -2.73   0.006    -1.216669   -.1994066
              2 1 3  |  -.7831383   .2414194    -3.24   0.001    -1.256313   -.3099635
              2 1 4  |  -.2981412   .2294619    -1.30   0.194    -.7478796    .1515972
              2 1 5  |  -.7749514   .1025421    -7.56   0.000    -.9759308   -.5739719
              3 1 1  |  -.9353911   .1738864    -5.38   0.000    -1.276203    -.594579
              3 1 2  |  -1.096397   .2715782    -4.04   0.000    -1.628682   -.5641122
              3 1 3  |     .31377   .2723428     1.15   0.249    -.2200137    .8475537
              3 1 4  |  -.8404617   .2012771    -4.18   0.000    -1.234959   -.4459647
              3 1 5  |  -.8204313   .1951993    -4.20   0.000    -1.203016   -.4378466
                     |
               _cons |   3.163267    .055578    56.92   0.000     3.054336    3.272198
