ten_y | Coefficient std t p_stat lower_95 upper_95q50                    |
                ttrend |  -.0003945   .0016923    -0.23   0.816    -.0037114    .0029224
                       |
        sexo1#c.ttrend |
                    1  |   .0385281   .0020251    19.02   0.000     .0345588    .0424973
                       |
                 urate |   .0173288   .0055688     3.11   0.002     .0064141    .0282434
                       |
              occgroup |
                    2  |   .4303232   .1548045     2.78   0.005     .1269111    .7337353
                    3  |   3.344999   .2512812    13.31   0.000     2.852496    3.837503
                    4  |  -3.763857   .1557454   -24.17   0.000    -4.069114   -3.458601
                    5  |  -4.983031   .1355005   -36.77   0.000    -5.248608   -4.717454
                       |
      occgroup#c.urate |
                    2  |  -.0179516   .0080134    -2.24   0.025    -.0336577   -.0022455
                    3  |  -.1557889   .0132626   -11.75   0.000    -.1817832   -.1297945
                    4  |   .1014648   .0083356    12.17   0.000     .0851272    .1178024
                    5  |  -.0014114   .0072404    -0.19   0.845    -.0156024    .0127796
                       |
        sexo1#occgroup |
                  1 1  |   .4595966   .1224131     3.75   0.000     .2196706    .6995226
                  1 2  |  -1.621868   .1579334   -10.27   0.000    -1.931412   -1.312323
                  1 3  |  -8.643716   .2330124   -37.10   0.000    -9.100413   -8.187019
                  1 4  |  -2.696462   .3446748    -7.82   0.000    -3.372015    -2.02091
                  1 5  |  -1.041033   .1407706    -7.40   0.000    -1.316939   -.7651264
                       |
sexo1#occgroup#c.urate |
                  1 1  |  -.0701698   .0062591   -11.21   0.000    -.0824373   -.0579022
                  1 2  |   .0096344   .0072488     1.33   0.184     -.004573    .0238419
                  1 3  |   .2449389   .0134651    18.19   0.000     .2185478      .27133
                  1 4  |   .0717495   .0174952     4.10   0.000     .0374593    .1060396
                  1 5  |  -.0233733   .0094308    -2.48   0.013    -.0418573   -.0048893
                       |
        covid#occgroup |
                  1 1  |  -1.493223   .2159981    -6.91   0.000    -1.916573   -1.069874
                  1 2  |   -.331112   .3631711    -0.91   0.362    -1.042916    .3806924
                  1 3  |   .7436802    .321401     2.31   0.021     .1137439    1.373617
                  1 4  |  -.4902147   .1856032    -2.64   0.008    -.8539913    -.126438
                  1 5  |  -.4064886   .2438732    -1.67   0.096    -.8844726    .0714954
                  2 1  |  -1.505692   .3339725    -4.51   0.000    -2.160268   -.8511157
                  2 2  |  -.9952871   .3131983    -3.18   0.001    -1.609146   -.3814279
                  2 3  |   .0978243   .4949866     0.20   0.843    -.8723344    1.067983
                  2 4  |  -.1239809   .2139334    -0.58   0.562    -.5432839    .2953221
                  2 5  |   .4155525   .1659921     2.50   0.012     .0902131    .7408919
                  3 1  |  -.9555933    .216354    -4.42   0.000    -1.379641   -.5315459
                  3 2  |  -.9121197   .1493991    -6.11   0.000    -1.204937   -.6193019
                  3 3  |  -2.025092   .4481079    -4.52   0.000     -2.90337   -1.146814
                  3 4  |    .126669   .2798028     0.45   0.651    -.4217361    .6750741
                  3 5  |   1.041713   .3093053     3.37   0.001     .4354838    1.647942
                       |
  covid#sexo1#occgroup |
                1 1 1  |   .6675932   .3370103     1.98   0.048     .0070631    1.328123
                1 1 2  |  -1.338027   .5533172    -2.42   0.016    -2.422512   -.2535421
                1 1 3  |  -.6653517    .408698    -1.63   0.104    -1.466387    .1356841
                1 1 4  |  -.2094233   1.272946    -0.16   0.869    -2.704358    2.285512
                1 1 5  |  -.8683554   .3342717    -2.60   0.009    -1.523518   -.2131931
                2 1 1  |  -.1544221   .4184903    -0.37   0.712    -.9746503    .6658062
                2 1 2  |  -1.311367   .4511407    -2.91   0.004    -2.195589   -.4271451
                2 1 3  |  -1.373889   .4701869    -2.92   0.003    -2.295441   -.4523372
                2 1 4  |  -1.361337   .4942336    -2.75   0.006     -2.33002   -.3926543
                2 1 5  |  -2.023126   .2925072    -6.92   0.000    -2.596431    -1.44982
                3 1 1  |  -2.102387   .2782384    -7.56   0.000    -2.647726   -1.557048
                3 1 2  |  -1.280247   .3119514    -4.10   0.000    -1.891663    -.668832
                3 1 3  |   1.035396   .5035716     2.06   0.040     .0484111    2.022381
                3 1 4  |  -2.296969   .3100594    -7.41   0.000    -2.904676   -1.689262
                3 1 5  |  -3.025616   .3915189    -7.73   0.000    -3.792981   -2.258251
                       |
                 _cons |   7.600114   .1150081    66.08   0.000     7.374701    7.825526
