ten_y | Coefficient std t p_stat lower_95 upper_95q50              |
          ttrend |  -.0039064   .0033897    -1.15   0.249    -.0105502    .0027373
                 |
  sexo1#c.ttrend |
              1  |   .0239423   .0041131     5.82   0.000     .0158808    .0320039
                 |
   sexo1#c.urate |
              0  |   .0502762   .0091203     5.51   0.000     .0324006    .0681518
              1  |   .0680751   .0050256    13.55   0.000      .058225    .0779252
                 |
            act1 |
              1  |   3.806071   .2450621    15.53   0.000     3.325754    4.286388
              2  |   4.390195   .1945914    22.56   0.000       4.0088    4.771591
              3  |    4.83475    .200169    24.15   0.000     4.442422    5.227078
              4  |   .8591324   .1658003     5.18   0.000     .5341669    1.184098
              5  |   3.012121   .1936261    15.56   0.000     2.632617    3.391625
              6  |   1.883267   .1658985    11.35   0.000     1.558109    2.208425
              7  |    3.20107   .1539221    20.80   0.000     2.899385    3.502754
              8  |   5.437072   .1738231    31.28   0.000     5.096382    5.777762
              9  |   2.166667   .2548032     8.50   0.000     1.667257    2.666076
                 |
      covid#act1 |
            1 0  |    .031582   .4121692     0.08   0.939    -.7762622    .8394262
            1 1  |  -.0244891   .9456235    -0.03   0.979    -1.877894    1.828916
            1 2  |  -.0996793   .5788514    -0.17   0.863    -1.234218    1.034859
            1 3  |  -1.294234   .6657679    -1.94   0.052    -2.599127    .0106589
            1 4  |   1.547125   .4289952     3.61   0.000     .7063022    2.387948
            1 5  |  -.5225301    .309583    -1.69   0.091    -1.129307     .084247
            1 6  |   .2316479   .5539456     0.42   0.676    -.8540755    1.317371
            1 7  |  -.0772201   .2874951    -0.27   0.788    -.6407052     .486265
            1 8  |   1.260527    .356952     3.53   0.000     .5609079    1.960147
            1 9  |   .0309329   2.013181     0.02   0.988    -3.914865    3.976731
            2 0  |   1.258568   .5439221     2.31   0.021     .1924906    2.324646
            2 1  |   2.495055   .5384785     4.63   0.000     1.439647    3.550463
            2 2  |  -.9258605   .4883232    -1.90   0.058    -1.882965    .0312441
            2 3  |  -.6169573   .4798276    -1.29   0.199    -1.557411    .3234961
            2 4  |   .6052023   .8954717     0.68   0.499    -1.149906    2.360311
            2 5  |  -.2943283   .3633671    -0.81   0.418    -1.006521    .4178646
            2 6  |  -.9988081   .4886146    -2.04   0.041    -1.956484   -.0411324
            2 7  |   .3500563    .498335     0.70   0.482    -.6266712    1.326784
            2 8  |   .9439295   1.175642     0.80   0.422    -1.360308    3.248167
            2 9  |    .047668   1.447409     0.03   0.974    -2.789228    2.884564
            3 0  |   1.573809   .6167659     2.55   0.011     .3649593    2.782659
            3 1  |   .9613252   .5481284     1.75   0.079    -.1129965    2.035647
            3 2  |  -1.072535   .4209508    -2.55   0.011    -1.897591   -.2474788
            3 3  |   -.067354   .8854553    -0.08   0.939     -1.80283    1.668122
            3 4  |   .3058349   .4655913     0.66   0.511    -.6067158    1.218385
            3 5  |   .1388729   .3381932     0.41   0.681    -.5239796    .8017254
            3 6  |  -.3016335   .5283626    -0.57   0.568    -1.337215    .7339478
            3 7  |  -1.017007   .4892122    -2.08   0.038    -1.975854   -.0581596
            3 8  |  -.6887717   .8521648    -0.81   0.419    -2.358999    .9814558
            3 9  |   3.100729   1.065393     2.91   0.004     1.012579     5.18888
                 |
      sexo1#act1 |
            1 0  |   -1.90208   .2200123    -8.65   0.000      -2.3333    -1.47086
            1 1  |  -1.158961   .2498498    -4.64   0.000    -1.648662   -.6692597
            1 2  |  -1.406654   .1917774    -7.33   0.000    -1.782534   -1.030774
            1 3  |  -1.187534    .219825    -5.40   0.000    -1.618387   -.7566808
            1 4  |   .7779531   .2889904     2.69   0.007     .2115371    1.344369
            1 5  |  -.9948782   .1912889    -5.20   0.000    -1.369801   -.6199553
            1 6  |   .6439728    .211958     3.04   0.002      .228539    1.059407
            1 7  |  -.7417574   .1893104    -3.92   0.000    -1.112802   -.3707126
            1 8  |  -2.718591   .2177422   -12.49   0.000    -3.145362    -2.29182
            1 9  |  -2.551366   .3176153    -8.03   0.000    -3.173887   -1.928846
                 |
covid#sexo1#act1 |
          1 1 0  |  -1.206644   .7456582    -1.62   0.106    -2.668121    .2548324
          1 1 1  |   .1335706    1.19024     0.11   0.911    -2.199278     2.46642
          1 1 2  |  -.6276703   .9540152    -0.66   0.511    -2.497523    1.242182
          1 1 3  |  -1.430124   .5706622    -2.51   0.012    -2.548611   -.3116363
          1 1 4  |  -2.842656   1.616657    -1.76   0.079    -6.011275     .325963
          1 1 5  |  -.1572176   .3427303    -0.46   0.646    -.8289628    .5145277
          1 1 6  |  -3.000667   .6537843    -4.59   0.000    -4.282072   -1.719261
          1 1 7  |   -1.12793   .4166598    -2.71   0.007    -1.944576   -.3112846
          1 1 8  |   -3.05818   .4099026    -7.46   0.000    -3.861582   -2.254779
