ten_y | Coefficient std t p_stat lower_95 upper_95q50            |
        ttrend |  -.0072859   .0026431    -2.76   0.006    -.0124663   -.0021055
               |
sexo1#c.ttrend |
            1  |   .0285463   .0037092     7.70   0.000     .0212763    .0358164
               |
 sexo1#c.urate |
            0  |   .0821283   .0065805    12.48   0.000     .0692306     .095026
            1  |   .0854214   .0065338    13.07   0.000     .0726153    .0982275
               |
         covid |
            1  |   .1556733   .1252088     1.24   0.214    -.0897336    .4010802
            2  |   .3551046   .2085194     1.70   0.089    -.0535896    .7637989
            3  |   .2784145   .2004666     1.39   0.165    -.1144964    .6713255
               |
       1.sexo1 |  -.8254032   .1309313    -6.30   0.000    -1.082026   -.5687802
               |
   covid#sexo1 |
          1 1  |  -1.381186     .26911    -5.13   0.000    -1.908637   -.8537356
          2 1  |  -2.019874   .2515516    -8.03   0.000     -2.51291   -1.526837
          3 1  |  -1.993867   .2848364    -7.00   0.000    -2.552141   -1.435593
               |
         _cons |   3.929428   .1045181    37.60   0.000     3.724574    4.134281
