wife_ten_y | Coefficient std t p_stat lower_95 upper_95q50            |
        ttrend |  -.0003203   .0018883    -0.17   0.865    -.0040213    .0033806
               |
sexo1#c.ttrend |
            1  |   .0448114   .0024451    18.33   0.000     .0400191    .0496037
               |
 sexo1#c.urate |
            0  |   .0520281   .0045992    11.31   0.000     .0430139    .0610424
            1  |   .0337995   .0039576     8.54   0.000     .0260428    .0415563
               |
       1.sexo1 |  -1.057961   .0800592   -13.21   0.000    -1.214875   -.9010475
        35.age |   2.638819   .0449162    58.75   0.000     2.550784    2.726853
               |
     sexo1#age |
         1 35  |  -.2561072   .0597059    -4.29   0.000    -.3731289   -.1390855
               |
         covid |
            1  |   -.294042   .1900728    -1.55   0.122     -.666579    .0784949
            2  |  -.5312614   .1385403    -3.83   0.000    -.8027963   -.2597266
            3  |  -.5124935   .1760087    -2.91   0.004    -.8574653   -.1675218
               |
   covid#sexo1 |
          1 1  |  -.9351732   .2190451    -4.27   0.000    -1.364495   -.5058515
          2 1  |  -1.512204   .1788363    -8.46   0.000    -1.862718    -1.16169
          3 1  |  -1.884002   .2078801    -9.06   0.000    -2.291441   -1.476564
               |
         _cons |   4.247161   .0728089    58.33   0.000     4.104457    4.389864
