ten_y | Coefficient std t p_stat lower_95 upper_95q25            |
        ttrend |  -.0108205   .0007699   -14.05   0.000    -.0123295   -.0093115
               |
sexo1#c.ttrend |
            1  |   .0163084   .0010033    16.25   0.000     .0143419    .0182749
               |
 sexo1#c.urate |
            0  |   .0636579   .0025324    25.14   0.000     .0586944    .0686214
            1  |   .0941531   .0021864    43.06   0.000     .0898678    .0984385
               |
         covid |
            1  |   .4976535   .0572304     8.70   0.000     .3854837    .6098233
            2  |   .7131791   .0767644     9.29   0.000     .5627232    .8636351
            3  |   .8754454   .1395596     6.27   0.000     .6019128    1.148978
               |
       1.sexo1 |  -1.117385   .0548518   -20.37   0.000    -1.224893   -1.009877
               |
   covid#sexo1 |
          1 1  |  -.5588444   .0822257    -6.80   0.000    -.7200043   -.3976844
          2 1  |  -.7925504   .1110797    -7.13   0.000    -1.010263   -.5748376
          3 1  |  -.9675265   .1933445    -5.00   0.000    -1.346476   -.5885771
               |
         _cons |   1.490356   .0347549    42.88   0.000     1.422237    1.558475
