ten_y | Coefficient std t p_stat lower_95 upper_95q25            |
        ttrend |  -.0134462    .000689   -19.52   0.000    -.0147966   -.0120957
               |
sexo1#c.ttrend |
            1  |   .0175796   .0012566    13.99   0.000     .0151168    .0200424
               |
 sexo1#c.urate |
            0  |   .0606488   .0030039    20.19   0.000     .0547613    .0665364
            1  |   .0882513   .0027513    32.08   0.000     .0828588    .0936437
               |
       1.sexo1 |  -.9300874    .055084   -16.88   0.000     -1.03805   -.8221244
        35.age |   1.132699   .0305328    37.10   0.000     1.072855    1.192542
               |
     sexo1#age |
         1 35  |  -.2160322    .044635    -4.84   0.000    -.3035154   -.1285489
               |
         covid |
            1  |   .5092148   .0781596     6.52   0.000     .3560243    .6624053
            2  |   .6834507   .0726119     9.41   0.000     .5411336    .8257678
            3  |   .8128819   .0982811     8.27   0.000     .6202539     1.00551
               |
   covid#sexo1 |
          1 1  |  -.6227496   .1123848    -5.54   0.000    -.8430203   -.4024788
          2 1  |  -.7893521   .1172302    -6.73   0.000     -1.01912   -.5595844
          3 1  |  -.9609628   .1286976    -7.47   0.000    -1.213206   -.7087193
               |
         _cons |   .9427593   .0443997    21.23   0.000     .8557373    1.029781
