ten_y | Coefficient std t p_stat lower_95 upper_95q25                     |
            other_ten_y |    .131134   .0032703    40.10   0.000     .1247244    .1375437
                 ttrend |     .04141   .0040558    10.21   0.000     .0334607    .0493593
                ttrend2 |  -.0007695   .0000669   -11.50   0.000    -.0009006   -.0006383
                        |
     father_10#c.ttrend |
                     1  |  -.0107921   .0057376    -1.88   0.060    -.0220377    .0004536
                        |
    father_10#c.ttrend2 |
                     1  |   .0001634   .0000913     1.79   0.074    -.0000156    .0003423
                        |
                  covid |
                     1  |   .3948978   .0990975     3.98   0.000     .2006691    .5891266
                     2  |   .8224968   .1125402     7.31   0.000     .6019208    1.043073
                     3  |   .8683522   .1401464     6.20   0.000     .5936688    1.143036
                        |
            1.father_10 |   .1864432   .0855086     2.18   0.029     .0188484    .3540379
                        |
        covid#father_10 |
                   1 1  |  -.0979046   .1048954    -0.93   0.351    -.3034971    .1076879
                   2 1  |  -.1231085   .1563597    -0.79   0.431    -.4295697    .1833526
                   3 1  |   .1707817   .1766674     0.97   0.334     -.175482    .5170455
                        |
                 35.age |   .5735644   .0274562    20.89   0.000     .5197509     .627378
                        |
    part_time#father_10 |
                   1 0  |   -1.50399   .0428627   -35.09   0.000       -1.588    -1.41998
                   1 1  |  -1.765381   .0415493   -42.49   0.000    -1.846817   -1.683946
                        |
      college#father_10 |
                   1 0  |   .3816916   .0411408     9.28   0.000     .3010566    .4623266
                   1 1  |   1.063969    .036397    29.23   0.000     .9926316    1.135306
                        |
      less_hs#father_10 |
                   1 0  |  -.5364499    .083362    -6.44   0.000    -.6998374   -.3730623
                   1 1  |  -.7288939   .0457022   -15.95   0.000     -.818469   -.6393188
                        |
     other_se#father_10 |
                   1 0  |   -.111221    .046124    -2.41   0.016    -.2016229   -.0208191
                   1 1  |   -.025502   .0529931    -0.48   0.630    -.1293672    .0783631
                        |
other_college#father_10 |
                   1 0  |   .4441481   .0372154    11.93   0.000     .3712068    .5170894
                   1 1  |   .6553496   .0392276    16.71   0.000     .5784644    .7322348
                        |
other_less_hs#father_10 |
                   1 0  |  -.3997231   .1540716    -2.59   0.009    -.7016997   -.0977465
                   1 1  |  -.2097256   .0579867    -3.62   0.000    -.3233782   -.0960731
                        |
                  _cons |   .5795118   .0597154     9.70   0.000     .4624711    .6965526
