ten_y | Coefficient std t p_stat lower_95 upper_95q75            |
        ttrend |   .0008052   .0017498     0.46   0.645    -.0026244    .0042347
               |
sexo1#c.ttrend |
            1  |   .0234553   .0019855    11.81   0.000     .0195638    .0273468
               |
 sexo1#c.urate |
            0  |  -.0120773   .0052219    -2.31   0.021    -.0223121   -.0018426
            1  |  -.0253793   .0025437    -9.98   0.000    -.0303649   -.0203938
               |
       1.sexo1 |  -1.037661   .0779658   -13.31   0.000    -1.190471   -.8848501
        35.age |   3.615137   .0582581    62.05   0.000     3.500953    3.729321
               |
     sexo1#age |
         1 35  |  -.0775955   .0741448    -1.05   0.295     -.222917    .0677259
               |
         covid |
            1  |   .3393722   .1642913     2.07   0.039     .0173662    .6613781
            2  |   .6851855   .0942099     7.27   0.000     .5005371     .869834
            3  |   .0535428   .1561309     0.34   0.732     -.252469    .3595546
               |
   covid#sexo1 |
          1 1  |  -.2381729   .1965994    -1.21   0.226    -.6235018     .147156
          2 1  |   -.847968   .1030255    -8.23   0.000    -1.049895   -.6460411
          3 1  |  -.8010961    .201996    -3.97   0.000    -1.197002     -.40519
               |
         _cons |    9.47343   .0661908   143.12   0.000     9.343698    9.603162
