ten_y | Coefficient std t p_stat lower_95 upper_95q75            |
        ttrend |   .0246974    .002155    11.46   0.000     .0204737    .0289211
               |
sexo1#c.ttrend |
            1  |   .0133129   .0034017     3.91   0.000     .0066455    .0199802
               |
 sexo1#c.urate |
            0  |   .0048745   .0062649     0.78   0.437    -.0074045    .0171535
            1  |   .0155237   .0053766     2.89   0.004     .0049856    .0260618
               |
         covid |
            1  |  -.2175438   .1519702    -1.43   0.152    -.5154025     .080315
            2  |  -.2658011     .24868    -1.07   0.285    -.7532093     .221607
            3  |  -1.423572   .2653237    -5.37   0.000    -1.943601   -.9035423
               |
       1.sexo1 |   -1.24161   .1299308    -9.56   0.000    -1.496272   -.9869479
               |
   covid#sexo1 |
          1 1  |   .0766735   .2011871     0.38   0.703    -.3176494    .4709964
          2 1  |  -.8345702   .4029734    -2.07   0.038    -1.624391   -.0447499
          3 1  |  -1.549863   .3978496    -3.90   0.000    -2.329641   -.7700853
               |
         _cons |   8.607177   .1019129    84.46   0.000      8.40743    8.806925
