ten_y | Coefficient std t p_stat lower_95 upper_95q25              |
          ttrend |   -.008587    .000946    -9.08   0.000    -.0104411   -.0067329
                 |
  sexo1#c.ttrend |
              1  |   .0144306   .0011604    12.44   0.000     .0121562     .016705
                 |
   sexo1#c.urate |
              0  |   .0268632   .0023887    11.25   0.000     .0221815    .0315449
              1  |   .0727341   .0024448    29.75   0.000     .0679423    .0775258
                 |
            act1 |
              1  |   2.320372   .0833726    27.83   0.000     2.156965     2.48378
              2  |    2.68073   .0441891    60.66   0.000      2.59412    2.767339
              3  |   3.072955   .0563452    54.54   0.000      2.96252     3.18339
              4  |   .4399479   .0237066    18.56   0.000     .3934837    .4864121
              5  |   1.789399   .0444898    40.22   0.000     1.702201    1.876598
              6  |   1.551304   .0478255    32.44   0.000     1.457568    1.645041
              7  |   2.567055   .0552605    46.45   0.000     2.458746    2.675363
              8  |   5.112573   .0643708    79.42   0.000     4.986408    5.238737
              9  |   1.498577   .0674982    22.20   0.000     1.366282    1.630871
                 |
      covid#act1 |
            1 0  |   .5112274   .1160067     4.41   0.000     .2838577    .7385971
            1 1  |  -.4645383   .1609526    -2.89   0.004    -.7800006    -.149076
            1 2  |   .2783443   .1303318     2.14   0.033     .0228979    .5337906
            1 3  |   .1049389   .1954196     0.54   0.591    -.2780777    .4879554
            1 4  |   .6658862   .1083664     6.14   0.000     .4534913    .8782811
            1 5  |   .1540847   .1435061     1.07   0.283     -.127183    .4353523
            1 6  |   .1577697   .1535179     1.03   0.304    -.1431208    .4586603
            1 7  |   .4441728   .1401813     3.17   0.002     .1694217     .718924
            1 8  |   .3465012   .4131071     0.84   0.402    -.4631763    1.156179
            1 9  |   1.944907   .3323787     5.85   0.000     1.293455     2.59636
            2 0  |   .5903476    .128976     4.58   0.000     .3375586    .8431367
            2 1  |   .5616936   .4036451     1.39   0.164    -.2294386    1.352826
            2 2  |   -.090382   .2783537    -0.32   0.745    -.6359467    .4551828
            2 3  |   .2950478   .3759855     0.78   0.433    -.4418724    1.031968
            2 4  |   .9003998   .1632038     5.52   0.000     .5805253    1.220274
            2 5  |    .911937   .1999098     4.56   0.000     .5201198    1.303754
            2 6  |  -.1833012   .1645162    -1.11   0.265     -.505748    .1391456
