ten_y | Coefficient std t p_stat lower_95 upper_95q25            |
        ttrend |  -.0160973   .0016333    -9.86   0.000    -.0192985   -.0128961
               |
sexo1#c.ttrend |
            1  |   .0294793   .0021069    13.99   0.000     .0253498    .0336088
               |
 sexo1#c.urate |
            0  |     .06221   .0053785    11.57   0.000     .0516684    .0727517
            1  |   .0971064   .0024099    40.29   0.000      .092383    .1018297
               |
         covid |
            1  |   .5257979   .1185552     4.44   0.000     .2934329    .7581629
            2  |   .6335231    .158392     4.00   0.000     .3230791    .9439671
            3  |   1.022389   .0962742    10.62   0.000     .8336938    1.211084
               |
       1.sexo1 |  -1.375491   .1135574   -12.11   0.000    -1.598061   -1.152921
               |
   covid#sexo1 |
          1 1  |  -.8780311   .1693265    -5.19   0.000    -1.209906   -.5461557
          2 1  |  -.9861908   .1707449    -5.78   0.000    -1.320846   -.6515353
          3 1  |  -1.334367   .1554233    -8.59   0.000    -1.638993   -1.029742
               |
         _cons |   2.234676   .0964008    23.18   0.000     2.045733    2.423619
