ten_y | Coefficient std t p_stat lower_95 upper_95q50                  |
              ttrend |   .0011124    .001432     0.78   0.437    -.0016942    .0039191
                     |
      sexo1#c.ttrend |
                  1  |   .0358391   .0024525    14.61   0.000     .0310323    .0406458
                     |
       sexo1#c.urate |
                  0  |   .0393059   .0034823    11.29   0.000     .0324806    .0461311
                  1  |   .0206125   .0032152     6.41   0.000     .0143108    .0269142
                     |
            occgroup |
                  2  |   .2159842    .036115     5.98   0.000     .1451998    .2867686
                  3  |    .486898   .0616813     7.89   0.000     .3660045    .6077916
                  4  |  -2.048824   .0417268   -49.10   0.000    -2.130607    -1.96704
                  5  |  -4.969272   .0536642   -92.60   0.000    -5.074453   -4.864092
                     |
      covid#occgroup |
                1 1  |   -1.47031   .1849059    -7.95   0.000     -1.83272     -1.1079
                1 2  |  -.3529617   .4112698    -0.86   0.391    -1.159038    .4531148
                1 3  |    1.17297   .2609164     4.50   0.000     .6615821    1.684359
                1 4  |  -.6218234   .1857003    -3.35   0.001    -.9857904   -.2578563
                1 5  |  -.3708592   .2092098    -1.77   0.076     -.780904    .0391856
                2 1  |   -1.47214   .2390691    -6.16   0.000    -1.940708   -1.003572
                2 2  |   -.947691   .4527458    -2.09   0.036    -1.835059    -.060323
                2 3  |   .7340304   .5062761     1.45   0.147    -.2582555    1.726316
                2 4  |  -.2662167   .3191749    -0.83   0.404    -.8917898    .3593564
                2 5  |   .3860873   .1776987     2.17   0.030     .0378032    .7343714
                3 1  |  -.8665331   .2394306    -3.62   0.000     -1.33581   -.3972563
                3 2  |  -.8785719   .2919122    -3.01   0.003    -1.450711   -.3064329
                3 3  |  -1.066153   .3719104    -2.87   0.004    -1.795086   -.3372197
                3 4  |  -.2343765   .2076507    -1.13   0.259    -.6413656    .1726127
                3 5  |   1.056685   .2397446     4.41   0.000     .5867924    1.526577
                     |
      sexo1#occgroup |
                1 1  |  -.3584143   .0786797    -4.56   0.000    -.5126241   -.2042045
                1 2  |  -1.134485   .0812629   -13.96   0.000    -1.293757   -.9752118
                1 3  |  -3.761979   .0810343   -46.42   0.000    -3.920804   -3.603155
                1 4  |  -1.006331   .1169816    -8.60   0.000    -1.235611   -.7770501
                1 5  |  -.9725511   .0905399   -10.74   0.000    -1.150007   -.7950956
                     |
covid#sexo1#occgroup |
              1 1 1  |   .8476999   .2661782     3.18   0.001     .3259987    1.369401
              1 1 2  |  -1.272126   .5169821    -2.46   0.014    -2.285395   -.2588563
              1 1 3  |  -1.212247   .3998417    -3.03   0.002    -1.995925   -.4285699
              1 1 4  |  -.6373809   1.113239    -0.57   0.567    -2.819295    1.544533
              1 1 5  |  -.7516759   .3240196    -2.32   0.020    -1.386745   -.1166072
              2 1 1  |   .0860964   .4047703     0.21   0.832    -.7072412    .8794339
              2 1 2  |  -1.267487   .6084868    -2.08   0.037    -2.460103   -.0748715
              2 1 3  |  -2.203406   .4497736    -4.90   0.000    -3.084949   -1.321864
              2 1 4  |  -1.800778   .6896621    -2.61   0.009    -3.152495   -.4490614
              2 1 5  |  -1.938721   .2841099    -6.82   0.000    -2.495568   -1.381874
              3 1 1  |  -1.756531   .2743896    -6.40   0.000    -2.294326   -1.218736
              3 1 2  |   -1.22548    .425961    -2.88   0.004    -2.060351   -.3906095
              3 1 3  |  -.2651498   .4464321    -0.59   0.553    -1.140143    .6098435
              3 1 4  |  -2.650187   .3123033    -8.49   0.000    -3.262292   -2.038082
              3 1 5  |  -2.959029   .3745063    -7.90   0.000    -3.693049   -2.225008
                     |
               _cons |   7.133096   .0521573   136.76   0.000     7.030869    7.235323
