ten_y | Coefficient std t p_stat lower_95 upper_95q25                     |
            other_ten_y |   .0719509   .0016747    42.96   0.000     .0686686    .0752332
                 ttrend |   .0511119   .0034941    14.63   0.000     .0442635    .0579602
                ttrend2 |   -.000867   .0000599   -14.48   0.000    -.0009844   -.0007496
                        |
     mother_10#c.ttrend |
                     1  |   .0230122   .0041337     5.57   0.000     .0149101    .0311142
                        |
    mother_10#c.ttrend2 |
                     1  |  -.0001772   .0000694    -2.55   0.011    -.0003133   -.0000411
                        |
                  covid |
                     1  |   .2279965   .0751668     3.03   0.002     .0806715    .3753215
                     2  |    .581378    .081433     7.14   0.000     .4217716    .7409845
                     3  |   .7444729    .120523     6.18   0.000      .508251    .9806948
                        |
            1.mother_10 |  -.5572572   .0499324   -11.16   0.000    -.6551233   -.4593911
                        |
        covid#mother_10 |
                   1 1  |  -.1435472   .0856268    -1.68   0.094    -.3113734     .024279
                   2 1  |  -.4282677    .114543    -3.74   0.000    -.6527689   -.2037666
                   3 1  |  -.4507091   .1288251    -3.50   0.000    -.7032029   -.1982153
                        |
                 35.age |   .6696739   .0202963    32.99   0.000     .6298937    .7094541
                        |
    part_time#mother_10 |
                   1 0  |  -1.209548   .0347205   -34.84   0.000    -1.277599   -1.141497
                   1 1  |  -.9136593   .0246786   -37.02   0.000    -.9620286     -.86529
                        |
      college#mother_10 |
                   1 0  |   .4217906   .0337868    12.48   0.000     .3555694    .4880118
                   1 1  |   1.437773   .0314345    45.74   0.000     1.376162    1.499384
                        |
      less_hs#mother_10 |
                   1 0  |  -.5710522   .1141219    -5.00   0.000    -.7947282   -.3473763
                   1 1  |  -.4630288   .0268647   -17.24   0.000     -.515683   -.4103746
                        |
     other_se#mother_10 |
                   1 0  |  -.0123367   .0456376    -0.27   0.787    -.1017852    .0771118
                   1 1  |   .0215316    .035325     0.61   0.542    -.0477044    .0907677
                        |
other_college#mother_10 |
                   1 0  |  -.0173903    .029433    -0.59   0.555    -.0750783    .0402976
                   1 1  |   .6038979   .0381253    15.84   0.000     .5291732    .6786225
                        |
other_less_hs#mother_10 |
                   1 0  |  -.3832683    .086795    -4.42   0.000    -.5533842   -.2131524
                   1 1  |   -.399909   .0263917   -15.15   0.000    -.4516361   -.3481819
                        |
                  _cons |   .6842477   .0382285    17.90   0.000     .6093207    .7591746
