wife_ten_y | Coefficient std t p_stat lower_95 upper_95q25            |
        ttrend |  -.0129265   .0008188   -15.79   0.000    -.0145313   -.0113218
               |
sexo1#c.ttrend |
            1  |   .0174199   .0012752    13.66   0.000     .0149205    .0199192
               |
 sexo1#c.urate |
            0  |   .0592618   .0024954    23.75   0.000     .0543709    .0641527
            1  |   .0871203   .0029871    29.17   0.000     .0812658    .0929748
               |
       1.sexo1 |  -.9352064   .0406487   -23.01   0.000    -1.014877   -.8555362
        35.age |   1.101096   .0276398    39.84   0.000     1.046923    1.155269
               |
     sexo1#age |
         1 35  |  -.1844295   .0315276    -5.85   0.000    -.2462227   -.1226363
               |
         covid |
            1  |   .4924285   .0907601     5.43   0.000     .3145415    .6703154
            2  |   .6680656    .073946     9.03   0.000     .5231336    .8129976
            3  |   .6823911   .1361215     5.01   0.000      .415597    .9491852
               |
   covid#sexo1 |
          1 1  |  -.6332534    .101832    -6.22   0.000     -.832841   -.4336659
          2 1  |  -.8017679   .1019929    -7.86   0.000    -1.001671    -.601865
          3 1  |  -.8807861   .1707471    -5.16   0.000    -1.215445   -.5461269
               |
         _cons |   .9707413   .0359427    27.01   0.000     .9002947    1.041188
