
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |     1,590      6,320      5,000      1,965      1,321 |    16,196 
       131 |     1,563      6,218      5,001      2,046      1,159 |    15,987 
       132 |     1,520      6,144      4,989      1,987      1,045 |    15,685 
       133 |     1,504      5,868      5,116      2,112      1,175 |    15,775 
       134 |     1,580      5,965      5,253      2,196      1,243 |    16,237 
       135 |     1,665      6,127      5,510      2,348      1,211 |    16,861 
       136 |     1,634      6,065      5,444      2,284      1,110 |    16,537 
       137 |     1,579      5,824      5,619      2,355      1,180 |    16,557 
       138 |     1,654      5,737      5,940      2,355      1,246 |    16,932 
       139 |     1,647      5,908      6,103      2,386      1,125 |    17,169 
       140 |     1,648      6,060      6,060      2,245      1,090 |    17,103 
       141 |     1,648      5,637      6,195      2,390      1,254 |    17,124 
       142 |     1,689      5,558      6,239      2,413      1,339 |    17,238 
       143 |     1,695      5,557      6,379      2,354      1,414 |    17,399 
       144 |     1,699      5,513      6,305      2,291      1,483 |    17,291 
       145 |     1,628      5,093      6,362      2,283      1,789 |    17,155 
       146 |     1,526      4,943      6,524      2,096      2,044 |    17,133 
       147 |     1,511      4,918      6,621      2,013      2,133 |    17,196 
       148 |     1,651      5,212      6,773      2,113      2,070 |    17,819 
       149 |     1,608      4,890      6,982      2,099      2,296 |    17,875 
       150 |     1,576      4,768      6,990      1,991      2,472 |    17,797 
       151 |     1,562      4,611      7,002      1,959      2,471 |    17,605 
       152 |     1,480      4,763      6,870      1,930      2,352 |    17,395 
       153 |     1,484      4,418      6,957      1,949      2,528 |    17,336 
       154 |     1,499      4,302      7,041      1,956      2,697 |    17,495 
       155 |     1,465      4,272      6,932      2,031      2,575 |    17,275 
       156 |     1,450      4,339      6,769      1,998      2,566 |    17,122 
       157 |     1,467      3,950      6,715      1,906      2,832 |    16,870 
       158 |     1,529      3,907      6,894      1,849      3,133 |    17,312 
       159 |     1,451      3,910      6,926      1,785      3,071 |    17,143 
       160 |     1,430      3,929      6,728      1,785      3,003 |    16,875 
       161 |     1,437      3,663      6,792      1,732      3,234 |    16,858 
       162 |     1,411      3,666      6,848      1,563      3,345 |    16,833 
       163 |     1,397      3,678      6,954      1,639      3,349 |    17,017 
       164 |     1,445      3,766      6,794      1,699      3,142 |    16,846 
       165 |     1,453      3,548      6,892      1,761      3,262 |    16,916 
       166 |     1,431      3,538      6,972      1,718      3,198 |    16,857 
       167 |     1,448      3,503      6,851      1,752      3,060 |    16,614 
       168 |     1,427      3,614      6,711      1,725      2,899 |    16,376 
       169 |     1,388      3,477      6,794      1,799      3,001 |    16,459 
       170 |     1,355      3,409      6,761      1,644      3,102 |    16,271 
       171 |     1,370      3,262      6,644      1,764      2,918 |    15,958 
       172 |     1,347      3,430      6,393      1,786      2,545 |    15,501 
       173 |     1,368      3,171      6,551      1,822      2,666 |    15,578 
       174 |     1,382      3,198      6,472      1,769      2,624 |    15,445 
       175 |     1,394      3,060      6,523      1,808      2,513 |    15,298 
       176 |     1,381      3,202      6,454      1,887      2,247 |    15,171 
       177 |     1,382      3,086      6,474      1,864      2,226 |    15,032 
       178 |     1,370      3,073      6,546      1,843      2,339 |    15,171 
       179 |     1,374      3,080      6,580      1,942      2,106 |    15,082 
       180 |     1,347      3,136      6,602      1,890      1,962 |    14,937 
       181 |     1,327      2,992      6,671      2,008      2,002 |    15,000 
       182 |     1,323      3,041      6,790      1,968      2,050 |    15,172 
       183 |     1,319      2,994      6,951      2,038      1,885 |    15,187 
       184 |     1,333      3,147      6,815      2,041      1,706 |    15,042 
       185 |     1,363      2,933      6,934      2,092      1,775 |    15,097 
       186 |     1,378      2,986      7,082      2,024      1,842 |    15,312 
       187 |     1,406      2,911      7,112      2,129      1,691 |    15,249 
       188 |     1,329      2,905      7,046      2,048      1,638 |    14,966 
       189 |     1,332      2,695      7,094      2,089      1,665 |    14,875 
       190 |     1,320      2,728      6,762      1,964      1,539 |    14,313 
       191 |     1,220      3,119      6,342      1,648      1,289 |    13,618 
       192 |     1,175      2,701      6,303      1,678      1,445 |    13,302 
       193 |     1,150      2,419      6,285      1,805      1,526 |    13,185 
       194 |     1,150      2,393      6,027      1,695      1,485 |    12,750 
       195 |     1,102      2,214      5,809      1,699      1,380 |    12,204 
       196 |     1,082      2,101      5,538      1,709      1,215 |    11,645 
       197 |     1,086      2,019      5,710      1,722      1,197 |    11,734 
       198 |     1,114      2,067      5,686      1,624      1,216 |    11,707 
       199 |     1,092      2,086      5,857      1,543      1,134 |    11,712 
       200 |     1,067      2,045      5,888      1,348      1,102 |    11,450 
       201 |     1,027      1,933      6,025      1,277      1,107 |    11,369 
-----------+-------------------------------------------------------+----------
     Total |   102,234    282,715    462,574    139,026    146,054 | 1,132,603 
