
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |   6297343   30460498   25581192   11990588    7779230 |  82108851 
       131 |   7043460   27929957   25677806   13765147    6337984 |  80754354 
       132 |   5994928   29519433   27288454   14444374    5448056 |  82695245 
       133 |   6126363   29246157   27428599   14707085    5961792 |  83469996 
       134 |   5949773   28144426   27513457   16619834    7256183 |  85483673 
       135 |   5729586   27630563   26396482   16074615    7860452 |  83691698 
       136 |   5600560   28909617   27471348   14703981    7308574 |  83994080 
       137 |   5616840   26428161   27994533   16127673    7357729 |  83524936 
       138 |   5612865   27106879   28842037   14894154    8041997 |  84497932 
       139 |   6147770   26842650   29870271   14172227    5769838 |  82802756 
       140 |   6380178   27113743   29799204   13599744    6577720 |  83470589 
       141 |   5751007   25505261   30752349   15202020    6824906 |  84035543 
       142 |   6249868   24686192   30651058   16030554    7258539 |  84876211 
       143 |   6102256   24497156   32369146   14503628    8056369 |  85528555 
       144 |   6054331   25871387   32880314   13158479    8135852 |  86100363 
       145 |   5589033   23341775   33561962   14398433   10582961 |  87474164 
       146 |   4915397   22250464   33827833   13003326   12551443 |  86548463 
       147 |   5865431   21925728   34299368   12129110   13734509 |  87954146 
       148 |   5414430   22320039   34203426   11666464   12540336 |  86144695 
       149 |   5432525   21684440   34217714   12707835   13606759 |  87649273 
       150 |   5726898   21061815   34105920   11313227   14394926 |  86602786 
       151 |   5562684   21561959   33855230   11234383   13671119 |  85885375 
       152 |   4076798   20343924   34901240   12037831   14596580 |  85956373 
       153 |   4704280   18657866   33657223   12467065   15258396 |  84744830 
       154 |   4670166   18092834   32807700   10977642   16743109 |  83291451 
       155 |   4510413   16623865   31835837   13223462   15994202 |  82187779 
       156 |   4650469   18505717   31602459   13862469   14537970 |  83159084 
       157 |   5430982   18159268   33917756   11547502   15962677 |  85018185 
       158 |   5553736   16653444   32590705   11317441   17218136 |  83333462 
       159 |   4564409   17160321   31200474   11982016   15939109 |  80846329 
       160 |   4806888   17401693   30335655   11307858   16896524 |  80748618 
       161 |   4849038   15933342   29861114   10977874   17585734 |  79207102 
       162 |   3777658   14430440   30621974    9226937   19587657 |  77644666 
       163 |   4408465   14405726   29669820    9460190   18024347 |  75968548 
       164 |   4463205   14787805   28418534    9063547   17897028 |  74630119 
       165 |   4217569   14017001   28478921    9130796   18799618 |  74643905 
       166 |   4274577   12446130   27789039    9071997   17627591 |  71209334 
       167 |   4838065   13530884   28282473    9015550   15061990 |  70728962 
       168 |   5335568   13787764   27757514    9182872   14493439 |  70557157 
       169 |   4690459   12967140   30382246    7988176   15160494 |  71188515 
       170 |   5319029   12845959   30164410    6907223   15309756 |  70546377 
       171 |   5131005   13039253   29655959    7811484   14306057 |  69943758 
       172 |   4202426   14260545   27975011    9027581   13047617 |  68513180 
       173 |   3842867   14137114   26739667    8867454   13576378 |  67163480 
       174 |   3805740   14589510   24962978    9022343   12895586 |  65276157 
       175 |   3789750   14260517   24979738    9506375   12466045 |  65002425 
       176 |   4150184   14723309   24091342   10099676   11399475 |  64463986 
       177 |   4639428   14619170   23129188    9430179   11436916 |  63254881 
       178 |   4571722   14812804   22941448    9317051   10990992 |  62634017 
       179 |   4455923   14251323   23734957    9089749    9781065 |  61313017 
       180 |   4901340   14674849   22669653    8982819    7571426 |  58800087 
       181 |   5120297   13234155   22952144    9708755    8845191 |  59860542 
       182 |   4397963   14991223   21870937    9398587    8621635 |  59280345 
       183 |   4302509   13131133   21752173   10528546    8261736 |  57976097 
       184 |   4064183   12607739   20868063   10868845    8000992 |  56409822 
       185 |   4323218   12773057   21299749   10342819    7780169 |  56519012 
       186 |   4327308   13682469   20719333   10344133    7482115 |  56555358 
       187 |   3985497   11428637   22102043   10461187    8119779 |  56097143 
       188 |   3567796   12033755   20915336    9516527    8431167 |  54464581 
       189 |   3662643   11411824   19395052   10262564    7994143 |  52726226 
       190 |   3247358   12452103   20001362    9464279    7638975 |  52804077 
       191 |   2999028   16197041   18300616    7608464    5994217 |  51099366 
       192 |   2915388   12991512   19016060    7432613    8554908 |  50910481 
       193 |   2779255   11979884   19155350    9093031    9088948 |  52096468 
       194 |   3637963   10971378   18170096    8269376    6606495 |  47655308 
       195 |   3549473   10327937   17190963    7673632    7040566 |  45782571 
       196 |   3963720   11157168   16381813    7855103    6656117 |  46013921 
       197 |   3450903   10958615   15017256    8472771    7227321 |  45126866 
       198 |   4201310   10440879   13454573    8527244    5927460 |  42551466 
       199 |   3776079   10739204   15607230    7110781    5729593 |  42962887 
       200 |   4132946    9908472   16758794    4856074    6012463 |  41668749 
       201 |   3367830   12453332   19313436    4549211    4813463 |  44497272 
-----------+-------------------------------------------------------+----------
     Total | 341568352 1264029334 1903985117  778694582  782050641 |5070328026 
