
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  69875804   11845855  189252219   51184015   13589722 | 335747615 
       131 |  68438612   11377874  190051252   56569176   10874376 | 337311290 
       132 |  67802566   12139908  190687872   58163856   12421211 | 341215413 
       133 |  70262845   11917743  190751850   60598018   11686541 | 345216997 
       134 |  71996128   11908513  189480390   60830601   12064402 | 346280034 
       135 |  73135118   11179847  188312602   61152025   11843974 | 345623566 
       136 |  74695061   12288772  188985636   58847264   11464588 | 346281321 
       137 |  74801276   12679701  186745384   60445924   11103452 | 345775737 
       138 |  75116878   11901052  192928563   56414546   12109490 | 348470529 
       139 |  77526935   11388518  195497903   55515705   10965378 | 350894439 
       140 |  77274291   10895858  198034049   55971164   11949842 | 354125204 
       141 |  75734810   11437311  200285902   55815790   13411488 | 356685301 
       142 |  73820365   11074635  202487142   56632867   16025529 | 360040538 
       143 |  73577897   10441083  202442697   54343473   19337274 | 360142424 
       144 |  74142100   11819294  201197172   52471607   23269808 | 362899981 
       145 |  72038665   12140659  198335667   50910744   30908805 | 364334540 
       146 |  66023410   11172317  198691494   45241867   44259796 | 365388884 
       147 |  66187224   11276107  195941031   46580678   45980671 | 365965711 
       148 |  66784737   13442735  194383627   45884480   45146676 | 365642255 
       149 |  65648629   13050557  195748282   46057960   47126480 | 367631908 
       150 |  65983382   12543417  195674801   44720497   51811295 | 370733392 
       151 |  66420305   11787350  197757180   46443567   49006286 | 371414688 
       152 |  66089410   11815481  197418745   46975804   50695021 | 372994461 
       153 |  66583563   11505745  199059918   45834914   51061029 | 374045169 
       154 |  65027530   11825692  195815262   46959755   53099048 | 372727287 
       155 |  61842012   12369803  195971629   47543099   53711663 | 371438206 
       156 |  61706586   11808422  194808784   48190780   55654657 | 372169229 
       157 |  61762691   12161636  193273542   47693785   59316728 | 374208382 
       158 |  60792557   12143853  194008866   43423976   61954858 | 372324110 
       159 |  60038197   11886460  190095612   42359892   64234978 | 368615139 
       160 |  62442379   12372480  189802774   39994948   66128747 | 370741328 
       161 |  62148024   11868627  187228914   39172483   68121562 | 368539610 
       162 |  61549348   10853029  186540103   38231939   69169079 | 366343498 
       163 |  62662289   11871572  185075411   40114269   66432715 | 366156256 
       164 |  61769336   12522031  183990115   40559968   65722629 | 364564079 
       165 |  60358020   10567216  186330964   44717742   63188107 | 365162049 
       166 |  60099712   12135035  182410249   42260732   64227675 | 361133403 
       167 |  59682711   10605297  183940595   45139851   59187973 | 358556427 
       168 |  61072526   11420409  184899758   46085733   55047116 | 358525542 
       169 |  61824316   10217379  186342475   46470092   54367116 | 359221378 
       170 |  60675919   10269903  186952694   45230259   55158887 | 358287662 
       171 |  60862894    8841387  190397512   50076058   47352762 | 357530613 
       172 |  61903616   10949380  189903564   50295228   42735005 | 355786793 
       173 |  60292757   10241990  191713907   49664340   43102779 | 355015773 
       174 |  59530644    9741637  193229107   46840518   42105380 | 351447286 
       175 |  60257665    9895404  194078201   46541403   38080362 | 348853035 
       176 |  59343031    9580916  195144470   48412261   35265621 | 347746299 
       177 |  59206857    9951097  194416316   47697257   33907790 | 345179317 
       178 |  58916389   10906191  193104513   45644856   33622566 | 342194515 
       179 |  58686968   10903163  192182712   48016348   29250424 | 339039615 
       180 |  58545304   12055150  192173573   48957686   27572089 | 339303802 
       181 |  57325053   11048460  195625724   48512207   27561345 | 340072789 
       182 |  58701405   10301525  196000767   46379496   28120520 | 339503713 
       183 |  57968273   10482712  198012409   47218881   25750185 | 339432460 
       184 |  57708053   10480767  197127195   46680013   24534612 | 336530640 
       185 |  58549202   10396219  194195687   49699325   23210046 | 336050479 
       186 |  57390770    9889032  194408711   47428580   23736831 | 332853924 
       187 |  56885618    9251670  195320435   49195601   22962692 | 333616016 
       188 |  56232832   11624447  193177844   47013301   23567058 | 331615482 
       189 |  56510676   10500671  193208195   44699698   23163412 | 328082652 
       190 |  56793409   14577650  189981066   41026730   23060863 | 325439718 
       191 |  55672814   20862762  185319796   34261910   26049554 | 322166836 
       192 |  54186592   14086907  188903729   38489284   24431925 | 320098437 
       193 |  54170648   12856293  187915495   39182522   22610840 | 316735798 
       194 |  53284666   14166715  186963845   36373183   22777541 | 313565950 
       195 |  53987085   12251115  189216638   36149530   19566815 | 311171183 
       196 |  51516129   10989593  186777231   38456310   21309143 | 309048406 
       197 |  53030071   10722052  186332853   37009167   18387089 | 305481232 
       198 |  54983725   11533160  182028124   33270835   18990035 | 300805879 
       199 |  53621854   11075802  185480096   30515971   16712289 | 297406012 
       200 |  50343766   13547953  189361947   26250803   16596368 | 296100837 
       201 |  49867188   12191192  192138571   23493746   17798246 | 295488943 
-----------+-------------------------------------------------------+----------
     Total |4501690118  835832188  1.382e+10 3341208893 2496728859 | 2.500e+10 
