
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  31957081  118481680  111249816   48353782   29852412 | 339894771 
       131 |  33616297  116662054  111661052   53359605   25665787 | 340964795 
       132 |  32765282  119790128  115310325   53467798   22532170 | 343865703 
       133 |  31894277  114035581  117417930   56031171   25226840 | 344605799 
       134 |  30936583  112848637  117128504   58061295   26929519 | 345904538 
       135 |  31263230  110294139  117461666   58744956   26764007 | 344527998 
       136 |  31485329  113015848  117790486   58505533   25936634 | 346733830 
       137 |  31086399  106499571  121782106   60859104   28079135 | 348306315 
       138 |  32180347  104793843  129408756   58163375   28029300 | 352575621 
       139 |  32904847  106985957  131417292   56245416   24334226 | 351887738 
       140 |  32044008  112108615  132680030   54276978   24803269 | 355912900 
       141 |  31886833  104299091  136365362   58423254   26870435 | 357844975 
       142 |  31199225  101818222  137120310   57851680   30851799 | 358841236 
       143 |  30678296  101911498  141928469   55925223   31614435 | 362057921 
       144 |  31421344  102496140  139643631   54901793   32607819 | 361070727 
       145 |  31513928   91825324  142263337   55067446   42992601 | 363662636 
       146 |  29177740   88971167  144541420   50144672   49273016 | 362108015 
       147 |  29797700   88326121  147215348   48271519   51617600 | 365228288 
       148 |  29789720   90976320  147366028   48899934   49010315 | 366042317 
       149 |  28772106   87809071  148385711   48220062   53540361 | 366727311 
       150 |  29006650   86296955  149700928   45732159   56890904 | 367627596 
       151 |  29447695   85703180  150325270   45205125   58697180 | 369378450 
       152 |  28067503   89065563  149749642   46296804   56865659 | 370045171 
       153 |  28315645   81612547  150803380   47878566   59855759 | 368465897 
       154 |  27504212   78752590  149065947   47735034   63884426 | 366942209 
       155 |  26857870   76513082  148431243   50324097   62073515 | 364199807 
       156 |  26791436   79105655  146420964   49733344   63779404 | 365830803 
       157 |  27097149   73783296  150117179   46669763   69950424 | 367617811 
       158 |  28764494   68938665  149082376   45635453   74470799 | 366891787 
       159 |  26382978   70829601  150949798   46040370   71620152 | 365822899 
       160 |  27933472   71787098  147861343   45633549   72375839 | 365591301 
       161 |  28344393   65520994  149350956   43762402   78209301 | 365188046 
       162 |  27599724   64401736  149288730   39933858   82354493 | 363578541 
       163 |  27387924   63743437  149146900   41941529   79430517 | 361650307 
       164 |  28395378   67742655  145613429   42251137   76423511 | 360426110 
       165 |  28361412   61144529  147357907   42439181   81864195 | 361167224 
       166 |  27847124   60451392  149956018   41789230   79329161 | 359372925 
       167 |  27592671   62628951  151540913   41585695   73026013 | 356374243 
       168 |  28486767   65250828  149384035   41780886   71459768 | 356362284 
       169 |  26773881   60349228  153799897   42786357   72620047 | 356329410 
       170 |  27494086   60686683  155290270   39639650   72225779 | 355336468 
       171 |  28034643   58488077  153236514   43060305   69386044 | 352205583 
       172 |  26307147   66287688  149737526   46398181   60663440 | 349393982 
       173 |  25300304   58017179  152700725   45842957   64492356 | 346353521 
       174 |  25396060   57549979  151690961   44960696   63608750 | 343206446 
       175 |  25950399   56178390  151894732   48840980   60033153 | 342897654 
       176 |  25927799   59694094  150949350   49343291   54069487 | 339984021 
       177 |  27014321   57543610  148127111   48600091   54319305 | 335604438 
       178 |  25872673   57740072  146786672   48598686   56713193 | 335711296 
       179 |  26111316   57561254  148381296   50708285   50458734 | 333220885 
       180 |  26806770   60905299  149955015   47546491   46670426 | 331884001 
       181 |  26631110   56470144  151397974   50663476   47272421 | 332435125 
       182 |  26210625   58053554  151712263   48314188   47556595 | 331847225 
       183 |  25604118   57557749  152249344   51844505   42069825 | 329325541 
       184 |  26452176   59914046  147913476   51911451   38525664 | 324716813 
       185 |  26337620   56999661  149915167   51596663   39757335 | 324606446 
       186 |  25801216   58105536  149250193   48268671   40259050 | 321684666 
       187 |  26592283   55884354  147978026   50751970   39161038 | 320367671 
       188 |  24416892   56006742  146872674   47288798   40276932 | 314862038 
       189 |  25404388   52846372  146245420   49223568   39352210 | 313071958 
       190 |  25245774   54936753  142928639   46304666   41121235 | 310537067 
       191 |  23360843   70256088  137085317   40787110   36847693 | 308337051 
       192 |  23413957   59619370  139230920   41433591   40856722 | 304554560 
       193 |  22599159   53971439  139292872   45741866   44910872 | 306516208 
       194 |  24793344   54995029  138038216   43849357   42234672 | 303910618 
       195 |  25988579   49823515  136964163   46520556   39161333 | 298458146 
       196 |  25570062   49982212  134273238   49025154   35700376 | 294551042 
       197 |  25778974   48352636  132739119   47841131   34894319 | 289606179 
       198 |  27112928   50025024  126566728   44779365   35464577 | 283948622 
       199 |  26048531   50876652  131083365   40892421   31123997 | 280024966 
       200 |  24811305   50382141  137920206   33234475   31962459 | 278310586 
       201 |  23378955   47539455  144735171   31049330   31181227 | 277884138 
-----------+-------------------------------------------------------+----------
     Total |2005097307 5330821786  1.024e+10 3463791060 3534043966 | 2.457e+10 
