
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  55933857    7908590  149945929   41960351    9920634 | 265669361 
       131 |  53363665    7339843  150137192   46874822    8293109 | 266008631 
       132 |  52176797    8121017  153040611   47459642    9658884 | 270456951 
       133 |  52325886    8444892  153309342   49494636    9043377 | 272618133 
       134 |  54042321    8204571  151118369   49959101    9809583 | 273133945 
       135 |  54621014    7798542  149503022   50708535    9788334 | 272419447 
       136 |  55754578    9118933  148784911   49804638    9247434 | 272710494 
       137 |  56641212    9430637  147314881   50696790    8770899 | 272854419 
       138 |  56066115    8324865  152550202   47405998    9783075 | 274130255 
       139 |  58709265    7956778  154585412   46267749    8312278 | 275831482 
       140 |  58564728    7758410  157053377   46554610    8895877 | 278827002 
       141 |  58492277    8066740  158690506   45548965    9815471 | 280613959 
       142 |  57268957    7926667  159221267   45834090   12256591 | 282507572 
       143 |  56924721    7625854  158085912   45082909   14985960 | 282705356 
       144 |  57354402    8542305  157530361   43135794   18594646 | 285157508 
       145 |  55738464    8269978  155001127   41620091   24836531 | 285466191 
       146 |  50568053    8119719  154061849   38494384   35282269 | 286526274 
       147 |  50116306    8239801  152461264   38545876   37665893 | 287029140 
       148 |  50913614    9899876  149446590   37888587   37682069 | 285830736 
       149 |  49579810    9760651  150790637   38159419   38851118 | 287141635 
       150 |  49674648    9055726  149251637   37887090   40778849 | 286647950 
       151 |  49478730    8146912  151336733   37512149   39048183 | 285522707 
       152 |  48199713    8200513  150920173   37836903   40876072 | 286033374 
       153 |  48563700    7788733  151450046   37427330   40721975 | 285951784 
       154 |  46264226    8034309  148407293   38792875   42095230 | 283593933 
       155 |  44210936    8320043  148122667   38985186   42872066 | 282510898 
       156 |  43210810    8203935  148316253   38928356   44357544 | 283016898 
       157 |  44672813    8537943  143726952   38531647   46885954 | 282355309 
       158 |  43989186    8218943  145274144   35778751   48295876 | 281556900 
       159 |  43132076    8001295  142679756   34121904   49508340 | 277443371 
       160 |  44480502    8042927  141881417   33210901   49877370 | 277493117 
       161 |  43134785    7848354  139214499   31872904   51901472 | 273972014 
       162 |  43269291    6998086  138987141   30436647   51474112 | 271165277 
       163 |  44495686    7307276  137339358   32403497   48501505 | 270047322 
       164 |  43365519    7589847  136531070   32460498   47801425 | 267748359 
       165 |  42049031    6153558  137995922   36495424   45980642 | 268674577 
       166 |  41255769    7873189  133993055   34074694   47206760 | 264403467 
       167 |  42252925    6849282  135642840   35417959   42453299 | 262616305 
       168 |  43248957    7345157  135285919   36452387   39823209 | 262155629 
       169 |  43568766    6122215  137165878   36518165   39486261 | 262861285 
       170 |  43399788    6445911  137347339   36343549   39630612 | 263167199 
       171 |  43619821    5462131  138797739   40189716   33758830 | 261828237 
       172 |  44127897    6553150  138847815   40824173   29860884 | 260213919 
       173 |  42210099    5919462  139555059   39402552   30408447 | 257495619 
       174 |  41305828    5325744  140433823   37631968   29586204 | 254283567 
       175 |  41887583    6122168  139514453   37272206   28079469 | 252875879 
       176 |  41032295    5842998  140881000   38598306   25467059 | 251821658 
       177 |  41047908    6161112  139271960   36332670   24688073 | 247501723 
       178 |  40615107    6984645  137225026   35400987   23789435 | 244015200 
       179 |  39190047    7052267  136824902   37705671   20964045 | 241736932 
       180 |  38937817    7175402  136555614   37866033   19889442 | 240424308 
       181 |  36841182    6649261  139958257   37671464   20005385 | 241125549 
       182 |  38098089    6338900  139645025   35628130   19942158 | 239652302 
       183 |  37874014    6917793  139610353   35377696   16975632 | 236755488 
       184 |  37248307    6789306  137608755   33945642   17075626 | 232667636 
       185 |  38243123    6261182  133826252   36656627   16461694 | 231448878 
       186 |  38476496    6903275  132990340   35505315   15697310 | 229572736 
       187 |  38022551    5841135  133579835   35729072   15429140 | 228601733 
       188 |  38168765    7333445  130210855   34923106   15007903 | 225644074 
       189 |  37120756    6215386  130903010   32994838   15129458 | 222363448 
       190 |  35792057    8590975  129053357   29874683   15647249 | 218958321 
       191 |  34040733   13155574  124049511   24396292   17796199 | 213438309 
       192 |  33263129    9084949  126765284   27771617   15727832 | 212612811 
       193 |  32748847    7785308  126918360   28115246   14610216 | 210177977 
       194 |  31710822    9507765  124503940   26198254   15191645 | 207112426 
       195 |  31593512    7298291  124453493   25586540   13595658 | 202527494 
       196 |  29424506    7238339  123615079   26982305   14495224 | 201755453 
       197 |  29555111    7349691  122671885   25794194   12808713 | 198179594 
       198 |  31063511    7200773  119093837   22532504   13729910 | 193620535 
       199 |  30578404    6986585  121816925   20844038   11123981 | 191349933 
       200 |  28797761    9000431  122674214   18063241   10078105 | 188613752 
       201 |  29497063    6644628  124404020   15479052   11066329 | 187091092 
-----------+-------------------------------------------------------+----------
     Total |3163207040  549634894  1.015e+10 2644279941 1855158043 | 1.836e+10 
