
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       249      1,046        852        459        274 |     2,880 
       131 |       242        980        832        482        260 |     2,796 
       132 |       235        988        828        468        199 |     2,718 
       133 |       230        921        858        468        220 |     2,697 
       134 |       220        952        899        525        279 |     2,875 
       135 |       242        990        931        561        262 |     2,986 
       136 |       230        991        925        542        251 |     2,939 
       137 |       228        931        945        571        261 |     2,936 
       138 |       230        941        997        580        290 |     3,038 
       139 |       228        956      1,031        555        218 |     2,988 
       140 |       224        963      1,019        515        244 |     2,965 
       141 |       213        866      1,045        565        272 |     2,961 
       142 |       224        873      1,053        576        259 |     2,985 
       143 |       222        845      1,084        546        284 |     2,981 
       144 |       211        827      1,087        485        303 |     2,913 
       145 |       194        759      1,081        481        400 |     2,915 
       146 |       180        731      1,121        458        457 |     2,947 
       147 |       206        725      1,135        431        482 |     2,979 
       148 |       217        774      1,222        432        480 |     3,125 
       149 |       219        743      1,225        453        497 |     3,137 
       150 |       222        750      1,207        430        512 |     3,121 
       151 |       216        755      1,214        426        521 |     3,132 
       152 |       180        731      1,228        423        518 |     3,080 
       153 |       188        667      1,179        456        542 |     3,032 
       154 |       191        654      1,150        411        606 |     3,012 
       155 |       190        589      1,111        460        590 |     2,940 
       156 |       175        619      1,075        488        561 |     2,918 
       157 |       186        553      1,077        387        620 |     2,823 
       158 |       185        521      1,040        380        647 |     2,773 
       159 |       152        519      1,003        376        619 |     2,669 
       160 |       146        537        954        373        597 |     2,607 
       161 |       153        481        942        345        638 |     2,559 
       162 |       139        464        939        332        653 |     2,527 
       163 |       149        453        956        333        636 |     2,527 
       164 |       155        457        934        328        627 |     2,501 
       165 |       141        449        922        336        680 |     2,528 
       166 |       155        408        908        323        652 |     2,446 
       167 |       162        440        901        346        592 |     2,441 
       168 |       165        457        892        345        544 |     2,403 
       169 |       148        436        899        290        585 |     2,358 
       170 |       166        415        895        267        601 |     2,344 
       171 |       151        392        850        294        543 |     2,230 
       172 |       135        427        790        325        468 |     2,145 
       173 |       130        414        786        311        489 |     2,130 
       174 |       133        428        760        313        472 |     2,106 
       175 |       133        427        795        356        442 |     2,153 
       176 |       135        446        751        362        398 |     2,092 
       177 |       150        426        716        343        383 |     2,018 
       178 |       154        429        715        332        374 |     2,004 
       179 |       145        410        721        320        332 |     1,928 
       180 |       158        412        687        318        268 |     1,843 
       181 |       167        388        681        341        299 |     1,876 
       182 |       157        433        681        322        309 |     1,902 
       183 |       142        394        683        363        308 |     1,890 
       184 |       128        383        665        356        302 |     1,834 
       185 |       138        391        679        366        312 |     1,886 
       186 |       146        404        694        378        323 |     1,945 
       187 |       142        373        715        371        318 |     1,919 
       188 |       117        374        682        331        320 |     1,824 
       189 |       120        339        637        354        304 |     1,754 
       190 |       105        378        625        311        250 |     1,669 
       191 |        85        421        543        244        199 |     1,492 
       192 |        86        339        544        236        243 |     1,448 
       193 |        88        295        523        263        252 |     1,421 
       194 |        84        289        482        246        209 |     1,310 
       195 |        80        257        451        240        198 |     1,226 
       196 |        81        250        421        250        172 |     1,174 
       197 |        82        264        410        249        187 |     1,192 
       198 |       110        269        377        230        179 |     1,165 
       199 |        97        272        447        224        169 |     1,209 
       200 |       107        259        452        156        177 |     1,151 
       201 |        96        291        489        153        157 |     1,186 
-----------+-------------------------------------------------------+----------
     Total |    11,790     40,431     61,048     27,266     28,089 |   168,624 
