
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       620      2,428      2,042        920        575 |     6,585 
       131 |       614      2,433      2,016        951        489 |     6,503 
       132 |       590      2,407      2,026        880        464 |     6,367 
       133 |       600      2,240      2,077        955        498 |     6,370 
       134 |       631      2,263      2,124      1,027        540 |     6,585 
       135 |       648      2,304      2,218      1,046        544 |     6,760 
       136 |       617      2,318      2,136      1,009        504 |     6,584 
       137 |       608      2,190      2,214      1,060        526 |     6,598 
       138 |       645      2,184      2,321      1,054        568 |     6,772 
       139 |       624      2,290      2,407      1,076        459 |     6,856 
       140 |       593      2,369      2,376        998        472 |     6,808 
       141 |       628      2,115      2,394      1,112        514 |     6,763 
       142 |       626      2,044      2,468      1,107        530 |     6,775 
       143 |       602      2,053      2,542      1,043        569 |     6,809 
       144 |       585      1,967      2,508      1,002        610 |     6,672 
       145 |       561      1,827      2,518        996        751 |     6,653 
       146 |       532      1,710      2,575        919        903 |     6,639 
       147 |       541      1,706      2,626        899        932 |     6,704 
       148 |       571      1,853      2,677        933        865 |     6,899 
       149 |       560      1,782      2,659        935        973 |     6,909 
       150 |       542      1,705      2,682        888      1,071 |     6,888 
       151 |       531      1,691      2,732        851      1,048 |     6,853 
       152 |       495      1,688      2,663        842      1,025 |     6,713 
       153 |       512      1,556      2,715        869      1,064 |     6,716 
       154 |       497      1,491      2,713        828      1,119 |     6,648 
       155 |       499      1,422      2,689        886      1,066 |     6,562 
       156 |       474      1,450      2,616        869      1,042 |     6,451 
       157 |       495      1,297      2,605        788      1,155 |     6,340 
       158 |       511      1,263      2,686        780      1,251 |     6,491 
       159 |       454      1,252      2,662        751      1,245 |     6,364 
       160 |       443      1,271      2,602        764      1,195 |     6,275 
       161 |       448      1,150      2,557        707      1,326 |     6,188 
       162 |       449      1,156      2,519        672      1,339 |     6,135 
       163 |       428      1,153      2,569        677      1,295 |     6,122 
       164 |       455      1,195      2,518        685      1,231 |     6,084 
       165 |       426      1,094      2,539        701      1,333 |     6,093 
       166 |       414      1,049      2,546        723      1,290 |     6,022 
       167 |       432      1,082      2,484        730      1,174 |     5,902 
       168 |       445      1,077      2,408        721      1,120 |     5,771 
       169 |       439      1,038      2,397        748      1,156 |     5,778 
       170 |       450      1,002      2,365        685      1,161 |     5,663 
       171 |       432        984      2,323        690      1,069 |     5,498 
       172 |       394      1,012      2,180        731        927 |     5,244 
       173 |       388        929      2,246        720      1,004 |     5,287 
       174 |       376        936      2,216        710        937 |     5,175 
       175 |       392        892      2,222        737        878 |     5,121 
       176 |       372        929      2,177        757        797 |     5,032 
       177 |       396        907      2,156        696        789 |     4,944 
       178 |       393        936      2,162        710        766 |     4,967 
       179 |       389        932      2,082        734        683 |     4,820 
       180 |       386        952      2,083        677        626 |     4,724 
       181 |       371        905      2,090        771        643 |     4,780 
       182 |       366        928      2,093        750        639 |     4,776 
       183 |       357        883      2,130        757        596 |     4,723 
       184 |       342        919      2,007        749        539 |     4,556 
       185 |       358        880      2,074        764        562 |     4,638 
       186 |       356        881      2,060        776        557 |     4,630 
       187 |       365        847      2,032        788        556 |     4,588 
       188 |       334        856      1,979        713        541 |     4,423 
       189 |       345        764      1,943        739        533 |     4,324 
       190 |       317        781      1,861        697        497 |     4,153 
       191 |       271        921      1,670        575        397 |     3,834 
       192 |       276        757      1,669        553        463 |     3,718 
       193 |       265        674      1,623        613        479 |     3,654 
       194 |       271        657      1,508        559        451 |     3,446 
       195 |       257        634      1,452        548        413 |     3,304 
       196 |       259        576      1,359        560        359 |     3,113 
       197 |       271        588      1,367        559        362 |     3,147 
       198 |       286        592      1,343        526        366 |     3,113 
       199 |       290        588      1,388        488        342 |     3,096 
       200 |       286        577      1,390        398        336 |     2,987 
       201 |       277        539      1,424        370        326 |     2,936 
-----------+-------------------------------------------------------+----------
     Total |    32,273     94,721    159,500     56,502     55,425 |   398,421 
