
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  78842512   13991197  209827706   55894302   15085747 | 373641464 
       131 |  76119592   13348314  211446417   61238793   12158455 | 374311571 
       132 |  75925467   14329798  212302887   62997867   13450173 | 379006192 
       133 |  77256804   14202232  212426449   65311161   13107022 | 382303668 
       134 |  79592772   13753291  210395388   65639517   13471766 | 382852734 
       135 |  80779614   12797690  208855357   65898373   13223791 | 381554825 
       136 |  82698785   13940253  209138350   63399375   12427098 | 381603861 
       137 |  83240497   14776107  206961133   64584716   12269617 | 381832070 
       138 |  83108523   13748258  213370469   60556200   13280678 | 384064128 
       139 |  85703847   12910567  215160655   60228797   11958432 | 385962298 
       140 |  84928978   12739857  216983295   60911857   13010767 | 388574754 
       141 |  83092235   13458262  220470700   60119607   14734278 | 391875082 
       142 |  80679426   13167674  222748836   61101819   18004368 | 395702123 
       143 |  80412347   12433719  222066003   59380840   21558803 | 395851712 
       144 |  81759544   14369264  220407284   56752311   26184496 | 399472899 
       145 |  79680016   13901793  217619267   54888331   34167633 | 400257040 
       146 |  73110473   13042608  219122255   48702290   48292025 | 402269651 
       147 |  72905277   12991176  215782485   49971053   50370184 | 402020175 
       148 |  73366815   15645077  213652011   50020740   49132442 | 401817085 
       149 |  72284433   15131900  214326101   50236451   51630050 | 403608935 
       150 |  72057395   14170410  213398936   47952981   56810361 | 404390083 
       151 |  72538937   13142392  215644670   49333908   53792887 | 404452794 
       152 |  72358006   13482401  214879740   49747644   55699781 | 406167572 
       153 |  73172261   13386821  215524993   49175646   55777883 | 407037604 
       154 |  70848578   13398174  210760943   50419525   57938190 | 403365410 
       155 |  67527855   13884818  210748262   51297961   58720001 | 402178897 
       156 |  67222515   13297557  209885444   51730927   61132019 | 403268462 
       157 |  67084453   13850929  208892032   51471314   64656951 | 405955679 
       158 |  66840430   13896899  208472809   46298309   67539363 | 403047810 
       159 |  65548968   13544201  204971675   45127463   69801311 | 398993618 
       160 |  67994753   14064180  203838497   43171091   72058037 | 401126558 
       161 |  67169794   13562787  199478613   42472609   74602403 | 397286206 
       162 |  66535681   12431857  198560903   40653743   75842490 | 394024674 
       163 |  67508496   13319114  197189456   42703321   72471843 | 393192230 
       164 |  66477228   14106856  196321393   44151068   71009587 | 392066132 
       165 |  64894995   12140131  198339364   48181237   68173651 | 391729378 
       166 |  64189837   13369013  193872638   45348736   69498042 | 386278266 
       167 |  64341663   11526046  196058518   48134669   63844873 | 383905769 
       168 |  65584522   12671743  196726547   48600846   59488367 | 383072025 
       169 |  66353102   11581896  198306238   48931578   58500670 | 383673484 
       170 |  64747283   11760201  199251252   47708374   58812806 | 382279916 
       171 |  65769829    9880231  202177273   53150075   51079300 | 382056708 
       172 |  66410015   12031231  201389274   53470817   46859122 | 380160459 
       173 |  64823338   11422475  201917037   53134485   46396673 | 377694008 
       174 |  63594501   10859345  203711105   50148154   44908548 | 373221653 
       175 |  64666062   10983173  204701496   49578592   41237503 | 371166826 
       176 |  64175584   10684373  205205878   52149320   37386129 | 369601284 
       177 |  63471629   11065555  204942883   50792534   36438041 | 366710642 
       178 |  63213111   11809932  204167952   48380118   36019991 | 363591104 
       179 |  62896579   12390069  203193843   51228752   31092425 | 360801668 
       180 |  63172346   13793051  202925319   51902272   29473074 | 361266062 
       181 |  61513283   12134950  206231120   51923416   29992257 | 361795026 
       182 |  62756116   11348233  206732183   50302447   30855002 | 361993981 
       183 |  62139474   11498956  208874693   50798974   27815206 | 361127303 
       184 |  62260839   11738655  207391597   49599980   26281358 | 357272429 
       185 |  62913182   11467869  204307461   53105532   24474100 | 356268144 
       186 |  61727715   11126982  204274084   50452027   25338386 | 352919194 
       187 |  60628613   10450557  206123994   52649555   24301639 | 354154358 
       188 |  59927950   12961617  203194784   50034430   24839327 | 350958108 
       189 |  59994486   11837755  203194839   47673792   25162396 | 347863268 
       190 |  60103314   15654033  200682810   43486183   25050821 | 344977161 
       191 |  58983237   22186563  195909671   36407078   27784143 | 341270692 
       192 |  57844292   15029925  199266698   40849718   25781715 | 338772348 
       193 |  58073724   13969918  198501765   41623560   23869963 | 336038930 
       194 |  57310490   15548745  196738071   38912785   23776217 | 332286308 
       195 |  57206308   13257636  198634464   38388571   20970979 | 328457958 
       196 |  55553099   11876259  196866371   40386654   22922532 | 327604915 
       197 |  57288310   11620816  196738729   38811926   19387739 | 323847520 
       198 |  58001776   12729587  192727150   34972197   19730976 | 318161686 
       199 |  57071723   12017494  196348175   32315243   17560119 | 315312754 
       200 |  53229029   15165660  200011636   27251941   17736789 | 313395055 
       201 |  53409742   13071173  203400763   24652647   19019692 | 313554017 
-----------+-------------------------------------------------------+----------
     Total |4886614405  942880281  1.484e+10 3578981125 2707231503 | 2.696e+10 
