
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  12474106   35654304   52570772   17864965    9439740 | 128003887 
       131 |  12040700   33919491   53116573   20829017    7829166 | 127734947 
       132 |  11863788   37062816   51388980   20886117    6862223 | 128063924 
       133 |  11859679   35832201   52657071   23403775    8109175 | 131861901 
       134 |  12308712   33061213   54203353   19980242    9403251 | 128956771 
       135 |  11665833   33399807   55223410   23114410    6945451 | 130348911 
       136 |  10992308   33930439   55422314   23799806    6940171 | 131085038 
       137 |  12253312   31490835   60307723   23947126    7908488 | 135907484 
       138 |  13362071   30482153   61611855   21079956    9617280 | 136153315 
       139 |  13056171   30093336   64423483   22467353    8560065 | 138600408 
       140 |  12315699   31431713   63923504   20542192    8684591 | 136897699 
       141 |  13238783   29436174   66540149   22359428    8677309 | 140251843 
       142 |  11923172   29813316   66560480   22607265   10117440 | 141021673 
       143 |  13161983   27665361   64945396   22114984   11032328 | 138920052 
       144 |  13847139   28015518   66623326   21286297   11255698 | 141027978 
       145 |  12947994   29057902   66184729   21555668   12982445 | 142728738 
       146 |  12252168   26867696   67989674   20366668   16163084 | 143639290 
       147 |  11773121   25862720   67430247   19726376   16389998 | 141182462 
       148 |  12051926   25184017   67851384   21547540   16085347 | 142720214 
       149 |  11501860   24960577   68737113   20401042   17068210 | 142668802 
       150 |  10752527   24286247   67748080   21624365   19758385 | 144169604 
       151 |  10632958   22686723   67249709   20140240   19058639 | 139768269 
       152 |  10962685   22886227   66157256   20368987   18460851 | 138836006 
       153 |  11155624   21510670   67332664   21491942   19775962 | 141266862 
       154 |  11418671   21508256   65214586   21504313   22059071 | 141704897 
       155 |  10827462   21061197   66935143   21304767   21258776 | 141387345 
       156 |  10615675   22758665   65440721   20007158   21187941 | 140010160 
       157 |  10514278   22058144   65978212   20804455   21915670 | 141270759 
       158 |  10981655   20677015   62994403   20884684   24274033 | 139811790 
       159 |  10418132   20172151   64502355   20289540   23220279 | 138602457 
       160 |  10596133   19822935   62076832   19892212   24520294 | 136908406 
       161 |  10786334   19795768   65348272   18159737   24653559 | 138743670 
       162 |  10357993   18332974   64435766   18055809   24708755 | 135891297 
       163 |  10578346   17530951   65506738   18024980   24270941 | 135911956 
       164 |  10703538   19111430   63316895   18628678   23516058 | 135276599 
       165 |  10317801   18374539   61969973   18604571   23243728 | 132510612 
       166 |  10042739   17825649   60651593   18320788   23523826 | 130364595 
       167 |  11090263   17801986   61709576   19225916   21453767 | 131281508 
       168 |   9652639   19565664   60683543   18329490   22564034 | 130795370 
       169 |  10052780   17579327   58766591   19184972   22426972 | 128010642 
       170 |  10786192   18083146   57084706   17654591   22967682 | 126576317 
       171 |  10799502   16744080   56859579   19256793   22112675 | 125772629 
       172 |  10923576   17895994   54689419   19196944   18773629 | 121479562 
       173 |  10937364   17454244   54429675   19119400   19772372 | 121713055 
       174 |  11215461   16877692   55866071   19110156   19074409 | 122143789 
       175 |  12568159   16061325   54454174   19322536   17426935 | 119833129 
       176 |  11908684   16639066   56273744   19392382   17492130 | 121706006 
       177 |  11072983   17537195   59257485   20007121   17235204 | 125109988 
       178 |  10430286   16844145   59456219   20990714   16964497 | 124685861 
       179 |   9661028   17069926   57533904   22530119   15297209 | 122092186 
       180 |   9930649   17531172   56835971   22012196   15039683 | 121349671 
       181 |   9527804   16975862   56266078   21698783   15819973 | 120288500 
       182 |  10212730   16451155   55381909   19804147   14963930 | 116813871 
       183 |  10452849   14554176   56604228   21166747   14355340 | 117133340 
       184 |   9737079   16572796   59543587   21616106   13460631 | 120930199 
       185 |   9551977   16543598   60854806   21260136   13138401 | 121348918 
       186 |  10204147   15930497   60969338   20910167   14468189 | 122482338 
       187 |   9882724   15334312   59885995   22338099   13319610 | 120760740 
       188 |   9929312   16999199   59317642   21616122   13163169 | 121025444 
       189 |   9998973   16485336   61562784   20993040   13242667 | 122282800 
       190 |  10364945   16911678   58357742   20275192   14063010 | 119972567 
       191 |  10336956   20334588   56189722   17152485   15092859 | 119106610 
       192 |  10535443   15452889   55158913   18152529   16355001 | 115654775 
       193 |   9250840   14676118   56685618   18769839   15551094 | 114933509 
       194 |   8549441   14920291   55498402   18976195   14530050 | 112474379 
       195 |   9792108   14971898   51252085   20959433   13306026 | 110281550 
       196 |   9303681   14452383   53155439   19712235   11698576 | 108322314 
       197 |   9606610   14814009   55802240   19758984   11943025 | 111924868 
       198 |   9154399   15923100   58739918   18540316   12677213 | 115034946 
       199 |  10028520   15928854   65552664   16477222   11154514 | 119141774 
       200 |   9885614   14900088   66718520   15985859   12442272 | 119932353 
       201 |   9684573   14079613   68688776   13999450   11973018 | 118425430 
-----------+-------------------------------------------------------+----------
     Total | 785573367 1540518532 4366657797 1453483869 1144797994 |9291031559 
