
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       349         40        980        340         81 |     1,790 
       131 |       340         44        934        345         66 |     1,729 
       132 |       337         52        875        356         67 |     1,687 
       133 |       341         44        902        348         80 |     1,715 
       134 |       354         54        958        369         72 |     1,807 
       135 |       369         56        968        383         77 |     1,853 
       136 |       333         50        949        383         82 |     1,797 
       137 |       328         48        947        390         58 |     1,771 
       138 |       349         53        975        395         72 |     1,844 
       139 |       351         48        983        389         53 |     1,824 
       140 |       340         48        962        389         68 |     1,807 
       141 |       337         47        978        384         70 |     1,816 
       142 |       344         51      1,001        371         84 |     1,851 
       143 |       331         48        985        364        112 |     1,840 
       144 |       302         52        968        359        132 |     1,813 
       145 |       298         51        921        350        184 |     1,804 
       146 |       272         47        907        320        253 |     1,799 
       147 |       280         46        889        313        275 |     1,803 
       148 |       297         71        958        333        241 |     1,900 
       149 |       287         66        953        340        254 |     1,900 
       150 |       276         67        949        313        288 |     1,893 
       151 |       286         55        928        335        273 |     1,877 
       152 |       259         52        927        322        260 |     1,820 
       153 |       230         44        930        317        281 |     1,802 
       154 |       243         49        860        299        294 |     1,745 
       155 |       217         48        853        312        286 |     1,716 
       156 |       202         48        831        291        276 |     1,648 
       157 |       190         38        787        273        291 |     1,579 
       158 |       187         46        793        244        318 |     1,588 
       159 |       174         35        740        217        335 |     1,501 
       160 |       187         42        709        222        327 |     1,487 
       161 |       187         45        678        206        317 |     1,433 
       162 |       169         46        680        190        291 |     1,376 
       163 |       190         51        683        195        274 |     1,393 
       164 |       181         41        679        211        273 |     1,385 
       165 |       164         27        689        253        262 |     1,395 
       166 |       171         42        666        241        259 |     1,379 
       167 |       169         48        668        233        249 |     1,367 
       168 |       177         41        653        228        218 |     1,317 
       169 |       176         38        633        222        199 |     1,268 
       170 |       164         36        604        214        212 |     1,230 
       171 |       155         25        598        246        174 |     1,198 
       172 |       155         35        564        234        155 |     1,143 
       173 |       150         25        555        212        148 |     1,090 
       174 |       138         21        584        208        162 |     1,113 
       175 |       149         31        579        211        138 |     1,108 
       176 |       148         18        565        208        129 |     1,068 
       177 |       146         27        556        192        121 |     1,042 
       178 |       147         44        548        187        106 |     1,032 
       179 |       127         32        546        185        113 |     1,003 
       180 |       118         32        517        194        100 |       961 
       181 |       107         27        543        192        113 |       982 
       182 |       115         28        541        198        105 |       987 
       183 |       122         37        544        195         85 |       983 
       184 |       126         32        514        180         93 |       945 
       185 |       147         23        496        199         98 |       963 
       186 |       162         22        519        177         92 |       972 
       187 |       149         23        516        204         85 |       977 
       188 |       132         28        482        183         76 |       901 
       189 |       121         28        467        165         67 |       848 
       190 |       109         35        448        150         68 |       810 
       191 |        94         48        410         89         86 |       727 
       192 |        90         34        388        110         78 |       700 
       193 |        86         32        371        116         60 |       665 
       194 |        79         49        334        111         65 |       638 
       195 |        71         24        341         98         51 |       585 
       196 |        61         22        302        102         48 |       535 
       197 |        66         31        305        102         58 |       562 
       198 |        67         29        318         87         66 |       567 
       199 |        64         26        343         85         55 |       573 
       200 |        68         33        343         82         39 |       565 
       201 |        61         20        335         55         42 |       513 
-----------+-------------------------------------------------------+----------
     Total |    14,268      2,876     49,405     17,516     11,040 |    95,105 
