
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |     1,134        144      3,046        903        226 |     5,453 
       131 |     1,091        138      2,924        965        182 |     5,300 
       132 |     1,053        145      2,894        968        176 |     5,236 
       133 |     1,057        136      2,845        973        189 |     5,200 
       134 |     1,106        146      2,918        999        191 |     5,360 
       135 |     1,140        133      3,004      1,046        215 |     5,538 
       136 |     1,120        139      2,953      1,022        192 |     5,426 
       137 |     1,101        151      2,976      1,024        172 |     5,424 
       138 |     1,157        169      3,075      1,008        189 |     5,598 
       139 |     1,140        158      3,157      1,011        167 |     5,633 
       140 |     1,109        144      3,128        985        199 |     5,565 
       141 |     1,112        157      3,188        950        209 |     5,616 
       142 |     1,121        143      3,155        963        238 |     5,620 
       143 |     1,113        146      3,065        944        301 |     5,569 
       144 |     1,059        158      3,008        901        358 |     5,484 
       145 |     1,048        153      2,903        856        474 |     5,434 
       146 |       963        136      2,939        771        651 |     5,460 
       147 |       962        144      2,899        780        715 |     5,500 
       148 |       979        203      3,037        818        691 |     5,728 
       149 |       953        184      3,057        815        698 |     5,707 
       150 |       966        183      3,016        782        765 |     5,712 
       151 |       970        161      2,983        807        716 |     5,637 
       152 |       955        163      2,927        792        723 |     5,560 
       153 |       946        144      2,944        797        737 |     5,568 
       154 |       930        141      2,855        787        792 |     5,505 
       155 |       893        153      2,790        800        762 |     5,398 
       156 |       842        154      2,728        778        791 |     5,293 
       157 |       820        145      2,629        741        818 |     5,153 
       158 |       800        160      2,712        697        913 |     5,282 
       159 |       763        154      2,580        675        918 |     5,090 
       160 |       755        148      2,528        655        905 |     4,991 
       161 |       743        151      2,514        636        922 |     4,966 
       162 |       734        136      2,451        632        931 |     4,884 
       163 |       758        146      2,439        633        901 |     4,877 
       164 |       759        150      2,426        646        898 |     4,879 
       165 |       717        129      2,455        731        864 |     4,896 
       166 |       700        140      2,427        683        883 |     4,833 
       167 |       691        119      2,411        709        785 |     4,715 
       168 |       687        128      2,394        743        710 |     4,662 
       169 |       714        120      2,394        736        686 |     4,650 
       170 |       678        120      2,329        688        713 |     4,528 
       171 |       643         97      2,322        734        581 |     4,377 
       172 |       634        117      2,251        727        488 |     4,217 
       173 |       648         99      2,246        716        499 |     4,208 
       174 |       612         98      2,261        642        517 |     4,130 
       175 |       627        106      2,247        649        442 |     4,071 
       176 |       642         88      2,231        632        421 |     4,014 
       177 |       626         93      2,164        656        409 |     3,948 
       178 |       633        118      2,186        642        392 |     3,971 
       179 |       591        113      2,112        652        360 |     3,828 
       180 |       571        111      2,069        673        327 |     3,751 
       181 |       548         99      2,116        649        350 |     3,762 
       182 |       563        113      2,159        625        334 |     3,794 
       183 |       565        124      2,165        633        281 |     3,768 
       184 |       527        114      2,110        602        285 |     3,638 
       185 |       554         95      2,069        639        290 |     3,647 
       186 |       568        104      2,083        602        277 |     3,634 
       187 |       551         92      2,070        652        251 |     3,616 
       188 |       515         95      1,988        597        254 |     3,449 
       189 |       490         97      1,970        556        256 |     3,369 
       190 |       480        124      1,859        495        230 |     3,188 
       191 |       420        183      1,694        367        248 |     2,912 
       192 |       417        113      1,659        407        224 |     2,820 
       193 |       398        103      1,641        415        215 |     2,772 
       194 |       355        123      1,495        381        218 |     2,572 
       195 |       341         94      1,465        363        170 |     2,433 
       196 |       311         85      1,357        355        174 |     2,282 
       197 |       335         97      1,355        337        163 |     2,287 
       198 |       356         87      1,330        295        182 |     2,250 
       199 |       361         94      1,375        273        158 |     2,261 
       200 |       326        105      1,375        249        145 |     2,200 
       201 |       333         92      1,367        219        148 |     2,159 
-----------+-------------------------------------------------------+----------
     Total |    53,880      9,345    173,894     50,284     32,855 |   320,258 
