
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       610      2,389      1,998        899        566 |     6,462 
       131 |       601      2,400      1,972        930        482 |     6,385 
       132 |       579      2,368      1,984        859        452 |     6,242 
       133 |       587      2,204      2,034        928        487 |     6,240 
       134 |       612      2,217      2,091      1,003        527 |     6,450 
       135 |       630      2,265      2,166      1,017        538 |     6,616 
       136 |       603      2,282      2,091        978        495 |     6,449 
       137 |       593      2,155      2,164      1,038        511 |     6,461 
       138 |       630      2,144      2,268      1,032        552 |     6,626 
       139 |       611      2,248      2,356      1,050        440 |     6,705 
       140 |       586      2,320      2,329        969        457 |     6,661 
       141 |       618      2,081      2,349      1,088        493 |     6,629 
       142 |       618      2,005      2,421      1,086        513 |     6,643 
       143 |       592      2,010      2,494      1,014        553 |     6,663 
       144 |       570      1,940      2,464        970        592 |     6,536 
       145 |       550      1,794      2,476        967        733 |     6,520 
       146 |       522      1,681      2,528        897        877 |     6,505 
       147 |       529      1,685      2,578        879        897 |     6,568 
       148 |       561      1,828      2,629        901        829 |     6,748 
       149 |       550      1,746      2,620        899        947 |     6,762 
       150 |       530      1,682      2,643        864      1,044 |     6,763 
       151 |       523      1,672      2,681        834      1,025 |     6,735 
       152 |       484      1,666      2,610        831      1,009 |     6,600 
       153 |       501      1,531      2,669        852      1,040 |     6,593 
       154 |       484      1,471      2,667        817      1,095 |     6,534 
       155 |       488      1,406      2,653        867      1,046 |     6,460 
       156 |       463      1,432      2,583        854      1,023 |     6,355 
       157 |       484      1,281      2,572        772      1,130 |     6,239 
       158 |       502      1,252      2,652        765      1,226 |     6,397 
       159 |       448      1,236      2,624        740      1,221 |     6,269 
       160 |       439      1,260      2,565        752      1,168 |     6,184 
       161 |       442      1,146      2,518        698      1,300 |     6,104 
       162 |       442      1,151      2,477        659      1,316 |     6,045 
       163 |       423      1,146      2,533        667      1,272 |     6,041 
       164 |       452      1,184      2,482        673      1,208 |     5,999 
       165 |       425      1,084      2,509        695      1,316 |     6,029 
       166 |       413      1,041      2,519        715      1,268 |     5,956 
       167 |       428      1,066      2,464        723      1,152 |     5,833 
       168 |       444      1,068      2,384        711      1,103 |     5,710 
       169 |       438      1,032      2,373        736      1,145 |     5,724 
       170 |       446        987      2,341        674      1,145 |     5,593 
       171 |       426        976      2,296        681      1,050 |     5,429 
       172 |       392      1,006      2,153        721        916 |     5,188 
       173 |       385        922      2,216        706        988 |     5,217 
       174 |       369        928      2,187        700        929 |     5,113 
       175 |       387        888      2,197        722        869 |     5,063 
       176 |       369        920      2,151        746        787 |     4,973 
       177 |       390        896      2,139        690        776 |     4,891 
       178 |       388        923      2,148        705        753 |     4,917 
       179 |       386        923      2,063        724        667 |     4,763 
       180 |       386        947      2,056        672        614 |     4,675 
       181 |       370        896      2,075        757        633 |     4,731 
       182 |       365        919      2,066        739        626 |     4,715 
       183 |       356        875      2,111        745        581 |     4,668 
       184 |       338        911      1,985        730        533 |     4,497 
       185 |       356        873      2,051        745        554 |     4,579 
       186 |       354        873      2,033        767        545 |     4,572 
       187 |       363        835      2,008        779        542 |     4,527 
       188 |       333        847      1,954        704        526 |     4,364 
       189 |       344        752      1,922        726        525 |     4,269 
       190 |       316        771      1,842        690        489 |     4,108 
       191 |       267        910      1,656        570        392 |     3,795 
       192 |       272        746      1,656        549        454 |     3,677 
       193 |       261        666      1,612        607        472 |     3,618 
       194 |       265        647      1,501        554        446 |     3,413 
       195 |       254        629      1,440        543        403 |     3,269 
       196 |       257        571      1,344        551        350 |     3,073 
       197 |       270        584      1,348        555        356 |     3,113 
       198 |       284        591      1,333        520        361 |     3,089 
       199 |       286        587      1,376        482        339 |     3,070 
       200 |       281        579      1,374        387        331 |     2,952 
       201 |       271        540      1,406        362        320 |     2,899 
-----------+-------------------------------------------------------+----------
     Total |    31,792     93,487    157,230     55,432     54,320 |   392,261 
