
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  20343071    2733266   56370570   14301790    3441713 |  97190410 
       131 |  18512751    2253136   54989229   16330364    2650677 |  94736157 
       132 |  18546113    1920485   58098192   17423701    3223364 |  99211855 
       133 |  19605140    2214342   55614428   18016377    2576171 |  98026458 
       134 |  19679494    1970403   53841607   18464126    2838627 |  96794257 
       135 |  19851251    1382462   53341505   19122920    3100245 |  96798383 
       136 |  20540377    2255215   53980091   18690666    2712042 |  98178391 
       137 |  20279450    2422206   53520542   19206267    2970369 |  98398834 
       138 |  20032928    2507918   56512095   16961983    3257953 |  99272877 
       139 |  19848508    2583359   58752837   16745481    2829476 | 100759661 
       140 |  20155139    2244662   59798045   16506440    2967949 | 101672235 
       141 |  20299563    2474745   60775454   16141828    3250486 | 102942076 
       142 |  20589185    2307724   59294236   16329175    4063188 | 102583508 
       143 |  20183373    2413729   57762146   16439202    4870319 | 101668769 
       144 |  20848829    2458570   58200853   15244219    6302799 | 103055270 
       145 |  20545417    2900073   56627630   14012493    8045502 | 102131115 
       146 |  17968975    2498824   56561319   13086011   12329577 | 102444706 
       147 |  17718574    2883665   55654748   14062704   13585129 | 103904820 
       148 |  16793190    3346666   54192255   13867179   14358000 | 102557290 
       149 |  16236499    2959270   56110789   13539831   14504116 | 103350505 
       150 |  17365281    2993350   54777156   14198175   14131636 | 103465598 
       151 |  17847884    2714062   56108137   13438454   13461501 | 103570038 
       152 |  18190926    2711783   54718933   13589573   14254505 | 103465720 
       153 |  18178409    2531671   55990258   13409247   14044767 | 104154352 
       154 |  16870943    2215685   56010651   14887705   14522141 | 104507125 
       155 |  16927372    2709488   55303073   14242081   14170475 | 103352489 
       156 |  16555007    2780497   55359342   14453651   16135348 | 105283845 
       157 |  17027921    2673071   54538453   14180254   16407273 | 104826972 
       158 |  15896339    2761547   55125411   14010309   18605081 | 106398687 
       159 |  16102321    2887869   53868694   13679003   18211702 | 104749589 
       160 |  16056728    2322032   54766411   13246659   18255908 | 104647738 
       161 |  15602936    2543873   56056691   12508855   17934178 | 104646533 
       162 |  15473492    2041354   54389443   13016981   18923553 | 103844823 
       163 |  16465236    2474769   52797999   13867590   17497865 | 103103459 
       164 |  16117315    2585749   53033895   12694091   17945360 | 102376410 
       165 |  14966004    2386437   53354804   15181865   16980357 | 102869467 
       166 |  14515073    2570225   52467985   13340800   18070735 | 100964818 
       167 |  15014202    1829218   52865327   14090879   15196254 |  98995880 
       168 |  14808171    2284145   53648717   14926512   15317371 | 100984916 
       169 |  15920910    1798951   53581127   14728707   14798435 | 100828130 
       170 |  15663978    1979072   53334707   13882187   15183773 | 100043717 
       171 |  15339138    1841166   53275008   14498358   12425396 |  97379066 
       172 |  15508791    2291916   54854559   15689924   10106963 |  98452153 
       173 |  15296306    2079268   54463654   15709308   11104802 |  98653338 
       174 |  14681515    2037706   53396066   13824986   10780725 |  94720998 
       175 |  14840295    2087365   52861773   13470090    9615436 |  92874959 
       176 |  15052472    1655608   52379748   12781878    8986064 |  90855770 
       177 |  14888508    1886569   50261036   13240271    8484657 |  88761041 
       178 |  14295436    1983246   49859417   13500792    7903014 |  87541905 
       179 |  13685180    2362642   48421613   13686985    6986478 |  85142898 
       180 |  13342495    1975155   48815348   14195875    6724886 |  85053759 
       181 |  12637303    2366537   49754839   13659489    7265957 |  85684125 
       182 |  13055185    2341033   50122572   11951988    7002864 |  84473642 
       183 |  12588508    2389703   50113189   12811064    5861219 |  83763683 
       184 |  11811202    2578824   48732664   12146117    5452841 |  80721648 
       185 |  12046232    1841679   46786847   13284012    5862999 |  79821769 
       186 |  11923195    2114989   45815772   12640085    5056202 |  77550243 
       187 |  12271112    1682716   46582944   12936301    4840994 |  78314067 
       188 |  12082522    2051632   45903471   12272208    4897402 |  77207235 
       189 |  11314705    1809653   46304860   12218495    5572730 |  77220443 
       190 |  11413392    2913832   44706541   11426628    5347140 |  75807533 
       191 |  11292406    4341698   42882161    9120198    6106142 |  73742605 
       192 |  10185899    2924596   43568259   10153524    4954762 |  71787040 
       193 |   9716722    2073127   43649593   10061536    5957506 |  71458484 
       194 |   9308385    2320177   42669316    9302265    5473730 |  69073873 
       195 |   8956300    2536312   43553627    9241850    4318872 |  68606961 
       196 |   8525443    2024785   42122979    9534795    5241718 |  67449720 
       197 |   9273795    2021024   41176544    8834720    4059547 |  65365630 
       198 |  10428123    1982491   38066190    7814004    5035651 |  63326459 
       199 |  10053983    2649947   38018637    6880567    3921919 |  61525053 
       200 |   9323542    2990647   38813433    5946803    4030213 |  61104638 
       201 |  10134876    2502882   39309414    5525118    4275179 |  61747469 
-----------+-------------------------------------------------------+----------
     Total |1105417241  171184493 3719337859  974426569  657579928 |6627946090 
