
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  16931551   68015868   61508461   27189151   16336028 | 189981059 
       131 |  17519745   68302029   61350306   28633062   14131809 | 189936951 
       132 |  17644474   69384063   64859031   28691686   13218645 | 193797899 
       133 |  17685579   67414230   65290148   30701792   14124438 | 195216187 
       134 |  17393285   64423446   65150378   33155426   15270499 | 195393034 
       135 |  17417427   63273075   63706729   32663136   15935377 | 192995744 
       136 |  16965395   66296653   63876334   31116933   15492899 | 193748214 
       137 |  16460877   61550869   66272884   33737199   16153381 | 194175210 
       138 |  17154179   61308584   69525570   31212195   16345676 | 195546204 
       139 |  16451887   62354207   71409784   31055443   12984923 | 194256244 
       140 |  16457945   65525311   71767034   29327945   13867833 | 196946068 
       141 |  16916567   60068193   74185335   32952241   13857437 | 197979773 
       142 |  17701319   58357641   75541761   32484397   15592280 | 199677398 
       143 |  16378506   59530163   78277905   30691960   16724715 | 201603249 
       144 |  16130685   59339141   78396138   30100541   17921764 | 201888269 
       145 |  16448815   53702901   78946031   30506194   23384343 | 202988284 
       146 |  15086938   50789142   80065984   28318954   28560344 | 202821362 
       147 |  15452897   51090881   82101522   27684982   28350305 | 204680587 
       148 |  15264903   52611743   80372268   27646254   26343489 | 202238657 
       149 |  15115529   51317574   79823398   27523267   29787244 | 203567012 
       150 |  15275279   49542052   79747078   25476016   33204581 | 203245006 
       151 |  15396683   48774912   81868750   24898408   32489382 | 203428135 
       152 |  14451241   48840387   82050628   25739230   32497629 | 203579115 
       153 |  15147486   44937770   82980963   26384457   33667054 | 203117730 
       154 |  13869525   42481523   82247054   25223281   36156110 | 199977493 
       155 |  13794810   41009533   82801181   27466303   33618949 | 198690776 
       156 |  13064571   43684442   81777547   27278333   33830630 | 199635523 
       157 |  14225206   41263090   84067529   25025372   37109298 | 201690495 
       158 |  14901151   38677068   83671660   25126630   39204330 | 201580839 
       159 |  13070544   38751733   83514627   24991866   37572777 | 197901547 
       160 |  13657182   39578839   82287831   24702862   38065959 | 198292673 
       161 |  13169968   36288272   81306321   23176973   42287617 | 196229151 
       162 |  12691547   34773898   80575832   21190720   44267869 | 193499866 
       163 |  12653793   34722203   81387056   21373371   42210668 | 192347091 
       164 |  13791677   37678895   78128133   21696591   39499582 | 190794878 
       165 |  13152908   33320176   79508058   21596352   43869638 | 191447132 
       166 |  12747704   31244374   80761362   22186864   41398469 | 188338773 
       167 |  13400386   32845558   81644942   21556733   36254131 | 185701750 
       168 |  14379169   34064284   79300088   21401606   35991813 | 185136960 
       169 |  13679438   32635015   82067722   22482215   36256544 | 187120934 
       170 |  14149233   32139726   82294839   20501312   36184830 | 185269940 
       171 |  13556663   32364306   80350935   21879779   34033443 | 182185126 
       172 |  12532472   34838476   77675305   24887856   30948137 | 180882246 
       173 |  12007666   31085886   78410862   23866489   33464790 | 178835693 
       174 |  11495863   31534238   76417190   23552003   31257492 | 174256786 
       175 |  12203685   30804630   75383101   24625077   29353407 | 172369900 
       176 |  11482603   32589039   73411384   25686521   26192790 | 169362337 
       177 |  12850608   31902085   72753282   23425819   26254436 | 167186230 
       178 |  12442638   32405887   71899024   23766940   25441167 | 165955656 
       179 |  12421457   32686215   70959583   24283327   23186992 | 163537574 
       180 |  12528632   33358664   71364671   22972890   21266076 | 161490933 
       181 |  12350417   31404702   71975144   25310610   22490385 | 163531258 
       182 |  11628049   32762810   70025364   24465735   21856877 | 160738835 
       183 |  11551084   30945440   70507771   24996401   19424812 | 157425508 
       184 |  11362133   32600014   66855522   25051031   17994281 | 153862981 
       185 |  11462888   30436460   68992957   24845398   17828106 | 153565809 
       186 |  10955908   30806048   67147733   24430108   17179680 | 150519477 
       187 |  11235334   28991848   66644447   25385487   18279857 | 150536973 
       188 |  10626956   30017629   65834619   23428678   17730570 | 147638452 
       189 |  11290781   27882624   64223089   24137538   18213016 | 145747048 
       190 |  10433490   28775960   63479557   23478989   19138177 | 145306173 
       191 |   9505939   37401487   59201781   19869181   16256717 | 142235105 
       192 |   9894279   30888261   61056726   20165916   18966639 | 140971821 
       193 |   9104280   28209987   59850832   22896760   20700635 | 140762494 
       194 |  10274522   27644389   57962381   21237515   19335472 | 136454279 
       195 |  10651729   26749409   57890969   21521241   17917727 | 134731075 
       196 |  11099762   26271777   57358284   22486356   16605140 | 133821319 
       197 |  11672944   26184604   55718038   22152765   15745799 | 131474150 
       198 |  12236510   26620024   52775160   21007139   15902836 | 128541669 
       199 |  11623386   26530890   53732493   18741964   14346866 | 124975599 
       200 |  11581809   25658867   55631720   14510007   14398185 | 121780588 
       201 |  10585013   25658701   58414219   13786947   13541135 | 121986015 
-----------+-------------------------------------------------------+----------
     Total | 977897504 2967920821 5200320345 1807720720 1805272931 | 1.276e+10 
