
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  17159557   69291791   62839069   27680751   16476250 | 193447418 
       131 |  17868064   69060914   62548774   29248222   14139507 | 192865481 
       132 |  17885622   70277401   66174546   29337520   13529298 | 197204387 
       133 |  18026049   68300975   66704316   31571891   14336721 | 198939952 
       134 |  17694460   65598166   66176228   34167684   15722641 | 199359179 
       135 |  17844977   64257413   65456671   33617706   16047171 | 197223938 
       136 |  17342002   67271645   65391675   32190230   15719993 | 197915545 
       137 |  16804512   62464782   67793885   34612285   16638999 | 198314463 
       138 |  17468221   62588703   71066889   32052688   16878242 | 200054743 
       139 |  16877190   63665251   72752178   31852229   13358700 | 198505548 
       140 |  16663432   66878798   73074093   30074822   14267732 | 200958877 
       141 |  17407359   61086579   75691800   33579850   14473104 | 202238692 
       142 |  18005682   59425668   76825073   33096388   16153461 | 203506272 
       143 |  16670671   60703755   79819126   31419818   17396668 | 206010038 
       144 |  16660247   60003367   79580313   31107745   18630308 | 205981980 
       145 |  16722353   54665930   80107705   31517653   24061858 | 207075499 
       146 |  15310847   51616568   81850647   29106616   29197158 | 207081836 
       147 |  15722446   51640854   84010539   28658574   29387640 | 209420053 
       148 |  15576365   53172233   82428476   28694490   27281698 | 207153262 
       149 |  15397966   52217562   81503515   28590809   30714149 | 208424001 
       150 |  15580885   49869991   81354364   26441694   33827044 | 207073978 
       151 |  15598829   49258315   83944640   25528845   32944732 | 207275361 
       152 |  14722207   49453668   83862247   26171881   33053608 | 207263611 
       153 |  15442188   45575261   84615784   27082274   34500865 | 207216372 
       154 |  14187314   43008961   83956177   25779983   36934969 | 203867404 
       155 |  14101765   41347149   83929640   28147072   34238170 | 201763796 
       156 |  13331830   44028720   82826263   27860844   34490276 | 202537933 
       157 |  14458430   41676645   85053600   25669149   37859540 | 204717364 
       158 |  15076624   38951397   84683368   25717679   39990226 | 204419294 
       159 |  13171354   39201905   84794030   25360198   38318442 | 200845929 
       160 |  13791328   40004002   83663060   25217112   38798627 | 201474129 
       161 |  13343973   36344380   82591908   23490632   43014610 | 198785503 
       162 |  12954032   34878648   81920829   21580266   44871830 | 196205605 
       163 |  12915633   34952506   82397907   21710062   42792427 | 194768535 
       164 |  13923428   37956326   79164005   22062590   40180551 | 193286900 
       165 |  13165979   33589327   80272057   21755579   44303588 | 193086530 
       166 |  12760787   31500088   81553125   22601847   41981219 | 190397066 
       167 |  13536075   33268953   82137035   21879399   37045843 | 187867305 
       168 |  14382279   34541695   80369611   22007567   36527345 | 187828497 
       169 |  13696620   32774338   82758733   23185069   36439668 | 188854428 
       170 |  14224352   32808102   83209977   21253789   36595205 | 188091425 
       171 |  13762473   32686788   81404433   22387626   34608292 | 184849612 
       172 |  12642873   34862940   78553594   25165926   31338247 | 182563580 
       173 |  12134996   31186994   79505877   24255074   33993076 | 181076017 
       174 |  11675807   31739898   77465216   23987325   31496459 | 176364705 
       175 |  12353462   30950763   76508797   25199767   29534219 | 174547008 
       176 |  11589874   33077200   74444779   26125891   26632470 | 171870214 
       177 |  13108531   32276632   73399985   23714337   26837385 | 169336870 
       178 |  12611238   32771606   72356887   23946578   25981619 | 167667928 
       179 |  12534931   32889050   71505715   24739541   23813919 | 165483156 
       180 |  12528632   33494033   72295933   23085825   21767786 | 163172209 
       181 |  12415409   31645778   72475768   25825940   22765210 | 165128105 
       182 |  11684935   33080817   71068934   24827324   22298486 | 162960496 
       183 |  11626574   31203904   71210148   25409338   19920846 | 159370810 
       184 |  11513681   32915747   67635365   25803545   18201697 | 156070035 
       185 |  11556431   30931135   69979894   25559364   18105108 | 156131932 
       186 |  11064211   31177584   68188122   24966116   17623719 | 153019752 
       187 |  11336040   29534252   67550830   25747640   18653299 | 152822061 
       188 |  10646657   30084560   66824654   23694816   18220854 | 149471541 
       189 |  11258870   28207160   64942456   24465353   18487173 | 147361012 
       190 |  10445884   29045009   64237097   23667910   19410931 | 146806831 
       191 |   9649101   37673071   59893080   20055381   16606691 | 143877324 
       192 |   9996216   31198336   61672641   20323218   19465628 | 142656039 
       193 |   9255425   28677073   60332992   23298352   21062335 | 142626177 
       194 |  10753341   28088393   58380943   21451379   19732958 | 138407014 
       195 |  10708198   26823983   58716965   21855298   18433447 | 136537891 
       196 |  11143695   26715998   58622634   23016893   17056430 | 136555650 
       197 |  11695493   26465230   57044220   22371029   16185176 | 133761148 
       198 |  12317358   26567404   53055683   21206933   16247717 | 129395095 
       199 |  11799583   26552518   54322656   19035328   14514630 | 126224715 
       200 |  12012133   25613571   56560129   15142741   14592123 | 123920697 
       201 |  11066707   25658470   59415344   14154104   13877304 | 124171929 
-----------+-------------------------------------------------------+----------
     Total | 992362693 3002974629 5280425649 1847167394 1840585317 | 1.296e+10 
