
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  20602796    2809056   56800580   14990295    3528788 |  98731515 
       131 |  18853426    2475204   55648028   16703682    2879055 |  96559395 
       132 |  18738821    2062876   58801785   17666676    3242549 | 100512707 
       133 |  19689724    2338136   56145141   18494310    2642646 |  99309957 
       134 |  19985929    2132569   54375620   18942787    3014447 |  98451352 
       135 |  20094213    1511024   53723782   19568417    3252242 |  98149678 
       136 |  20871308    2387076   54548949   18938703    2757835 |  99503871 
       137 |  20521417    2636647   54333668   19479717    3041607 | 100013056 
       138 |  20347515    2672061   57179619   17224007    3371690 | 100794892 
       139 |  20088400    2604259   59432133   17054166    2877949 | 102056907 
       140 |  20515861    2315007   60460122   16817302    3115102 | 103223394 
       141 |  20512996    2669644   61329218   16550937    3348281 | 104411076 
       142 |  20780253    2373827   60110498   16890624    4164662 | 104319864 
       143 |  20666897    2524042   58369026   17113143    5158243 | 103831351 
       144 |  21309919    2867956   58996241   15466351    6846793 | 105487260 
       145 |  20946309    2937279   57501689   14160996    8241167 | 103787440 
       146 |  18357770    2598219   57798567   13286970   12621403 | 104662929 
       147 |  17934425    2974766   56730842   14416970   13889918 | 105946921 
       148 |  16966149    3498383   55290420   14236680   14672557 | 104664189 
       149 |  16375965    3186167   56975658   13892512   14796885 | 105227187 
       150 |  17459424    3090178   55402919   14654478   14598555 | 105205554 
       151 |  17889240    2830086   57000139   13678387   13752807 | 105150659 
       152 |  18259042    2733665   56080984   13805157   14591187 | 105470035 
       153 |  18294298    2549587   57165707   13576243   14381307 | 105967142 
       154 |  16965387    2314695   56815398   15170896   14929945 | 106196321 
       155 |  17069039    2709488   56077813   14477263   14935195 | 105268798 
       156 |  16710837    2916424   55857629   14758876   16768647 | 107012413 
       157 |  17180606    2784888   54948001   14871169   16600733 | 106385397 
       158 |  15947209    2830901   55736455   14289002   18905660 | 107709227 
       159 |  16175888    2963888   54474192   13929066   18725243 | 106268277 
       160 |  16231990    2428896   55121159   13712005   18453858 | 105947908 
       161 |  15633704    2611971   56488613   12792180   18443791 | 105970259 
       162 |  15504633    2096982   55119760   13069711   19540376 | 105331462 
       163 |  16594401    2474769   53226502   13929001   17969300 | 104193973 
       164 |  16186280    2614338   53500319   12857463   18259105 | 103417505 
       165 |  15034486    2551710   53625644   15229758   17123145 | 103564743 
       166 |  14567738    2646176   52795858   13404519   18381133 | 101795424 
       167 |  15254761    1829218   53316990   14214052   15472217 | 100087238 
       168 |  14958838    2298857   54311174   15056632   15418608 | 102044109 
       169 |  16038474    1832579   54089999   15024534   14868725 | 101854311 
       170 |  15758512    2057392   53669502   14258254   15344564 | 101088224 
       171 |  15529817    1917796   53732637   14859360   12517067 |  98556677 
       172 |  15597502    2312707   55263685   15825581   10346563 |  99346038 
       173 |  15426918    2187373   54787761   15919902   11361243 |  99683197 
       174 |  14765686    2037706   53625483   14041662   10961578 |  95432115 
       175 |  14921754    2087365   53184108   13913180    9724261 |  93830668 
       176 |  15133452    1734765   52753767   13048108    9051395 |  91721487 
       177 |  14950363    1902249   50740065   13442598    8508908 |  89544183 
       178 |  14409571    2000944   50201115   13578289    8187399 |  88377318 
       179 |  13856447    2428564   48855695   13890755    7156770 |  86188231 
       180 |  13545128    2021082   49314519   14491532    6867368 |  86239629 
       181 |  12820115    2400709   50126302   13963309    7436402 |  86746837 
       182 |  13248285    2476804   50377015   12265912    7167278 |  85535294 
       183 |  12835140    2515362   50440100   13043840    5969821 |  84804263 
       184 |  11895304    2751983   49093915   12179546    5481109 |  81401857 
       185 |  12252400    1871339   47064813   13353800    6023664 |  80566016 
       186 |  12053345    2292369   46081436   12708570    5087695 |  78223415 
       187 |  12368226    1859834   47008539   13037675    4879303 |  79153577 
       188 |  12108033    2210190   46226564   12460378    4897402 |  77902567 
       189 |  11380700    1973238   46791596   12311200    5672816 |  78129550 
       190 |  11529872    2997974   45102393   11453777    5484486 |  76568502 
       191 |  11426872    4441750   43024864    9120469    6332686 |  74346641 
       192 |  10360483    3025265   43817007   10333708    5096216 |  72632679 
       193 |  10001102    2095387   43882345   10329638    6096904 |  72405376 
       194 |   9471715    2510112   43028909    9509543    5537107 |  70057386 
       195 |   9016103    2645369   43945734    9575519    4508009 |  69690734 
       196 |   8662173    2208323   42423076    9534795    5266515 |  68094882 
       197 |   9512321    2021024   41348384    8834720    4095650 |  65812099 
       198 |  10595561    2009374   38170571    7849984    5085677 |  63711167 
       199 |  10107314    2705949   38219247    7007106    3921919 |  61961535 
       200 |   9371357    2990647   39035547    6003021    4159565 |  61560137 
       201 |  10134876    2538525   39466400    5754719    4426436 |  62320956 
-----------+-------------------------------------------------------+----------
     Total |1117162815  177912964 3756509935  992296087  672237132 |6716118933 
