
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  11681982    1751194   35624971   12473022    2855042 |  64386211 
       131 |  12314027    1710351   34543570   14483625    2185156 |  65236729 
       132 |  12050673    1923671   33421369   15707699    2616539 |  65719951 
       133 |  11474133    1700745   35700809   15968539    3743219 |  68587445 
       134 |  11607503    2260299   35260600   16063634    2761076 |  67953112 
       135 |  11416854    2095811   34370484   16773352    2963038 |  67619539 
       136 |  11005413    2260771   34289251   16214264    2873448 |  66643147 
       137 |  10817483    2146902   33597618   16280824    2529231 |  65372058 
       138 |  10724510    2643994   34313274   16253460    2935668 |  66870906 
       139 |  11404992    2629797   34494617   15869364    2400801 |  66799571 
       140 |  11288755    2097735   34336291   16438313    2716933 |  66878027 
       141 |  11458078    2217620   34967574   16808681    2898969 |  68350922 
       142 |  11008018    2692552   35798874   16458480    3675356 |  69633280 
       143 |  10756001    2138261   34999226   15336618    4945925 |  68176031 
       144 |  10212741    2419766   35747443   14947541    5863226 |  69190717 
       145 |  10447801    2303144   35708864   15475152    8159695 |  72094656 
       146 |   9946224    2012766   34868461   13745520   10851211 |  71424182 
       147 |  10708979    1765628   32999198   12669565   11882367 |  70025737 
       148 |  10835869    2751384   33129780   12722146   10452385 |  69891564 
       149 |   9881060    2739069   33034736   12585336   11445829 |  69686030 
       150 |   9320652    2570688   31801628   11808620   11968086 |  67469674 
       151 |   9591968    2292272   31392707   12702948   11162205 |  67142100 
       152 |   8248056    2019713   33264711   11952001   11797706 |  67282187 
       153 |   7826565    1907871   32989639   11826350   12488154 |  67038579 
       154 |   8553293    1905880   28942014   11330022   12456197 |  63187406 
       155 |   7894214    1916116   30137445   12038939   12112584 |  64099298 
       156 |   7196614    1770132   30432136   12120701   11932647 |  63452230 
       157 |   7054191    1606420   30416377   11079783   13709203 |  63865974 
       158 |   7245333    2013234   30401535    9757456   13308972 |  62726530 
       159 |   6972063    1385917   28600117    9221105   13521056 |  59700258 
       160 |   7301050    2259821   27580130    8665057   13805785 |  59611843 
       161 |   7207597    2224646   25391829    8303022   14912644 |  58039738 
       162 |   6657751    2026650   26348264    8538738   13501760 |  57073163 
       163 |   7195662    2028828   25990803    8530378   12802748 |  56548419 
       164 |   7170863    2284810   24866350    8784241   12405052 |  55511316 
       165 |   6371824    1086938   25258846   10241709   12566409 |  55525726 
       166 |   6150112    1962743   25070313    9224561   11621178 |  54028907 
       167 |   5940095    2028090   25466213    8881042   10992387 |  53307827 
       168 |   6655115    2206005   23917919    8957496    9650970 |  51387505 
       169 |   6477399    1644786   24479835    9152838    9064443 |  50819301 
       170 |   6586135    1527712   23814677    8685431    9461017 |  50074972 
       171 |   6574622    1256980   24217539   10101276    8239467 |  50389884 
       172 |   6730801    1451802   23178713   10179237    7606286 |  49146839 
       173 |   6411437    1228051   23230985    8996416    7485925 |  47352814 
       174 |   5543157     945633   24511537    8966442    7169862 |  47136631 
       175 |   6055585    1181119   24877196    8674913    5944853 |  46733666 
       176 |   5670552     638909   25385076    8528188    6055650 |  46278375 
       177 |   5899180     795860   23957879    8346266    6035889 |  45035074 
       178 |   5838657    1766582   23544268    8642627    4889831 |  44681965 
       179 |   5348468    1501223   23317311    8585772    5505733 |  44258507 
       180 |   5173411    1599414   22841393    8634636    5042267 |  43291121 
       181 |   4431908    1125445   23238157    8857060    4703502 |  42356072 
       182 |   4940436    1082738   23036136    9114585    4240650 |  42414545 
       183 |   5362216    1509796   22521558    7735119    3579789 |  40708478 
       184 |   5648021    1241532   21588136    7837095    3924004 |  40238788 
       185 |   5943591    1040062   20139455    8009879    4213716 |  39346703 
       186 |   6674819     875865   20498361    7597053    3751994 |  39398092 
       187 |   6032215    1127141   20451234    8692558    3335172 |  39638320 
       188 |   6024987    1400062   19776852    7531718    3376431 |  38110050 
       189 |   5659365    1517994   18925441    6996000    2919593 |  36018393 
       190 |   5361397    1483753   19080932    6833287    3247145 |  36006514 
       191 |   4576135    2941545   19031591    4446602    4148563 |  35144436 
       192 |   4540647    1725636   18550074    5876966    4727028 |  35420351 
       193 |   3805085    1978078   19493208    6567543    3644929 |  35488843 
       194 |   3597275    2802068   16431307    5777408    4011907 |  32619965 
       195 |   3409174    1453256   16767811    5444689    3513850 |  30588780 
       196 |   2890168    1545638   16110390    6261310    3327581 |  30135087 
       197 |   3332772    2243459   15452884    5597634    3376444 |  30003193 
       198 |   3489990    1688769   15887955    4883609    3746522 |  29696845 
       199 |   3342825    1343946   17284932    4859807    3088512 |  29920022 
       200 |   2911633    2076965   17693804    4883549    2021773 |  29587724 
       201 |   2723870    1543280   18984941    3193413    2417043 |  28862547 
-----------+-------------------------------------------------------+----------
     Total | 528602047  131043333 1917777554  741730230  495288228 |3814441392 
