
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  33318558    4729596   96070908   28918762    6834105 | 169871929 
       131 |  32016242    4384650   92855333   32791736    5481416 | 167529377 
       132 |  31730287    4395347   94526179   34676888    6068793 | 171397494 
       133 |  32163428    4427169   93796059   35722471    6657054 | 172766181 
       134 |  32687781    4797593   91734347   36267245    5875446 | 171362412 
       135 |  32437802    3881814   90525857   37415287    6644547 | 170905307 
       136 |  32778672    4810086   91051657   36363818    5931951 | 170936184 
       137 |  32184302    5152649   90332668   37121282    5900601 | 170691502 
       138 |  32066951    5734289   93843469   34811861    6558765 | 173015335 
       139 |  32440230    5480736   96382170   34138070    5577677 | 174018883 
       140 |  32695178    4678313   97146725   34392159    6257804 | 175170179 
       141 |  32836668    5215046   98926451   34297070    6729630 | 178004865 
       142 |  32751817    5244274   98554539   34418521    8257532 | 179226683 
       143 |  32301328    5042479   95684265   33588318   10587025 | 177203415 
       144 |  32497533    5790581   96709073   31194602   12903470 | 179095259 
       145 |  32367245    5645783   95034094   30199426   16897224 | 180143772 
       146 |  29054346    4969906   95261139   27343880   24521288 | 181150559 
       147 |  29349110    5040072   92438561   27644224   26717369 | 181189336 
       148 |  28382878    6663366   91016490   27454566   25990212 | 179507512 
       149 |  26860852    6238306   92233949   27334988   26886897 | 179554992 
       150 |  27633484    5865502   89876861   26976541   27737826 | 178090214 
       151 |  28241629    5289516   90583556   27089459   25655706 | 176859866 
       152 |  27257357    4961009   91665352   26581335   27111343 | 177576396 
       153 |  27002882    4772731   92223303   26086847   28135797 | 178221560 
       154 |  26539707    4506952   88049606   27488098   28583194 | 175167557 
       155 |  25783723    4797244   88233384   27688115   27818669 | 174321135 
       156 |  24399216    4794630   88185265   27994818   30018854 | 175392783 
       157 |  24867063    4466394   87520340   27054585   31655775 | 175564157 
       158 |  23795783    5187678   88227629   24651095   33042025 | 174904210 
       159 |  23911243    4931594   84876378   24178276   32946367 | 170843858 
       160 |  24148915    5181001   84303297   23290791   33538931 | 170462935 
       161 |  23548379    5235676   83534878   21816196   34715499 | 168850628 
       162 |  22736751    4498712   83074127   22444101   34089665 | 166843356 
       163 |  24348044    4845242   80684095   23125054   31941466 | 164943901 
       164 |  23943426    5103846   80185465   22167209   32021773 | 163421719 
       165 |  21987313    3868661   80487641   26035657   31106282 | 163485554 
       166 |  21284605    4701127   79584713   23124271   31243147 | 159937863 
       167 |  21594094    4000894   80370947   23843306   27721012 | 157530253 
       168 |  21866325    4705702   80287567   24811402   26164392 | 157835388 
       169 |  22686322    3691570   80230091   25170774   25145684 | 156924441 
       170 |  22795517    3740866   79004310   23856127   25911336 | 155308156 
       171 |  22551880    3290753   80056663   25975038   21929827 | 153804161 
       172 |  22772489    4087128   80372781   26908660   18882947 | 153024005 
       173 |  22310523    3667219   79869813   25730535   19948973 | 151527063 
       174 |  20890186    3224520   80101891   23591183   19227343 | 147035123 
       175 |  21682394    3482744   79759130   23182050   16419167 | 144525485 
       176 |  21595258    2625461   80352936   22179038   15884780 | 142637473 
       177 |  21469285    2887413   76741771   22363167   15540649 | 139002285 
       178 |  21108061    3960576   75942161   22954090   13972930 | 137937818 
       179 |  20085839    4026242   74122134   23255007   13459392 | 134948614 
       180 |  19503073    3919011   74299871   24027163   12499219 | 134248337 
       181 |  18155610    3626528   75554267   23636039   12779473 | 133751917 
       182 |  18915487    3717708   75181022   22297869   12142887 | 132254973 
       183 |  18813034    4356014   75169450   21651045   10117220 | 130106763 
       184 |  18186805    4154303   72490359   21370739   10133652 | 126335858 
       185 |  18847158    3206323   69129043   22629558   10689083 | 124501165 
       186 |  19170217    3247537   68741530   21331418    9741244 | 122231946 
       187 |  18824940    3234752   69832104   23079268    8535201 | 123506265 
       188 |  18527955    3747881   68270385   21295238    9077253 | 120918712 
       189 |  17552496    3803540   68009431   20254836    9420031 | 119040334 
       190 |  17490900    5074233   66237398   19195046    9503697 | 117501274 
       191 |  16659060    8265761   64281753   14733420   11043523 | 114983517 
       192 |  15544990    5048689   64643246   16921010   10715178 | 112873113 
       193 |  14391691    4447322   65433906   17782921   10285714 | 112341554 
       194 |  13535031    5601041   61532283   16207895   10067504 | 106943754 
       195 |  13035654    4450458   62510275   15681794    8592893 | 104271074 
       196 |  12151698    3953451   59961910   16555800    9275968 | 101898827 
       197 |  13555294    4338944   58192855   15160039    7890523 |  99137655 
       198 |  14668714    3723891   55302536   13128451    9304075 |  96127667 
       199 |  14332885    4125683   56366858   12545592    7217824 |  94588842 
       200 |  12699346    5179490   57891449   11574805    6705945 |  94051035 
       201 |  13112132    4648635   59809386    9606824    7055475 |  94232452 
-----------+-------------------------------------------------------+----------
     Total |1695433071  328591853 5821473335 1798374769 1221643139 | 1.087e+10 
