
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |     2,046        279      5,243      1,444        357 |     9,369 
       131 |     1,961        273      5,111      1,525        308 |     9,178 
       132 |     1,905        297      5,075      1,462        316 |     9,055 
       133 |     1,925        288      4,988      1,513        299 |     9,013 
       134 |     2,006        290      5,122      1,531        317 |     9,266 
       135 |     2,085        289      5,314      1,596        318 |     9,602 
       136 |     2,071        290      5,200      1,535        303 |     9,399 
       137 |     2,066        300      5,181      1,551        285 |     9,383 
       138 |     2,155        290      5,378      1,500        315 |     9,638 
       139 |     2,205        274      5,533      1,524        289 |     9,825 
       140 |     2,150        277      5,516      1,493        311 |     9,747 
       141 |     2,131        284      5,606      1,441        335 |     9,797 
       142 |     2,103        264      5,589      1,457        384 |     9,797 
       143 |     2,089        271      5,518      1,419        468 |     9,765 
       144 |     2,024        278      5,333      1,363        576 |     9,574 
       145 |     1,947        271      5,203      1,281        753 |     9,455 
       146 |     1,779        267      5,242      1,158      1,010 |     9,456 
       147 |     1,758        260      5,196      1,165      1,100 |     9,479 
       148 |     1,860        328      5,357      1,206      1,095 |     9,846 
       149 |     1,850        311      5,415      1,224      1,129 |     9,929 
       150 |     1,843        298      5,359      1,196      1,222 |     9,918 
       151 |     1,816        263      5,309      1,247      1,175 |     9,810 
       152 |     1,771        289      5,211      1,241      1,175 |     9,687 
       153 |     1,770        267      5,178      1,217      1,206 |     9,638 
       154 |     1,709        274      5,147      1,216      1,269 |     9,615 
       155 |     1,643        274      5,047      1,232      1,277 |     9,473 
       156 |     1,583        279      4,957      1,199      1,295 |     9,313 
       157 |     1,584        270      4,782      1,150      1,366 |     9,152 
       158 |     1,596        288      4,916      1,095      1,475 |     9,370 
       159 |     1,544        282      4,773      1,076      1,524 |     9,199 
       160 |     1,557        280      4,721      1,028      1,495 |     9,081 
       161 |     1,535        288      4,667        989      1,537 |     9,016 
       162 |     1,542        263      4,583        943      1,572 |     8,903 
       163 |     1,562        264      4,598        995      1,526 |     8,945 
       164 |     1,551        272      4,552      1,042      1,500 |     8,917 
       165 |     1,504        235      4,596      1,121      1,469 |     8,925 
       166 |     1,490        273      4,500      1,083      1,505 |     8,851 
       167 |     1,479        232      4,458      1,137      1,355 |     8,661 
       168 |     1,473        243      4,386      1,159      1,230 |     8,491 
       169 |     1,488        226      4,397      1,157      1,205 |     8,473 
       170 |     1,432        229      4,374      1,118      1,202 |     8,355 
       171 |     1,397        199      4,385      1,206      1,009 |     8,196 
       172 |     1,372        225      4,235      1,203        855 |     7,890 
       173 |     1,363        198      4,318      1,176        883 |     7,938 
       174 |     1,322        181      4,335      1,106        891 |     7,835 
       175 |     1,335        207      4,268      1,089        832 |     7,731 
       176 |     1,319        189      4,259      1,133        749 |     7,649 
       177 |     1,304        200      4,214      1,100        719 |     7,537 
       178 |     1,343        220      4,292      1,064        710 |     7,629 
       179 |     1,305        205      4,236      1,131        626 |     7,503 
       180 |     1,263        226      4,191      1,166        575 |     7,421 
       181 |     1,229        199      4,289      1,118        600 |     7,435 
       182 |     1,248        213      4,327      1,077        600 |     7,465 
       183 |     1,258        219      4,372      1,112        524 |     7,485 
       184 |     1,188        209      4,305      1,063        521 |     7,286 
       185 |     1,229        216      4,307      1,135        493 |     7,380 
       186 |     1,243        229      4,385      1,094        508 |     7,459 
       187 |     1,244        195      4,333      1,113        477 |     7,362 
       188 |     1,193        225      4,200      1,066        469 |     7,153 
       189 |     1,175        205      4,175      1,017        466 |     7,038 
       190 |     1,138        268      4,015        885        431 |     6,737 
       191 |     1,053        364      3,695        712        455 |     6,279 
       192 |     1,009        241      3,697        768        410 |     6,125 
       193 |     1,000        215      3,665        785        369 |     6,034 
       194 |       913        235      3,440        709        384 |     5,681 
       195 |       889        192      3,339        667        322 |     5,409 
       196 |       795        179      3,165        668        317 |     5,124 
       197 |       793        197      3,196        654        306 |     5,146 
       198 |       816        178      3,164        589        319 |     5,066 
       199 |       847        187      3,267        524        284 |     5,109 
       200 |       797        209      3,256        467        263 |     4,992 
       201 |       786        183      3,242        413        264 |     4,888 
-----------+-------------------------------------------------------+----------
     Total |   108,754     17,878    329,198     81,039     55,479 |   592,348 
