
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  22947688   79642323   94187267   35125545   16360908 | 248263731 
       131 |  22920525   78491045   93106795   38923537   14894309 | 248336211 
       132 |  21546096   83131300   90717725   40211438   13678199 | 249284758 
       133 |  22074989   81070945   92749057   44222601   14571949 | 254689541 
       134 |  22132739   79552108   94695452   40481738   17051225 | 253913262 
       135 |  22241726   77895141   95934851   46181712   14068379 | 256321809 
       136 |  22299543   77952993   96293864   46333062   14416223 | 257295685 
       137 |  23336012   75308556  103274950   45638624   15907177 | 263465319 
       138 |  24096413   75564541  107499498   39786307   18256725 | 265203484 
       139 |  23636752   75007468  109586224   43053216   16499963 | 267783623 
       140 |  24052577   75600186  111095574   41531626   16698974 | 268978937 
       141 |  24272764   73730774  114338178   43769815   17374151 | 273485682 
       142 |  23484749   72961718  116170345   42590831   20187621 | 275395264 
       143 |  24665901   70460438  116001047   41899201   20037337 | 273063924 
       144 |  24097150   72224893  116701626   40900770   19963957 | 273888396 
       145 |  24087766   68728646  116065349   41020045   25023427 | 274925233 
       146 |  21609903   66978809  117116044   38200588   29686677 | 273592021 
       147 |  21682800   65525763  117630493   36532135   31356300 | 272727491 
       148 |  21172281   66204531  118940514   37684267   29796809 | 273798402 
       149 |  21279647   63248332  121534219   35901688   32293223 | 274257109 
       150 |  20390760   62618977  120732013   37531857   34828836 | 276102443 
       151 |  20374609   60377408  117589788   36365997   36457225 | 271165027 
       152 |  20835188   60773427  115692189   36911183   34916502 | 269128489 
       153 |  21714110   58142931  117290121   37337838   36306073 | 270791073 
       154 |  21283129   57828932  114653731   37131544   40102609 | 270999945 
       155 |  21145634   55193194  114314528   38938403   36793479 | 266385238 
       156 |  21008572   57538628  111914423   36880229   38055457 | 265397309 
       157 |  19738289   54917408  113211642   37235695   38756642 | 263859676 
       158 |  20188430   52346656  110337424   36336032   42924144 | 262132686 
       159 |  19440220   52155534  110623053   33954816   40691504 | 256865127 
       160 |  19878752   52359255  107852209   34351205   43409671 | 257851092 
       161 |  19764448   52601127  111212070   30306257   45980650 | 259864552 
       162 |  20149998   50663294  108338493   31022132   46123595 | 256297512 
       163 |  20607055   49891809  107817350   32532493   45305940 | 256154647 
       164 |  20551783   50458253  103268297   34288329   42734684 | 251301346 
       165 |  19239964   48572225  104424992   33204954   43105585 | 248547720 
       166 |  19360476   48145787  102254717   31677924   44265182 | 245704086 
       167 |  20060668   48220166  105865403   32835235   40399679 | 247381151 
       168 |  18361478   50766524  102358034   32054862   40473535 | 244014433 
       169 |  18096500   45781247  101878319   33829614   40958590 | 240544270 
       170 |  19260170   46619245   99954096   31798049   42228352 | 239859912 
       171 |  20163408   44173104  100830089   35056145   38938727 | 239161473 
       172 |  18961110   46947432   99140740   34497948   34735807 | 234283037 
       173 |  19704878   44501138   97902625   33795549   35248131 | 231152321 
       174 |  19383822   43788240   98741934   32336734   34817388 | 229068118 
       175 |  20689248   42473248   96642512   33353055   32268176 | 225426239 
       176 |  20687397   44158352   95939400   33825393   32365568 | 226976110 
       177 |  20246561   44125378   98542107   33080563   31173567 | 227168176 
       178 |  19330145   43185088   99019389   34155451   31964010 | 227654083 
       179 |  18746871   43220039   98270597   36768845   30002842 | 227009194 
       180 |  18874780   45003832   98826887   35178384   29079623 | 226963506 
       181 |  19250172   42950485   98564414   36279907   29471151 | 226516129 
       182 |  19960963   42439562   98749263   35634914   28546879 | 225331581 
       183 |  19240439   40772581  101657313   38118786   26145300 | 225934419 
       184 |  18424236   41669119  104257806   38170105   25412709 | 227933975 
       185 |  18341071   42323855  105339293   38279548   25548668 | 229832435 
       186 |  18773549   41759488  105571155   36906164   28184001 | 231194357 
       187 |  18498686   40961408  105239356   38162867   26172359 | 229034676 
       188 |  18638003   41401399  103815669   36762131   24795863 | 225413065 
       189 |  18698513   40616571  105395315   36252222   25266955 | 226229576 
       190 |  19018288   41470654  103451911   35499838   26509280 | 225949971 
       191 |  18087137   47867748   97182108   30577464   26876216 | 220590673 
       192 |  18893114   39654669   96577099   31676194   28053452 | 214854528 
       193 |  17650901   37913341   97966050   33878819   27459330 | 214868441 
       194 |  16784376   41075403   97079799   32592184   26482159 | 214013921 
       195 |  18662422   38233569   90256758   34736224   23983764 | 205872737 
       196 |  17124970   35545046   92204500   33104120   22189350 | 200167986 
       197 |  18797625   35835877   96052485   34763161   21130973 | 206580121 
       198 |  17906180   36960156   97559800   33055116   23227420 | 208708672 
       199 |  18658275   35962319  107333098   29136390   21503926 | 212594008 
       200 |  17517028   35532505  109007968   26611505   24435556 | 213104562 
       201 |  17893351   33738631  113967359   24121775   22543981 | 212265097 
-----------+-------------------------------------------------------+----------
     Total |1462695773 3871512774 7556306763 2602880895 2117474598 | 1.761e+10 
