
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  12490027   35611256   52686795   17957166    9467176 | 128212420 
       131 |  12024376   33478645   53352988   21007237    8001180 | 127864426 
       132 |  11962871   37013517   51281407   20868633    6904311 | 128030739 
       133 |  11976784   35813227   52563691   23171790    8124730 | 131650222 
       134 |  11906104   33202291   54232686   20380903    9283964 | 129005948 
       135 |  11665833   33382784   55390268   23103235    6995526 | 130537646 
       136 |  11103322   33815639   55239824   23861424    6854815 | 130875024 
       137 |  12394928   31287794   60325844   24168206    8068061 | 136244833 
       138 |  13465561   30448160   61398786   21136722    9664536 | 136113765 
       139 |  13060868   30157374   64427512   22582673    8562840 | 138791267 
       140 |  12452752   31571845   63808849   20550542    8708054 | 137092042 
       141 |  13153665   29366891   66427014   22262020    8791844 | 140001434 
       142 |  12012006   29808766   66796876   22666745   10223982 | 141508375 
       143 |  13177774   27618638   64966526   22262784   10863462 | 138889184 
       144 |  13818613   28035261   66105996   21570015   11302296 | 140832181 
       145 |  12906343   28880212   66432997   21438204   12926489 | 142584245 
       146 |  12224600   27007488   67821638   20335653   15885144 | 143274523 
       147 |  11626408   25842086   67125432   19845139   16187848 | 140626913 
       148 |  12052278   25105533   67840168   21455175   16240349 | 142693503 
       149 |  11516683   24948596   68799090   20307303   17259457 | 142831129 
       150 |  10727081   24502594   67189250   21633911   19748424 | 143801260 
       151 |  10631659   22903657   67142753   20322460   19121567 | 140122096 
       152 |  10939539   22819049   66025082   20445086   18578850 | 138807606 
       153 |  11155624   21447482   67334720   21379284   19876057 | 141193167 
       154 |  11419002   21601174   65331118   21394432   22142921 | 141888647 
       155 |  10809593   21029647   66870246   21239075   21157291 | 141105852 
       156 |  10643724   22637436   65271721   20080196   21159065 | 139792142 
       157 |  10456195   21900458   66061141   20743265   21899854 | 141060913 
       158 |  11031243   20700743   63204436   20956630   24404454 | 140297506 
       159 |  10509542   20189867   64633498   20167825   22974075 | 138474807 
       160 |  10532885   19699962   61976372   19895141   24531277 | 136635637 
       161 |  10791967   20028131   65247216   18219451   24850177 | 139136942 
       162 |  10436663   18266571   64479220   17985302   25049934 | 136217690 
       163 |  10628225   17418864   65631622   17914924   24259512 | 135853147 
       164 |  10662521   18965397   63394478   18601875   23615930 | 135240201 
       165 |  10341830   18281541   61939804   18643262   23297000 | 132503437 
       166 |  10148642   18091411   60722904   18296597   23463417 | 130722971 
       167 |  11119143   17897732   61852286   19180457   21474415 | 131524033 
       168 |   9625823   19694663   60713165   18176606   22550543 | 130760800 
       169 |  10052780   17799139   58726857   19169021   22529159 | 128276956 
       170 |  10821008   18107849   56919075   17547729   22994911 | 126390572 
       171 |  10783973   16429112   56438069   19321152   22080280 | 125052586 
       172 |  10923576   17728886   54621062   19214733   18762876 | 121251133 
       173 |  10929637   17596517   54279030   19023095   19494074 | 121322353 
       174 |  11196398   17198532   55791771   19076159   19068736 | 122331596 
       175 |  12650487   15786364   54493730   19343466   17452105 | 119726152 
       176 |  11909812   16540726   56356038   19580224   17362127 | 121748927 
       177 |  11072983   17613159   59270860   20024337   17176941 | 125158280 
       178 |  10459115   16854342   59442018   21053240   16948606 | 124757321 
       179 |   9631309   17290304   57639173   22620769   15258799 | 122440354 
       180 |   9930649   17659214   56771880   21979405   14956100 | 121297248 
       181 |   9474968   16930127   56445568   21976583   15781738 | 120608984 
       182 |  10208370   16415504   55413137   19763228   14969220 | 116769459 
       183 |  10407818   14639198   56604228   21083570   14333657 | 117068471 
       184 |   9737079   16552332   59407506   21649454   13468634 | 120815005 
       185 |   9551977   16681526   60912557   21423900   13228100 | 121798060 
       186 |  10204147   15757053   60867628   20888449   14429148 | 122146425 
       187 |   9924751   15636965   59968835   22289221   13258001 | 121077773 
       188 |   9889754   17013696   59156743   21765117   13248177 | 121073487 
       189 |  10023819   16500410   61410705   20945336   13213348 | 122093618 
       190 |  10531813   16740360   58377836   20046527   14055359 | 119751895 
       191 |  10291076   20206538   56321363   17062420   15100926 | 118982323 
       192 |  10465434   15413230   55341211   18110221   16228686 | 115558782 
       193 |   9214204   14611208   56713903   18726792   15406473 | 114672580 
       194 |   8513279   15162476   55520677   19070785   14621598 | 112888815 
       195 |   9821340   15093855   51246933   20775086   13308120 | 110245334 
       196 |   9294089   14404615   53479242   19793385   11621027 | 108592358 
       197 |   9554573   14754970   55865540   19830216   11844645 | 111849944 
       198 |   9103457   16180450   58808793   18563787   12678104 | 115334591 
       199 |  10140023   16226839   65526491   16477222   11157008 | 119527583 
       200 |  10208773   15131581   66887809   15821050   12271103 | 120320316 
       201 |   9684573   14293810   68676781   14094266   11968773 | 118718203 
-----------+-------------------------------------------------------+----------
     Total | 786209741 1541423269 4365748468 1454317293 1144747386 |9292446157 
