
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  29192617  110252853  101987172   43846509   27553715 | 312832866 
       131 |  30372215  109567161  102646712   48699542   24155723 | 315441353 
       132 |  29997185  112199945  106775782   49097091   20933844 | 319003847 
       133 |  29319033  106866847  108638962   51971136   23524580 | 320320558 
       134 |  28987363  105098293  108854476   53757592   25149809 | 321847533 
       135 |  29221210  103367540  108687741   53695469   25647626 | 320619586 
       136 |  29192404  106383330  109647426   52814856   24481471 | 322519487 
       137 |  28866348   99799666  114089797   55599885   25988314 | 324344010 
       138 |  29708015   98137893  120961713   53831282   26033371 | 328672274 
       139 |  29954394  100570537  122318720   52640420   22572659 | 328056730 
       140 |  29655373  104718112  124617892   50082277   22886646 | 331960300 
       141 |  29118512   97687664  127070201   54472152   24616480 | 332965009 
       142 |  28928789   95175323  128694323   53715133   28032585 | 334546153 
       143 |  28599447   94958019  132761687   52231641   28863299 | 337414093 
       144 |  28891820   96190384  131293164   50923292   29827075 | 337125735 
       145 |  29141594   86475878  133555155   50751166   39640902 | 339564695 
       146 |  27004903   84009617  134458272   46207394   46328499 | 338008685 
       147 |  27839740   83055819  137698985   44970627   47990245 | 341555416 
       148 |  28022687   86522656  137665223   44697882   45475664 | 342384112 
       149 |  27311902   83023729  138651130   44796245   49464991 | 343247997 
       150 |  27205322   82236504  141079401   42307690   53222510 | 346051427 
       151 |  27777775   81919125  141231312   42411964   55666425 | 349006601 
       152 |  26387412   84789773  141305220   43592238   53652252 | 349726895 
       153 |  26626104   78012241  142575396   44907068   56285711 | 348406520 
       154 |  25954040   74801441  141360642   44706467   60338687 | 347161277 
       155 |  25009496   72716877  141055127   47490649   58554420 | 344826569 
       156 |  24791078   75634407  139379853   46359302   59999325 | 346163965 
       157 |  25613576   70565488  142797009   43385790   66250206 | 348612069 
       158 |  26852867   65759238  142568002   43219070   70236820 | 348635997 
       159 |  24537329   67182207  143399226   43295189   67760585 | 346174536 
       160 |  26182136   68561718  140911168   43057975   68498465 | 347211462 
       161 |  26931764   63255556  141723514   41249697   74346760 | 347507291 
       162 |  26405844   61778619  142055501   37752967   77976221 | 345969152 
       163 |  26113776   61922784  142550884   39369176   74761617 | 344718237 
       164 |  27445074   65006360  139303775   40104137   72918676 | 344778022 
       165 |  27433339   59243614  141359572   40507327   78022894 | 346566746 
       166 |  26745623   58079979  144557132   39833300   75525843 | 344741877 
       167 |  26414914   60097645  146438659   39697669   68919088 | 341567975 
       168 |  27445699   62921329  143972000   39633955   68046688 | 342019671 
       169 |  25768421   58200315  147587455   40363341   69004218 | 340923750 
       170 |  26240117   57539313  149165263   37681049   68437689 | 339063431 
       171 |  26785636   56730026  147174053   40720562   65509398 | 336919675 
       172 |  25341925   64289295  144509526   44170361   57646278 | 335957385 
       173 |  24236280   56033906  146831455   43701802   62068191 | 332871634 
       174 |  24406974   55314057  146079352   43021782   61259349 | 330081514 
       175 |  25128846   54111447  146240953   46557753   57310219 | 329349218 
       176 |  25197536   57346467  145435979   47095513   51569179 | 326644674 
       177 |  26238150   55124609  142859538   46145458   51843916 | 322211671 
       178 |  24960623   55724856  141736958   46386011   53807573 | 322616021 
       179 |  24834061   55980857  143255826   48463310   47599980 | 320134034 
       180 |  25611468   59228989  144728564   45738259   43731190 | 319038470 
       181 |  25725352   54539085  146238311   47932343   44163941 | 318599032 
       182 |  25289911   56025627  146423131   45886449   44216555 | 317841673 
       183 |  24073856   55783230  146442958   48986334   39833088 | 315119466 
       184 |  24538482   57701266  142148276   49275794   36946964 | 310610782 
       185 |  24674513   54961299  144420305   48988675   37614081 | 310658873 
       186 |  24161203   55592871  143886072   45830623   37958567 | 307429336 
       187 |  24961763   53528710  143134326   48646744   36728165 | 306999708 
       188 |  23144683   54037533  141556875   45227669   37902285 | 301869045 
       189 |  24330431   50715904  140850334   47107104   37461979 | 300465752 
       190 |  24413672   52886948  137126549   44209373   38974543 | 297611085 
       191 |  22395548   67396670  132571331   39274707   34541061 | 296179317 
       192 |  22571401   57721830  134765074   39344731   37888644 | 292291680 
       193 |  21837866   51715067  134342139   43858328   42785471 | 294538871 
       194 |  23437399   52390744  133627806   42118398   40367808 | 291942155 
       195 |  24963111   48607960  131772238   44948216   37135799 | 287427324 
       196 |  24735185   48841566  128490529   46333240   34406038 | 282806558 
       197 |  24885053   47104496  127109186   45884953   33065917 | 278049605 
       198 |  26369675   48805479  121647176   43156673   33365120 | 273344123 
       199 |  25210467   49651092  125891592   39145723   29619676 | 269518550 
       200 |  24102779   49241242  131283683   31644264   30418523 | 266690491 
       201 |  22483606   46578944  138602389   29770777   29653722 | 267089438 
-----------+-------------------------------------------------------+----------
     Total |1894254712 5077997871 9748633128 3259299540 3334985818 | 2.332e+10 
