
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |   7062218   15179226   37214563   13726732    6797468 |  79980207 
       131 |   6812802   14301584   37734154   16098198    4865457 |  79812195 
       132 |   6742404   16141991   36578119   16152125    4895208 |  80509847 
       133 |   6774179   16147240   36389513   17739156    5771395 |  82821483 
       134 |   7546898   14313684   38043177   15098477    7230032 |  82232268 
       135 |   6868016   14734986   39005588   17609885    4890957 |  83109432 
       136 |   6466717   14893261   39560771   17914746    4794320 |  83629815 
       137 |   7392953   13210054   43258878   17869975    5477773 |  87209633 
       138 |   7895745   13133415   43352423   14845331    6852519 |  86079433 
       139 |   7283216   13342995   46572445   16178082    5552733 |  88929471 
       140 |   7205421   13816470   45893007   15036867    6331991 |  88283756 
       141 |   8034608   12007514   47790549   16777148    6083781 |  90693600 
       142 |   7155481   13349887   47769733   16964950    7425947 |  92665998 
       143 |   7795938   11390198   47054732   17309532    8186609 |  91737009 
       144 |   8387179   12054617   48612325   16516775    8890632 |  94461528 
       145 |   7637710   13040482   47345039   17360663    9734868 |  95118762 
       146 |   7318226   12336248   48402011   16232167   11245818 |  95534470 
       147 |   6940254   12157927   47530598   15736972   10594518 |  92960269 
       148 |   7120904   10368896   47992921   17821769   10759120 |  94063610 
       149 |   6687696   11029388   50192841   16134881   12127372 |  96172178 
       150 |   6454553   10999917   49333397   17412650   13598609 |  97799126 
       151 |   6329299    9966028   48358837   16540058   12926540 |  94120762 
       152 |   5938146   10274017   48879474   15780267   13159627 |  94031531 
       153 |   6834888    9929722   49530915   16635304   13132818 |  96063647 
       154 |   6961532   10019816   48443620   16725609   15179414 |  97329991 
       155 |   6706604    9392217   49901749   16634189   15390614 |  98025373 
       156 |   6824625   10726071   48177825   16131726   15069381 |  96929628 
       157 |   6867208   11240290   49673510   16874052   15141078 |  99796138 
       158 |   6932518   10377595   46173814   17552519   17267275 |  98303721 
       159 |   5956110   10341597   47592364   16997068   15569925 |  96457064 
       160 |   5942526   10250800   46927824   16102670   16337854 |  95561674 
       161 |   6232882   10306598   48930421   14654022   16490216 |  96614139 
       162 |   6337503    8849977   48100128   14357327   16417682 |  94062617 
       163 |   6189336    8393594   49360122   14562249   15533318 |  94038619 
       164 |   6066424    8799156   47659200   15220706   15592645 |  93338131 
       165 |   6185311    7840507   46263722   15028445   15001384 |  90319369 
       166 |   6218046    7818828   45996408   15093758   14926708 |  90053748 
       167 |   6460457    8097802   46856585   15490352   13368716 |  90273912 
       168 |   5503283    9165400   46376982   14575457   14182961 |  89804083 
       169 |   6237468    7482088   43576710   15483845   14520308 |  87300419 
       170 |   6906395    8123170   42849276   14027482   13982760 |  85889083 
       171 |   7168545    7574906   43579226   14944902   13801187 |  87068766 
       172 |   7040559    8973645   41540172   14658430   11600546 |  83813352 
       173 |   7300560    8586074   40744504   14622299   12178012 |  83431449 
       174 |   7399235    7751482   41123144   14982856   12589966 |  83846683 
       175 |   8559858    6976353   39946706   14867782   11816432 |  82167131 
       176 |   7771168    8130660   41315955   15457742   10697939 |  83373464 
       177 |   6912389    8810417   44628421   15687937   10760675 |  86799839 
       178 |   6064332    8081298   44763896   16216583   10464832 |  85590941 
       179 |   5684715    8716209   42937273   17923282    9143485 |  84404964 
       180 |   6059067    9023702   42138920   17181267    9895299 |  84298255 
       181 |   6087469    8568021   40482428   16528199   11032674 |  82698791 
       182 |   6189674    8625771   40389026   15017733   10338182 |  80560386 
       183 |   6157268    8101442   40670189   16132007    9053164 |  80114070 
       184 |   6307302    8812048   43478068   16601607    8810531 |  84009556 
       185 |   5772659    8322729   44508051   16582810    8627981 |  83814230 
       186 |   6410288    8129713   43729181   16667292    9363987 |  84300461 
       187 |   6582266    8205454   42207504   16873843    8761030 |  82630097 
       188 |   6292235    8520219   42823971   17037114    8377698 |  83051237 
       189 |   6281837    8722734   44371433   16209147    8506494 |  84091645 
       190 |   6837213    9451277   41741262   15004523    9041766 |  82076041 
       191 |   6780265   12284389   39786612   12549790   10764160 |  82165216 
       192 |   7176096    8179627   39516435   13333344   11235065 |  79440567 
       193 |   5309941    7492407   40545663   13913563   10533695 |  77795269 
       194 |   5511086    7960864   39606052   14634228    9475108 |  77187338 
       195 |   6395997    7811010   37313722   16039696    8075625 |  75636050 
       196 |   5728426    7422445   39996323   15020976    7214268 |  75382438 
       197 |   6481115    7753583   42212690   14561153    6959530 |  77968071 
       198 |   5984153    8862119   44398406   13966478    8009474 |  81220630 
       199 |   6413861    8850072   50205039   12351330    7099180 |  84919482 
       200 |   6080778    7904006   51321496   12278585    7780292 |  85365157 
       201 |   6371212    7234373   51944107   10152023    8683531 |  84385246 
-----------+-------------------------------------------------------+----------
     Total | 480325248  725184302 3199222145 1129002707  761990159 |6295724561 
