
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       724         92      1,924        485        120 |     3,345 
       131 |       688         78      1,873        538         96 |     3,273 
       132 |       655         76      1,887        528         96 |     3,242 
       133 |       657         79      1,831        548         86 |     3,201 
       134 |       691         73      1,841        560        104 |     3,269 
       135 |       723         62      1,911        578        115 |     3,389 
       136 |       730         77      1,892        560         93 |     3,352 
       137 |       724         87      1,910        561         95 |     3,377 
       138 |       746         95      1,978        535        100 |     3,454 
       139 |       729         94      2,037        544         95 |     3,499 
       140 |       722         83      2,033        522        107 |     3,467 
       141 |       723         93      2,065        490        116 |     3,487 
       142 |       729         78      2,008        514        133 |     3,462 
       143 |       731         81      1,953        519        159 |     3,443 
       144 |       713         85      1,914        486        196 |     3,394 
       145 |       703         81      1,865        461        252 |     3,362 
       146 |       653         71      1,892        412        358 |     3,386 
       147 |       644         82      1,890        419        390 |     3,425 
       148 |       636        104      1,924        441        396 |     3,501 
       149 |       617        103      1,965        416        385 |     3,486 
       150 |       641         98      1,923        424        400 |     3,486 
       151 |       632         89      1,930        415        392 |     3,458 
       152 |       646         96      1,862        415        405 |     3,424 
       153 |       652         80      1,890        416        393 |     3,431 
       154 |       624         73      1,877        433        429 |     3,436 
       155 |       618         90      1,818        428        422 |     3,376 
       156 |       600         96      1,789        426        449 |     3,360 
       157 |       586         99      1,724        418        452 |     3,279 
       158 |       574         92      1,804        420        520 |     3,410 
       159 |       551         94      1,742        419        520 |     3,326 
       160 |       526         86      1,728        401        494 |     3,235 
       161 |       514         87      1,740        386        508 |     3,235 
       162 |       526         69      1,683        393        548 |     3,219 
       163 |       528         76      1,667        397        527 |     3,195 
       164 |       536         87      1,647        389        522 |     3,181 
       165 |       509         84      1,669        440        500 |     3,202 
       166 |       488         85      1,658        410        536 |     3,177 
       167 |       490         62      1,640        425        458 |     3,075 
       168 |       479         73      1,634        461        426 |     3,073 
       169 |       516         68      1,654        461        412 |     3,111 
       170 |       482         74      1,637        428        428 |     3,049 
       171 |       460         62      1,631        439        346 |     2,938 
       172 |       447         66      1,593        437        286 |     2,829 
       173 |       465         61      1,596        455        298 |     2,875 
       174 |       443         61      1,574        395        307 |     2,780 
       175 |       441         63      1,573        402        262 |     2,741 
       176 |       460         60      1,558        386        253 |     2,717 
       177 |       451         56      1,509        412        245 |     2,673 
       178 |       449         63      1,528        402        238 |     2,680 
       179 |       425         72      1,463        409        204 |     2,573 
       180 |       414         61      1,438        414        190 |     2,517 
       181 |       396         64      1,466        399        200 |     2,525 
       182 |       408         76      1,517        364        197 |     2,562 
       183 |       402         75      1,502        385        166 |     2,530 
       184 |       369         75      1,477        363        156 |     2,440 
       185 |       374         61      1,448        385        164 |     2,432 
       186 |       375         73      1,433        373        150 |     2,404 
       187 |       374         55      1,442        383        143 |     2,397 
       188 |       353         56      1,399        361        136 |     2,305 
       189 |       338         50      1,396        343        156 |     2,283 
       190 |       335         75      1,314        301        129 |     2,154 
       191 |       298        105      1,198        242        136 |     1,979 
       192 |       296         70      1,179        259        115 |     1,919 
       193 |       284         56      1,184        252        126 |     1,902 
       194 |       253         62      1,079        234        119 |     1,747 
       195 |       247         56      1,042        227         94 |     1,666 
       196 |       229         52        989        218        109 |     1,597 
       197 |       246         51        979        208         95 |     1,579 
       198 |       265         50        944        189         98 |     1,546 
       199 |       268         61        981        165         89 |     1,564 
       200 |       237         64        977        142         87 |     1,507 
       201 |       251         60        967        144         88 |     1,510 
-----------+-------------------------------------------------------+----------
     Total |    36,709      5,404    116,685     29,010     18,615 |   206,423 
