
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |     1,274      5,147      4,141      1,682      1,156 |    13,400 
       131 |     1,269      5,108      4,157      1,763      1,021 |    13,318 
       132 |     1,221      5,040      4,144      1,724        900 |    13,029 
       133 |     1,244      4,776      4,250      1,829      1,025 |    13,124 
       134 |     1,309      4,884      4,412      1,906      1,081 |    13,592 
       135 |     1,355      5,059      4,611      2,000      1,078 |    14,103 
       136 |     1,338      5,031      4,568      1,949        962 |    13,848 
       137 |     1,298      4,842      4,712      2,023      1,004 |    13,879 
       138 |     1,357      4,763      5,002      2,030      1,076 |    14,228 
       139 |     1,363      4,918      5,160      2,050        955 |    14,446 
       140 |     1,365      5,082      5,118      1,927        932 |    14,424 
       141 |     1,381      4,688      5,216      2,066      1,078 |    14,429 
       142 |     1,403      4,590      5,279      2,086      1,138 |    14,496 
       143 |     1,385      4,574      5,402      2,030      1,214 |    14,605 
       144 |     1,365      4,533      5,343      1,962      1,285 |    14,488 
       145 |     1,320      4,149      5,377      1,953      1,534 |    14,333 
       146 |     1,230      4,034      5,506      1,803      1,759 |    14,332 
       147 |     1,209      4,017      5,593      1,729      1,845 |    14,393 
       148 |     1,335      4,266      5,735      1,808      1,764 |    14,908 
       149 |     1,320      4,013      5,871      1,831      1,974 |    15,009 
       150 |     1,281      3,920      5,886      1,734      2,123 |    14,944 
       151 |     1,265      3,840      5,899      1,717      2,135 |    14,856 
       152 |     1,200      3,970      5,806      1,686      2,034 |    14,696 
       153 |     1,214      3,659      5,910      1,691      2,162 |    14,636 
       154 |     1,237      3,565      5,984      1,720      2,312 |    14,818 
       155 |     1,197      3,541      5,891      1,797      2,240 |    14,666 
       156 |     1,192      3,618      5,773      1,740      2,219 |    14,542 
       157 |     1,226      3,250      5,733      1,631      2,456 |    14,296 
       158 |     1,270      3,189      5,899      1,603      2,713 |    14,674 
       159 |     1,188      3,188      5,904      1,551      2,680 |    14,511 
       160 |     1,166      3,238      5,740      1,548      2,632 |    14,324 
       161 |     1,175      3,022      5,781      1,498      2,837 |    14,313 
       162 |     1,166      3,023      5,787      1,368      2,896 |    14,240 
       163 |     1,150      3,038      5,871      1,436      2,889 |    14,384 
       164 |     1,195      3,105      5,784      1,472      2,714 |    14,270 
       165 |     1,199      2,941      5,870      1,536      2,825 |    14,371 
       166 |     1,177      2,918      5,926      1,493      2,782 |    14,296 
       167 |     1,184      2,906      5,855      1,526      2,621 |    14,092 
       168 |     1,164      2,999      5,740      1,500      2,473 |    13,876 
       169 |     1,136      2,860      5,822      1,567      2,599 |    13,984 
       170 |     1,117      2,810      5,812      1,428      2,675 |    13,842 
       171 |     1,145      2,696      5,694      1,527      2,499 |    13,561 
       172 |     1,134      2,836      5,474      1,541      2,179 |    13,164 
       173 |     1,139      2,613      5,608      1,585      2,315 |    13,260 
       174 |     1,143      2,619      5,540      1,548      2,282 |    13,132 
       175 |     1,154      2,524      5,614      1,574      2,164 |    13,030 
       176 |     1,132      2,646      5,576      1,639      1,940 |    12,933 
       177 |     1,148      2,545      5,580      1,601      1,924 |    12,798 
       178 |     1,146      2,564      5,677      1,608      2,014 |    13,009 
       179 |     1,144      2,564      5,700      1,703      1,806 |    12,917 
       180 |     1,113      2,625      5,685      1,648      1,680 |    12,751 
       181 |     1,116      2,488      5,751      1,748      1,688 |    12,791 
       182 |     1,122      2,522      5,857      1,711      1,715 |    12,927 
       183 |     1,110      2,480      5,976      1,789      1,593 |    12,948 
       184 |     1,108      2,609      5,832      1,787      1,460 |    12,796 
       185 |     1,139      2,429      5,945      1,826      1,516 |    12,855 
       186 |     1,168      2,514      6,098      1,772      1,587 |    13,139 
       187 |     1,179      2,418      6,130      1,876      1,463 |    13,066 
       188 |     1,109      2,429      6,050      1,802      1,397 |    12,787 
       189 |     1,131      2,227      6,061      1,833      1,434 |    12,686 
       190 |     1,125      2,252      5,799      1,710      1,330 |    12,216 
       191 |     1,012      2,634      5,440      1,446      1,086 |    11,618 
       192 |       974      2,238      5,397      1,457      1,211 |    11,277 
       193 |       940      1,988      5,364      1,563      1,316 |    11,171 
       194 |       931      1,946      5,176      1,477      1,272 |    10,802 
       195 |       911      1,827      5,011      1,489      1,167 |    10,405 
       196 |       913      1,729      4,741      1,475      1,039 |     9,897 
       197 |       917      1,679      4,885      1,497      1,009 |     9,987 
       198 |       952      1,710      4,880      1,410      1,021 |     9,973 
       199 |       944      1,755      5,011      1,335        973 |    10,018 
       200 |       915      1,727      5,025      1,177        938 |     9,782 
       201 |       876      1,629      5,117      1,110        939 |     9,671 
-----------+-------------------------------------------------------+----------
     Total |    84,430    233,576    393,964    120,657    125,755 |   958,382 
