
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       579        162      1,761        474        119 |     3,095 
       131 |       585        139      1,734        481        123 |     3,062 
       132 |       516        128      1,698        483        114 |     2,939 
       133 |       538        145      1,735        483        109 |     3,010 
       134 |       576        140      1,797        520        120 |     3,153 
       135 |       606        144      1,921        558        114 |     3,343 
       136 |       609        150      1,910        551        128 |     3,348 
       137 |       624        158      2,005        578        128 |     3,493 
       138 |       657        156      2,026        629        142 |     3,610 
       139 |       674        169      2,032        624        144 |     3,643 
       140 |       661        164      2,028        598        132 |     3,583 
       141 |       654        168      1,996        599        144 |     3,561 
       142 |       648        161      2,016        577        172 |     3,574 
       143 |       657        138      2,037        546        202 |     3,580 
       144 |       647        165      2,040        493        227 |     3,572 
       145 |       621        158      2,061        448        323 |     3,611 
       146 |       600        148      2,026        404        418 |     3,596 
       147 |       588        171      2,043        443        410 |     3,655 
       148 |       624        202      2,151        476        415 |     3,868 
       149 |       600        187      2,168        483        472 |     3,910 
       150 |       604        194      2,164        473        512 |     3,947 
       151 |       587        177      2,116        493        520 |     3,893 
       152 |       558        170      2,107        493        495 |     3,823 
       153 |       573        178      2,091        473        513 |     3,828 
       154 |       545        175      2,140        472        579 |     3,911 
       155 |       519        177      2,127        502        502 |     3,827 
       156 |       494        152      2,025        519        513 |     3,703 
       157 |       477        166      1,942        461        541 |     3,587 
       158 |       498        189      1,900        426        624 |     3,637 
       159 |       522        160      1,859        443        620 |     3,604 
       160 |       512        153      1,829        438        566 |     3,498 
       161 |       519        178      1,820        424        621 |     3,562 
       162 |       496        177      1,801        412        641 |     3,527 
       163 |       529        187      1,761        446        614 |     3,537 
       164 |       527        181      1,770        445        649 |     3,572 
       165 |       516        177      1,783        432        598 |     3,506 
       166 |       521        202      1,787        419        612 |     3,541 
       167 |       515        175      1,759        466        561 |     3,476 
       168 |       525        175      1,679        465        537 |     3,381 
       169 |       504        145      1,629        477        537 |     3,292 
       170 |       505        171      1,612        485        492 |     3,265 
       171 |       513        143      1,606        514        465 |     3,241 
       172 |       489        153      1,576        523        397 |     3,138 
       173 |       475        153      1,583        509        382 |     3,102 
       174 |       455        162      1,581        503        403 |     3,104 
       175 |       423        146      1,586        528        335 |     3,018 
       176 |       437        141      1,594        524        322 |     3,018 
       177 |       434        166      1,604        502        298 |     3,004 
       178 |       450        159      1,621        494        333 |     3,057 
       179 |       455        145      1,638        487        301 |     3,026 
       180 |       450        150      1,627        494        271 |     2,992 
       181 |       450        152      1,641        482        285 |     3,010 
       182 |       443        156      1,675        480        299 |     3,053 
       183 |       462        147      1,695        524        260 |     3,088 
       184 |       457        150      1,757        546        245 |     3,155 
       185 |       454        169      1,785        548        244 |     3,200 
       186 |       480        160      1,812        533        256 |     3,241 
       187 |       439        142      1,800        515        235 |     3,131 
       188 |       448        155      1,758        486        230 |     3,077 
       189 |       436        165      1,745        483        211 |     3,040 
       190 |       420        172      1,688        453        222 |     2,955 
       191 |       378        204      1,548        361        259 |     2,750 
       192 |       360        148      1,521        386        226 |     2,641 
       193 |       357        160      1,505        373        215 |     2,610 
       194 |       329        162      1,421        342        205 |     2,459 
       195 |       347        144      1,373        311        181 |     2,356 
       196 |       335        115      1,283        320        148 |     2,201 
       197 |       320        129      1,342        303        137 |     2,231 
       198 |       315        136      1,382        304        148 |     2,285 
       199 |       314        127      1,466        277        148 |     2,332 
       200 |       301        119      1,461        238        131 |     2,250 
       201 |       283        113      1,437        197        142 |     2,172 
-----------+-------------------------------------------------------+----------
     Total |    36,019     11,455    127,997     33,652     23,937 |   233,060 
