
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       411      1,471      1,290        553        333 |     4,058 
       131 |       402      1,538      1,292        566        278 |     4,076 
       132 |       401      1,503      1,304        510        296 |     4,014 
       133 |       408      1,393      1,337        569        312 |     4,019 
       134 |       435      1,403      1,343        584        303 |     4,068 
       135 |       434      1,406      1,410        590        321 |     4,161 
       136 |       412      1,417      1,336        568        297 |     4,030 
       137 |       408      1,351      1,394        598        303 |     4,054 
       138 |       444      1,321      1,466        585        320 |     4,136 
       139 |       422      1,415      1,526        620        277 |     4,260 
       140 |       391      1,481      1,494        587        266 |     4,219 
       141 |       433      1,313      1,498        643        281 |     4,168 
       142 |       422      1,242      1,543        621        319 |     4,147 
       143 |       400      1,272      1,590        588        336 |     4,186 
       144 |       389      1,195      1,559        613        360 |     4,116 
       145 |       388      1,123      1,558        579        435 |     4,083 
       146 |       367      1,049      1,571        534        530 |     4,051 
       147 |       356      1,050      1,610        539        541 |     4,096 
       148 |       382      1,155      1,612        568        487 |     4,204 
       149 |       371      1,103      1,587        548        560 |     4,169 
       150 |       348      1,019      1,621        516        650 |     4,154 
       151 |       346        982      1,675        503        629 |     4,135 
       152 |       348      1,014      1,589        493        599 |     4,043 
       153 |       359        948      1,677        492        628 |     4,104 
       154 |       332        891      1,691        491        633 |     4,038 
       155 |       336        886      1,712        506        593 |     4,033 
       156 |       326        883      1,665        471        607 |     3,952 
       157 |       327        787      1,663        472        668 |     3,917 
       158 |       346        793      1,767        468        739 |     4,113 
       159 |       324        788      1,791        446        747 |     4,096 
       160 |       320        795      1,765        458        719 |     4,057 
       161 |       322        725      1,724        424        828 |     4,023 
       162 |       333        747      1,689        405        823 |     3,997 
       163 |       299        747      1,741        406        797 |     3,990 
       164 |       325        789      1,703        424        724 |     3,965 
       165 |       301        696      1,734        429        813 |     3,973 
       166 |       286        680      1,763        466        797 |     3,992 
       167 |       293        681      1,713        462        721 |     3,870 
       168 |       305        664      1,621        441        717 |     3,748 
       169 |       311        653      1,594        511        708 |     3,777 
       170 |       304        636      1,580        470        706 |     3,696 
       171 |       298        636      1,574        451        661 |     3,620 
       172 |       279        644      1,494        467        571 |     3,455 
       173 |       280        551      1,564        471        634 |     3,500 
       174 |       264        551      1,564        460        586 |     3,425 
       175 |       284        510      1,538        471        540 |     3,343 
       176 |       257        539      1,532        493        496 |     3,317 
       177 |       267        530      1,534        443        487 |     3,261 
       178 |       261        553      1,554        460        480 |     3,308 
       179 |       260        570      1,464        491        439 |     3,224 
       180 |       245        587      1,496        446        437 |     3,211 
       181 |       225        563      1,507        527        416 |     3,238 
       182 |       231        555      1,512        504        414 |     3,216 
       183 |       234        552      1,542        486        370 |     3,184 
       184 |       233        596      1,446        467        320 |     3,062 
       185 |       239        545      1,498        481        334 |     3,097 
       186 |       229        532      1,474        481        331 |     3,047 
       187 |       245        542      1,428        492        322 |     3,029 
       188 |       235        547      1,404        452        296 |     2,934 
       189 |       245        483      1,423        455        307 |     2,913 
       190 |       230        471      1,339        444        317 |     2,801 
       191 |       200        569      1,221        380        264 |     2,634 
       192 |       205        473      1,216        374        289 |     2,557 
       193 |       191        426      1,187        410        303 |     2,517 
       194 |       198        424      1,104        368        309 |     2,403 
       195 |       192        414      1,067        369        270 |     2,312 
       196 |       191        367      1,008        380        232 |     2,178 
       197 |       206        369      1,036        365        221 |     2,197 
       198 |       196        371      1,043        345        230 |     2,185 
       199 |       208        361      1,032        316        213 |     2,130 
       200 |       193        364      1,044        278        209 |     2,088 
       201 |       193        298      1,028        261        220 |     2,000 
-----------+-------------------------------------------------------+----------
     Total |    22,081     58,498    106,671     34,605     33,519 |   255,374 
