
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       126        263        699        290        128 |     1,506 
       131 |       126        245        702        293        101 |     1,467 
       132 |       109        271        671        275         92 |     1,418 
       133 |       125        240        664        303        103 |     1,435 
       134 |       153        235        710        300        123 |     1,521 
       135 |       149        239        766        371         99 |     1,624 
       136 |       138        246        749        381         88 |     1,602 
       137 |       147        211        825        368        107 |     1,658 
       138 |       155        230        856        322        135 |     1,698 
       139 |       151        252        893        341        126 |     1,763 
       140 |       143        255        879        327        131 |     1,735 
       141 |       158        191        899        329        122 |     1,699 
       142 |       136        220        913        321        137 |     1,727 
       143 |       154        200        923        344        152 |     1,773 
       144 |       161        189        933        351        163 |     1,797 
       145 |       144        205        939        364        164 |     1,816 
       146 |       139        194        965        337        209 |     1,844 
       147 |       130        190        976        333        213 |     1,842 
       148 |       147        193      1,033        378        212 |     1,963 
       149 |       135        213      1,046        363        233 |     1,990 
       150 |       124        192      1,059        379        288 |     2,042 
       151 |       126        182      1,054        373        254 |     1,989 
       152 |       118        183      1,033        376        250 |     1,960 
       153 |       136        173      1,020        382        276 |     1,987 
       154 |       135        192      1,054        391        310 |     2,082 
       155 |       137        187      1,081        382        299 |     2,086 
       156 |       136        206      1,016        364        291 |     2,013 
       157 |       133        179        986        369        285 |     1,952 
       158 |       132        170        923        355        322 |     1,902 
       159 |       121        177        957        341        305 |     1,901 
       160 |       112        148        901        335        318 |     1,814 
       161 |       123        133        929        309        331 |     1,825 
       162 |       134        111        898        303        329 |     1,775 
       163 |       136        124        895        298        306 |     1,759 
       164 |       124        132        864        317        312 |     1,749 
       165 |       121        130        866        316        297 |     1,730 
       166 |       114        126        871        322        308 |     1,741 
       167 |       112        140        864        327        274 |     1,717 
       168 |        96        146        839        295        274 |     1,650 
       169 |       102        116        762        318        256 |     1,554 
       170 |       108        118        765        277        266 |     1,534 
       171 |       127        107        777        290        257 |     1,558 
       172 |       116        110        740        289        204 |     1,459 
       173 |       133        110        726        283        224 |     1,476 
       174 |       134        106        724        295        215 |     1,474 
       175 |       134        105        726        295        199 |     1,459 
       176 |       117        125        747        296        178 |     1,463 
       177 |       112        134        778        309        184 |     1,517 
       178 |        98        139        786        325        186 |     1,534 
       179 |       101        144        763        332        162 |     1,502 
       180 |        97        162        732        315        177 |     1,483 
       181 |        92        130        706        314        189 |     1,431 
       182 |        96        150        721        300        181 |     1,448 
       183 |        94        122        724        318        165 |     1,423 
       184 |       106        127        776        327        151 |     1,487 
       185 |       102        131        824        342        142 |     1,541 
       186 |       112        119        816        362        156 |     1,565 
       187 |       115        139        784        326        152 |     1,516 
       188 |        97        142        761        324        142 |     1,466 
       189 |       105        134        758        303        145 |     1,445 
       190 |       111        139        683        281        155 |     1,369 
       191 |        94        164        580        243        166 |     1,247 
       192 |       106        128        574        256        149 |     1,213 
       193 |        90        110        588        275        139 |     1,202 
       194 |        88        102        562        238        131 |     1,121 
       195 |        80        102        507        240        112 |     1,041 
       196 |        68         93        476        220         95 |       952 
       197 |        69         88        501        204         84 |       946 
       198 |        64         90        514        193        105 |       966 
       199 |        75         95        583        191         88 |     1,032 
       200 |        73         81        599        184         89 |     1,026 
       201 |        80         87        593        154        101 |     1,015 
-----------+-------------------------------------------------------+----------
     Total |     8,492     11,462     57,807     22,444     13,812 |   114,017 
