
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |       605      1,911      2,072        731        398 |     5,717 
       131 |       565      1,816      2,019        741        344 |     5,485 
       132 |       538      1,824      1,925        706        309 |     5,302 
       133 |       530      1,782      1,993        776        340 |     5,421 
       134 |       574      1,731      2,041        770        377 |     5,493 
       135 |       594      1,765      2,161        902        319 |     5,741 
       136 |       576      1,752      2,160        910        322 |     5,720 
       137 |       593      1,678      2,281        893        369 |     5,814 
       138 |       643      1,658      2,372        851        415 |     5,939 
       139 |       630      1,663      2,412        888        383 |     5,976 
       140 |       598      1,690      2,385        865        365 |     5,903 
       141 |       623      1,579      2,453        881        383 |     5,919 
       142 |       599      1,565      2,476        859        424 |     5,923 
       143 |       640      1,543      2,457        860        437 |     5,937 
       144 |       659      1,526      2,444        842        448 |     5,919 
       145 |       620      1,472      2,477        833        543 |     5,945 
       146 |       591      1,410      2,547        787        620 |     5,955 
       147 |       589      1,374      2,548        767        668 |     5,946 
       148 |       632      1,472      2,646        839        679 |     6,268 
       149 |       578      1,403      2,707        803        735 |     6,226 
       150 |       541      1,365      2,688        806        835 |     6,235 
       151 |       543      1,267      2,663        777        783 |     6,033 
       152 |       542      1,254      2,537        798        744 |     5,875 
       153 |       519      1,171      2,544        816        811 |     5,861 
       154 |       522      1,163      2,569        792        896 |     5,942 
       155 |       530      1,154      2,602        794        835 |     5,915 
       156 |       523      1,187      2,516        779        831 |     5,836 
       157 |       512      1,107      2,466        797        875 |     5,757 
       158 |       529      1,105      2,385        754        969 |     5,742 
       159 |       530      1,112      2,451        709        943 |     5,745 
       160 |       516      1,071      2,305        732        968 |     5,592 
       161 |       514        992      2,390        671        998 |     5,565 
       162 |       499        977      2,360        626      1,053 |     5,515 
       163 |       506        928      2,366        649      1,044 |     5,493 
       164 |       487      1,024      2,308        681        991 |     5,491 
       165 |       495        919      2,311        678      1,010 |     5,413 
       166 |       472        931      2,280        664      1,012 |     5,359 
       167 |       496        927      2,242        704        976 |     5,345 
       168 |       461        959      2,185        653        952 |     5,210 
       169 |       458        892      2,069        673        918 |     5,010 
       170 |       456        895      2,008        614        930 |     4,903 
       171 |       454        825      2,011        680        863 |     4,833 
       172 |       441        839      1,943        695        753 |     4,671 
       173 |       455        796      1,939        654        752 |     4,596 
       174 |       450        797      1,942        627        720 |     4,536 
       175 |       476        751      1,922        643        668 |     4,460 
       176 |       462        762      1,924        659        642 |     4,449 
       177 |       443        752      1,964        697        640 |     4,496 
       178 |       412        755      1,963        694        673 |     4,497 
       179 |       410        749      1,937        706        631 |     4,433 
       180 |       414        773      1,915        707        591 |     4,400 
       181 |       377        726      1,908        723        630 |     4,364 
       182 |       395        732      1,914        701        620 |     4,362 
       183 |       401        662      1,952        732        561 |     4,308 
       184 |       388        694      1,998        722        514 |     4,316 
       185 |       407        701      2,054        738        503 |     4,403 
       186 |       389        667      2,022        755        544 |     4,377 
       187 |       388        669      1,979        741        493 |     4,270 
       188 |       377        681      1,971        743        487 |     4,259 
       189 |       372        669      2,000        700        507 |     4,248 
       190 |       366        649      1,873        680        473 |     4,041 
       191 |       342        713      1,700        563        463 |     3,781 
       192 |       347        597      1,703        584        480 |     3,711 
       193 |       346        561      1,735        614        453 |     3,709 
       194 |       308        579      1,631        546        440 |     3,504 
       195 |       312        507      1,516        546        398 |     3,279 
       196 |       278        493      1,465        533        340 |     3,109 
       197 |       278        486      1,523        515        354 |     3,156 
       198 |       276        490      1,502        485        365 |     3,118 
       199 |       276        485      1,646        467        310 |     3,184 
       200 |       276        444      1,611        417        333 |     3,081 
       201 |       252        422      1,673        380        302 |     3,029 
-----------+-------------------------------------------------------+----------
     Total |    34,196     75,440    153,657     51,318     44,755 |   359,366 
