
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  19989522    5339016   68294932   20799608    4853551 | 119276629 
       131 |  21038912    5303131   66695186   21132266    5238462 | 119407957 
       132 |  19299155    4771484   67714862   23313482    5235870 | 120334853 
       133 |  19801369    5781572   70919170   22651984    4303401 | 123457496 
       134 |  20335691    4776896   70647278   23232174    5161238 | 124153277 
       135 |  20436296    5067126   71484208   23328858    5432399 | 125748887 
       136 |  21404083    5664901   71311024   23800787    5671391 | 127852186 
       137 |  22629805    5498654   74332400   25168250    5187538 | 132816647 
       138 |  22964019    5361025   74578585   25862884    5858961 | 134625474 
       139 |  24007503    5692492   74318515   24664720    6489416 | 135172646 
       140 |  24655805    5841512   74916132   24246057    5422685 | 135082191 
       141 |  24451888    6710879   76612741   24889885    6249200 | 138914593 
       142 |  24769036    6055682   77738840   23762616    7826384 | 140152558 
       143 |  24095575    5108666   78585682   23628129    8299880 | 139717932 
       144 |  23583223    6665249   80313312   21172651    9344831 | 141079266 
       145 |  22812049    6050204   80012268   19659213   14336170 | 142869904 
       146 |  22709028    5262119   76829863   16872690   19748264 | 141421964 
       147 |  21908450    6082299   76973279   18997032   17724612 | 141685672 
       148 |  20989427    6405638   77282747   19296896   17984282 | 141958990 
       149 |  21093636    6016828   76575905   19394477   19794607 | 142875453 
       150 |  20809562    5976493   76281818   19210540   20542449 | 142820862 
       151 |  20638124    5997887   76151588   19185007   20969012 | 142941618 
       152 |  19626326    6053675   76441503   19498777   19502146 | 141122427 
       153 |  20067438    6418141   76168714   18472459   20459827 | 141586579 
       154 |  18808309    5970800   77380354   18088237   22925954 | 143173654 
       155 |  18035412    5892611   76900930   19488229   19386354 | 139703536 
       156 |  17000586    5948847   75632929   19866924   20192777 | 138642063 
       157 |  17190891    5731992   73610147   18226879   23907783 | 138667692 
       158 |  18250091    6493975   69775992   16146564   26317357 | 136983979 
       159 |  18612747    5055634   67811789   17611469   23985681 | 133077320 
       160 |  18121412    5601772   69245670   17149743   22125043 | 132243640 
       161 |  17971594    6792590   70647889   17155480   23772450 | 136340003 
       162 |  16890884    6496999   69310013   15828096   24739370 | 133265362 
       163 |  18570010    6354502   67856050   17932492   23168854 | 133881908 
       164 |  18828659    6636524   67443652   17322725   23782753 | 134014313 
       165 |  18490966    6526676   67673603   16847365   21777599 | 131316209 
       166 |  18201487    7175234   67423877   16081555   21850197 | 130732350 
       167 |  18510743    5532049   66738626   17513054   20715954 | 129010426 
       168 |  18806038    5621254   65343550   17631472   20345328 | 127747642 
       169 |  17833254    5008379   63983556   18260259   21367613 | 126453061 
       170 |  18553021    6226012   62810671   18841370   19120551 | 125551625 
       171 |  18611373    4557908   62724446   20685131   18654954 | 125233812 
       172 |  18034212    5288354   61679635   20826268   16171383 | 121999852 
       173 |  17928811    5160363   62813082   20219370   15522428 | 121644054 
       174 |  17354849    5584920   64143500   20423346   16338176 | 123844791 
       175 |  16591322    4992120   64289701   21600645   13500171 | 120973959 
       176 |  16976262    5439994   63989915   21247503   14085084 | 121738758 
       177 |  16673173    6431125   64092537   21401004   13233315 | 121831154 
       178 |  17998743    6493660   63154628   20831335   13030617 | 121508983 
       179 |  18899434    5515672   64475564   20093450   12839664 | 121823784 
       180 |  18401058    5905106   64189325   20294712   11076621 | 119866822 
       181 |  17209196    5884630   64053874   19785839   11787368 | 118720907 
       182 |  16986244    5596376   65687567   18543098   11312677 | 118125962 
       183 |  17830152    4983755   65476957   20772058   10047261 | 119110183 
       184 |  18179369    4938712   68424071   22302145    9362539 | 123206836 
       185 |  17111433    5673406   67969825   22072921    8817125 | 121644710 
       186 |  18659424    5648612   68561928   20237163    9627886 | 122735013 
       187 |  16538870    5240928   69701699   19755533    9061198 | 120298228 
       188 |  16626064    5758964   68398229   19292930    9380401 | 119456588 
       189 |  16750619    6719756   67821309   19856357    8228506 | 119376547 
       190 |  16773544    7165404   69006419   19532863    9595958 | 122074188 
       191 |  16830635    9406461   66190874   16386633   12526810 | 121341413 
       192 |  15849485    6123245   66961996   18073142   11252948 | 118260816 
       193 |  15758785    7139268   66861256   16789786   10483341 | 117032436 
       194 |  14913769    7427625   67085518   16181486   10655047 | 116263445 
       195 |  16766993    6319944   67031461   14827216    9326704 | 114272318 
       196 |  16209596    5117465   66096538   16657726    7934415 | 112015740 
       197 |  15801013    5993683   70088295   16817903    7712024 | 116412918 
       198 |  14441568    6009192   73526438   15944345    8097326 | 118018869 
       199 |  14663688    5933209   78344149   14543321    8272571 | 121756938 
       200 |  14472874    6204357   81131026   12117276    7218082 | 121143615 
       201 |  14041624    6435884   79348262   10150303    8108747 | 118084820 
-----------+-------------------------------------------------------+----------
     Total |1352676208  426057517 5064089874 1400496163  984379541 |9227699303 
