
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |     1,158      4,426      3,796      1,459        980 |    11,819 
       131 |     1,152      4,367      3,810      1,546        857 |    11,732 
       132 |     1,109      4,313      3,816      1,501        762 |    11,501 
       133 |     1,132      4,093      3,919      1,606        847 |    11,597 
       134 |     1,190      4,211      4,055      1,662        894 |    12,012 
       135 |     1,223      4,344      4,245      1,715        896 |    12,423 
       136 |     1,229      4,335      4,208      1,681        807 |    12,260 
       137 |     1,187      4,159      4,340      1,756        863 |    12,305 
       138 |     1,253      4,124      4,570      1,761        909 |    12,617 
       139 |     1,264      4,228      4,683      1,780        795 |    12,750 
       140 |     1,261      4,376      4,661      1,682        781 |    12,761 
       141 |     1,270      4,044      4,738      1,804        906 |    12,762 
       142 |     1,291      3,940      4,801      1,814        951 |    12,797 
       143 |     1,282      3,950      4,923      1,750      1,012 |    12,917 
       144 |     1,250      3,918      4,880      1,684      1,060 |    12,792 
       145 |     1,196      3,573      4,918      1,692      1,296 |    12,675 
       146 |     1,110      3,457      5,017      1,568      1,483 |    12,635 
       147 |     1,109      3,451      5,109      1,521      1,555 |    12,745 
       148 |     1,218      3,677      5,242      1,582      1,485 |    13,204 
       149 |     1,192      3,479      5,334      1,617      1,667 |    13,289 
       150 |     1,157      3,408      5,368      1,537      1,794 |    13,264 
       151 |     1,155      3,357      5,348      1,523      1,796 |    13,179 
       152 |     1,100      3,474      5,264      1,493      1,719 |    13,050 
       153 |     1,108      3,198      5,369      1,522      1,839 |    13,036 
       154 |     1,148      3,100      5,438      1,536      1,983 |    13,205 
       155 |     1,112      3,063      5,377      1,590      1,905 |    13,047 
       156 |     1,104      3,156      5,218      1,528      1,929 |    12,935 
       157 |     1,124      2,798      5,222      1,439      2,143 |    12,726 
       158 |     1,165      2,727      5,400      1,414      2,331 |    13,037 
       159 |     1,081      2,736      5,381      1,349      2,307 |    12,854 
       160 |     1,059      2,766      5,252      1,360      2,262 |    12,699 
       161 |     1,075      2,575      5,301      1,321      2,443 |    12,715 
       162 |     1,065      2,591      5,275      1,222      2,500 |    12,653 
       163 |     1,058      2,593      5,343      1,280      2,483 |    12,757 
       164 |     1,106      2,648      5,224      1,299      2,361 |    12,638 
       165 |     1,105      2,495      5,289      1,355      2,467 |    12,711 
       166 |     1,079      2,474      5,339      1,339      2,427 |    12,658 
       167 |     1,075      2,468      5,269      1,361      2,279 |    12,452 
       168 |     1,063      2,548      5,173      1,343      2,134 |    12,261 
       169 |     1,039      2,391      5,223      1,407      2,266 |    12,326 
       170 |     1,010      2,358      5,238      1,275      2,305 |    12,186 
       171 |     1,024      2,292      5,147      1,352      2,155 |    11,970 
       172 |     1,003      2,401      4,943      1,374      1,871 |    11,592 
       173 |     1,011      2,184      5,049      1,414      1,985 |    11,643 
       174 |     1,015      2,159      4,992      1,393      1,926 |    11,485 
       175 |     1,036      2,112      5,059      1,410      1,836 |    11,453 
       176 |     1,002      2,179      5,022      1,446      1,655 |    11,304 
       177 |     1,014      2,096      5,015      1,419      1,641 |    11,185 
       178 |     1,007      2,139      5,118      1,431      1,733 |    11,428 
       179 |     1,018      2,141      5,108      1,514      1,529 |    11,310 
       180 |       995      2,195      5,086      1,443      1,418 |    11,137 
       181 |       978      2,063      5,173      1,530      1,437 |    11,181 
       182 |       989      2,091      5,296      1,506      1,463 |    11,345 
       183 |       971      2,052      5,379      1,585      1,329 |    11,316 
       184 |       973      2,122      5,224      1,574      1,236 |    11,129 
       185 |       997      1,977      5,348      1,607      1,291 |    11,220 
       186 |     1,031      2,037      5,483      1,583      1,316 |    11,450 
       187 |     1,038      1,976      5,488      1,658      1,221 |    11,381 
       188 |       958      1,989      5,398      1,578      1,198 |    11,121 
       189 |       981      1,822      5,411      1,621      1,209 |    11,044 
       190 |       971      1,859      5,182      1,501      1,129 |    10,642 
       191 |       874      2,207      4,844      1,289        920 |    10,134 
       192 |       836      1,853      4,803      1,267      1,035 |     9,794 
       193 |       813      1,649      4,766      1,369      1,118 |     9,715 
       194 |       812      1,623      4,586      1,299      1,067 |     9,387 
       195 |       802      1,503      4,413      1,326        976 |     9,020 
       196 |       812      1,429      4,168      1,308        872 |     8,589 
       197 |       807      1,375      4,290      1,325        864 |     8,661 
       198 |       839      1,410      4,257      1,261        875 |     8,642 
       199 |       815      1,464      4,393      1,200        795 |     8,667 
       200 |       790      1,431      4,422      1,015        793 |     8,451 
       201 |       743      1,321      4,493        961        794 |     8,312 
-----------+-------------------------------------------------------+----------
     Total |    76,019    198,540    355,732    106,233    107,166 |   843,690 
