
           |                         state
     ciclo |         A          I          P          T          U |     Total
-----------+-------------------------------------------------------+----------
       130 |  29603075  117503957  105254581   41142689   26837843 | 320342145 
       131 |  30714353  116922793  106806826   44860270   23482170 | 322786412 
       132 |  30294977  120454232  109641094   45535578   21357092 | 327282973 
       133 |  31349345  115393099  112837381   48462778   23760295 | 331802898 
       134 |  31762676  114760350  113717197   49895493   24758858 | 334894574 
       135 |  31891820  113143897  114318232   50029197   24849551 | 334232697 
       136 |  32130493  116884510  115229023   48770379   23419334 | 336433739 
       137 |  30873777  110023109  119626194   51754255   24840127 | 337117462 
       138 |  31978264  108358193  125415295   49630430   24611263 | 339993445 
       139 |  31907670  110721730  126796037   48984931   21264637 | 339675005 
       140 |  32676875  114930181  127368405   46173583   22931454 | 344080498 
       141 |  31815513  107641132  131532432   50191689   24203258 | 345384024 
       142 |  32704027  104671312  133823954   50716099   26815733 | 348731125 
       143 |  31982588  105271998  138374511   49287710   28096500 | 353013307 
       144 |  32440777  106931780  138643055   47633505   29071964 | 354721081 
       145 |  32460503   95897150  141085862   49374018   37818475 | 356636008 
       146 |  29918875   93339201  143089837   45528269   44726015 | 356602197 
       147 |  30394538   93575832  145810999   44146692   45935058 | 359863119 
       148 |  30908622   96508713  143642811   44033435   43578828 | 358672409 
       149 |  30154274   92781978  144927827   44119901   48001761 | 359985741 
       150 |  30059671   92012853  146677113   42248159   51939382 | 362937178 
       151 |  30348147   92056599  148923983   42191267   52686646 | 366206642 
       152 |  28816748   95532458  149392123   42525709   51648009 | 367915047 
       153 |  29103525   88633159  152050470   43461381   55174099 | 368422634 
       154 |  29221548   84832335  151597983   43655898   60176961 | 369484725 
       155 |  28468936   83508763  151710028   46121079   57437674 | 367246480 
       156 |  28512876   88053341  149149079   44084077   59250516 | 369049889 
       157 |  29666830   81292071  151919988   42571384   65233736 | 370684009 
       158 |  31136050   75509597  152770013   41186039   69703589 | 370305288 
       159 |  28901852   76090786  153237284   40409518   67068919 | 365708359 
       160 |  29797392   77692424  151498439   40621315   67623543 | 367233113 
       161 |  29888245   71605052  153020857   38945302   72807890 | 366267346 
       162 |  29117422   71196775  152846187   34904776   75718078 | 363783238 
       163 |  28813705   70761643  152797836   37368638   74048523 | 363790345 
       164 |  30500978   73922315  149501485   37774912   70463016 | 362162706 
       165 |  30469031   69075864  151170906   38415683   74729407 | 363860891 
       166 |  29521075   68229136  153486237   38058086   72991941 | 362286475 
       167 |  29053410   69630377  155038135   38007791   66149752 | 357879465 
       168 |  29954693   73542041  154714833   37504035   64419164 | 360134766 
       169 |  29284553   67271576  159792558   39257341   67312367 | 362918395 
       170 |  29152000   67056333  161152296   36463471   68501016 | 362325116 
       171 |  29461625   66570122  159811769   39818962   65646356 | 361308834 
       172 |  28804117   73509940  157328568   42381290   57677352 | 359701267 
       173 |  28726663   65056333  159234118   43435196   61975362 | 358427672 
       174 |  28970852   64829233  159442996   42830427   61221593 | 357295101 
       175 |  29530027   63796101  160531956   44455159   58235493 | 356548736 
       176 |  28886105   66894031  159668434   45396010   52834768 | 353679348 
       177 |  30535656   64981895  158846580   44748990   52172330 | 351285451 
       178 |  28946240   65273798  158223229   44720724   54113383 | 351277374 
       179 |  28934228   66832481  158833925   46554125   47575194 | 348729953 
       180 |  28823922   69291923  160531705   43681726   44503503 | 346832779 
       181 |  29220256   64711113  162949301   46288336   45464035 | 348633041 
       182 |  28270501   66007790  166115096   45438069   45540164 | 351371620 
       183 |  27818048   65627426  167086981   47381129   40450203 | 348363787 
       184 |  28729522   68163878  163518241   47726025   37632592 | 345770258 
       185 |  28821671   63828350  165153523   47791605   39393957 | 344989106 
       186 |  29147909   65051646  165730511   46446082   38991346 | 345367494 
       187 |  29578432   62215348  165176860   49400644   37491083 | 343862367 
       188 |  27337362   63536164  164422257   47002467   37721457 | 340019707 
       189 |  28561643   59607338  163263813   48855273   38200840 | 338488907 
       190 |  29030856   62166545  160745871   46071507   39007302 | 337022081 
       191 |  27120095   79253781  153778094   41254551   33014107 | 334420628 
       192 |  26999403   67463138  156233998   40787120   38960327 | 330443986 
       193 |  26044368   60062740  155010786   45600476   41989483 | 328707853 
       194 |  27843653   59317083  157356694   44457396   40833578 | 329808404 
       195 |  29429805   56518447  155147808   46827142   38098489 | 326021691 
       196 |  30440995   58122275  153955741   47551189   35842814 | 325913014 
       197 |  29690134   55451385  154840812   47455546   35288639 | 322726516 
       198 |  31249558   57582775  150781509   45596327   34118170 | 319328339 
       199 |  29472982   58920537  155373584   41652378   31672886 | 317092367 
       200 |  29389366   56635360  159476710   35244247   31077454 | 311823137 
       201 |  27068592   53820309  166049438   32497888   31317757 | 310753984 
-----------+-------------------------------------------------------+----------
     Total |2140636315 5764319930  1.070e+10 3175394768 3303506461 | 2.508e+10 
